hostname,pid,name,md5sum,signatureexists,signatureverified,description,certificatesubject,certificateissuer
WC0004NXV,1745,C:\Windows\System32\lpk.dll,36ba76f0222780d9ecaba6ef3989ac10,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,628,C:\Windows\System32\psapi.dll,f74cdfbe0db42b022d296b7b1894b52a,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,3124,C:\Windows\System32\pcwum.dll,f3efcacc1aa47a539023caa4a4de1ffd,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,1972,C:\Windows\System32\lpk.dll,36ba76f0222780d9ecaba6ef3989ac10,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,3072,C:\Windows\System32\secur32.dll,490517dc63813f168e8ebb886bf7bb67,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,6120,C:\Windows\System32\locale.nls,f9aa8799917f1bc86ecdb087972bde0e,true,true,The file is signed and the signature was verified.,Microsoft Windows,
WC0004NXV,5644,C:\Windows\System32\svchost.exe,9f7a37d5058a967259b0484d603d9208,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,1464,C:\Windows\System32\en-US\KernelBase.dll.mui,4eeb141e832a3c9fb2751ae960569a47,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,1464,C:\Windows\System32\xmllite.dll,078d371a371dbed64bd42e8bfb82bc62,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,628,C:\Windows\System32\locale.nls,f9aa8799917f1bc86ecdb087972bde0e,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,628,C:\Windows\System32\xmllite.dll,078d371a371dbed64bd42e8bfb82bc62,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,5644,C:\Windows\System32\profapi.dll,dd947df495d35464f74936bf5adb86ac,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,1464,C:\Windows\System32\stobject.dll,5871ece4621cdd1db551eb7e97fb709f,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,1464,C:\Windows\System32\prnfldr.dll,d0947f6e97e09403ba25184a99a3b495,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,1464,C:\Windows\System32\dwmapi.dll,42601c9dad37dcdd19030d7c950f9107,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,3220,C:\Windows\System32\pnrpnsp.dll,bdb1860ef855ab8bdcf4aed2ad40e45a,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,3072,C:\Windows\System32\rsaenh.dll,430fa87b14b84960d1e84e1963f26c59,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,1745,C:\Windows\System32\ntdll.dll,e49103fe962c397f6b60777fc98ff33a,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,3220,C:\Windows\System32\pnrpsvc.dll,5a60dcfb696b8ba3cc0c2b672649912b,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,3220,C:\Windows\System32\nsi.dll,a8fe11097fdcfc8718723270fb552fef,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,6120,C:\Windows\System32\apisetschema.dll,e7d695f4ba1f008575a5fb168f62b322,true,true,The file is signed and the signature was verified.,Microsoft Windows,
WC0004NXV,6120,C:\Windows\System32\msctf.dll,024713d4e4d30d077f257f8f40792d24,true,true,The file is signed and the signature was verified.,Microsoft Windows,
WC0004NXV,1464,C:\Windows\System32\webio.dll,c74db66dafcae9c5c78c2f6292265cc1,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,5620,C:\Windows\System32\sechost.dll,38df00fd07b95123be28e4206ef30583,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,6132,C:\Windows\System32\crypt32.dll,a80114c8af0cf9deb4c16d3754f3cdc4,true,true,The file is signed and the signature was verified.,Microsoft Windows,
WC0004NXV,628,C:\Windows\System32\dhcpcsvc.dll,52f47a747f5bc4eda14090ef1d87bcf5,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,1972,C:\Windows\System32\imm32.dll,cbd4d2fc1a96423d2c2e5a4b98e9bf38,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,1972,C:\Windows\System32\authz.dll,e24457c01bd9ce46c0716579a70ce904,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,4816,C:\Windows\System32\gdi32.dll,211c1c144311606110ea131792aa5119,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,3220,C:\Windows\System32\sspicli.dll,9565bf7b9cfe1df562eb46bac6432060,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,1324,C:\Windows\System32\gpapi.dll,ca557e22b68ac1bea76bf3f18ce2db62,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,3920,C:\Windows\System32\profapi.dll,dd947df495d35464f74936bf5adb86ac,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,3220,C:\Windows\System32\ncrypt.dll,a1e30708c2cc5c5452aa035a4de48c44,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,1464,C:\Windows\System32\hcproviders.dll,e77a9673628e41178d66e64be12e0fb3,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,5164,C:\Windows\System32\kernel32.dll,a2e0076d7e708f83c47a12d90d284620,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,6180,C:\Windows\System32\drttransport.dll,fd620ebe203e9b189aab761117117f4b,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,2256,C:\Windows\System32\msctf.dll,024713d4e4d30d077f257f8f40792d24,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,3072,C:\Windows\System32\credssp.dll,ce4ec1e19d97c2d32c176daf4af77d3b,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,3072,C:\Windows\System32\psapi.dll,f74cdfbe0db42b022d296b7b1894b52a,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,5164,C:\Windows\System32\dhcpcsvc6.dll,c6c85699a20f5dc81b92804d12239c2b,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,1464,C:\Windows\System32\MMDevAPI.dll,919bb93ab085f3f3c66ee9cbfcc3177f,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,5620,C:\Windows\System32\xmllite.dll,078d371a371dbed64bd42e8bfb82bc62,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,3220,C:\Windows\System32\sechost.dll,38df00fd07b95123be28e4206ef30583,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,3072,C:\Windows\System32\lpk.dll,36ba76f0222780d9ecaba6ef3989ac10,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,4816,C:\Windows\System32\userenv.dll,c5d031d12b68ddda24f711dc7bf0994f,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,1745,C:\Windows\System32\msvcrt.dll,4271bc6d2eaeb31c48a2e4efddd6ef6d,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,628,C:\Windows\System32\RpcRtRemote.dll,8638274492426fa939718fdc8aae340b,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,1324,C:\Windows\System32\ntdll.dll,e49103fe962c397f6b60777fc98ff33a,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,1464,C:\Windows\Explorer.EXE,8ab7dd7204af93e85555c18676238f2a,false,false,,,
WC0004NXV,1464,C:\Windows\System32\en-US\pnidui.dll.mui,273facd63332679b5796c9472b1e1802,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,3220,C:\Windows\System32\usp10.dll,2cc73b92316621d7a624bffb4202942f,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,2256,C:\Windows\System32\userenv.dll,c5d031d12b68ddda24f711dc7bf0994f,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,2256,C:\Windows\System32\advapi32.dll,03d1c162bbbdf45806e670ebb91e82dc,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,1324,C:\Windows\System32\rsaenh.dll,430fa87b14b84960d1e84e1963f26c59,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,3124,C:\Windows\System32\ws2_32.dll,bbd416d56e1136c28b41a3f21a9582c5,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,5164,C:\Windows\System32\wship6.dll,9fefc725ddfb59db09b6f0f09dd7ef54,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,628,C:\Windows\System32\authz.dll,e24457c01bd9ce46c0716579a70ce904,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,628,C:\Windows\System32\svchost.exe,9f7a37d5058a967259b0484d603d9208,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,628,C:\Windows\System32\clbcatq.dll,9bdb615054a7426057b5f1c1011565ab,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,5268,C:\Windows\System32\powrprof.dll,8c3fb78d32604573521708ad41806f8d,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,5268,C:\Windows\System32\mswsock.dll,bdf8e9ff82f2fbb06110f3cc2ad4807d,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,3920,C:\Windows\System32\rpcrt4.dll,59192d66bb946a31511d759972858bbb,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,5620,C:\Windows\System32\msvcrt.dll,4271bc6d2eaeb31c48a2e4efddd6ef6d,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,5268,C:\Windows\System32\spoolss.dll,9ec53fcf5385272988116750aa8fe86f,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,5164,C:\Windows\System32\profapi.dll,dd947df495d35464f74936bf5adb86ac,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,3124,C:\Windows\System32\drttransport.dll,fd620ebe203e9b189aab761117117f4b,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,247,C:\Users\masonwood4\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe,1eec6a1fa789ee01f2a87659cb51481b,false,false,,,
WC0004NXV,1972,C:\Windows\System32\wship6.dll,9fefc725ddfb59db09b6f0f09dd7ef54,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,5268,C:\Windows\System32\IPHLPAPI.DLL,869cb7df15d4fec057e3ad6166fc7fa4,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,628,C:\Windows\System32\winnsi.dll,e94dfd1be09dc2594f4bed4a06b1be59,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,1464,C:\Windows\System32\SensApi.dll,e333cad6c7422dbeeed6f8eee1647199,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,6120,C:\Windows\System32\dxgi.dll,3effa7c08e39e2a6d43bb678c8da42a4,true,true,The file is signed and the signature was verified.,Microsoft Windows,
WC0004NXV,1464,C:\Windows\System32\IconCodecService.dll,42bbfa52a997ac4f703d7a2b637048f5,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,6120,C:\Windows\System32\d3d10_1.dll,e3ac7d37df16f93586b0a49114298a26,true,true,The file is signed and the signature was verified.,Microsoft Windows,
WC0004NXV,1464,C:\Windows\System32\mssprxy.dll,78e5616f4a53ea5f91829ba438905476,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,5644,C:\Windows\System32\pnrpsvc.dll,5a60dcfb696b8ba3cc0c2b672649912b,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,6180,C:\Windows\System32\IPHLPAPI.DLL,869cb7df15d4fec057e3ad6166fc7fa4,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,3072,C:\Windows\System32\mswsock.dll,bdf8e9ff82f2fbb06110f3cc2ad4807d,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,3920,C:\Windows\System32\apphelp.dll,00fc7a62dbfebfbff8d3513c82636475,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,628,C:\Windows\System32\en-US\svchost.exe.mui,c57024ade8397f3b1c20609467e0498b,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,3220,C:\Windows\System32\p2psvc.dll,9b66c233243a3213a52e9d2f7c83cdf0,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,5268,C:\Windows\System32\localspl.dll,0427e28421f530fd7f7454281758dd47,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WC0004NXV,1884,C:\Windows\System32\sechost.dll,38df00fd07b95123be28e4206ef30583,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
