hostname,pid,name,md5sum,signatureexists,signatureverified,description,certificatesubject,certificateissuer
SC0007ISU,1516,C:\Windows\System32\IPHLPAPI.DLL,b337b3fd1fdc045e8d3c6dbac9cb9d11,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SC0007ISU,5724,C:\Windows\System32\slc.dll,d0eb69a226d7173c589c546c44cc101c,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SC0007ISU,5892,C:\Windows\System32\oleaut32.dll,f152b7e1307455f02356e22d001b7bab,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SC0007ISU,4660,C:\Windows\System32\P2PGraph.dll,6202ff75e513a17e49358222e2713fe2,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SC0007ISU,1404,C:\Windows\System32\ntdll.dll,120df177bcf4d603ac58d1370aa5a984,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SC0007ISU,2188,C:\Windows\System32\credssp.dll,31232f6116e0eeddadf7149e884742d6,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SC0007ISU,48,C:\Windows\System32\wship6.dll,6eb5540c1cf6c27ac77cf060ef3ce3f0,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SC0007ISU,3508,C:\Windows\System32\slc.dll,d0eb69a226d7173c589c546c44cc101c,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SC0007ISU,5560,C:\Windows\System32\crypt32.dll,bd19679a3b59725bf0ee2856b2368946,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SC0007ISU,2504,C:\Windows\System32\spoolss.dll,b89f4eaf79b76f28c927cb815a2d670d,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SC0007ISU,5136,C:\Windows\System32\usp10.dll,e66af12e8852656d1c45e8d15eeb1af0,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
