hostname,pid,name,md5sum,signatureexists,signatureverified,description,certificatesubject,certificateissuer
NL0005OCG,1564,C:\Windows\System32\wtsapi32.dll,17f33a63d50e230c16fd14937964cb74,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,6376,C:\Windows\System32\msvcrt.dll,79f457fcea1bf81610bf9282ff8d05e0,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,3760,C:\Windows\System32\shlwapi.dll,0f0a49ec330a6f5ad0608708d4201cef,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,1368,C:\Windows\System32\ole32.dll,d78bd6663a6a313bf9ec549f7c1204c6,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,6008,C:\Windows\System32\en-US\KernelBase.dll.mui,1b7e4b4693c91e95ea8a17298b558d92,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,1368,C:\Windows\System32\advapi32.dll,5673684aa81ef03518ea8d57bee2b1e5,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,4992,C:\Windows\System32\cryptsp.dll,8c4e6cde9e7090d68bb727fb2b2178ab,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,4992,C:\Windows\System32\inetpp.dll,12d3d190dce2d8a773b02de9af25d9b4,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,6316,C:\Windows\System32\imm32.dll,460f3ecd8b7773d338c8dfa99095eaaf,true,true,The file is signed and the signature was verified.,Microsoft Windows,
NL0005OCG,4992,C:\Windows\System32\FXSMON.dll,5cc6ddb86f6df54e89d3bd83bf9250e2,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,5972,C:\Windows\System32\pcwum.dll,6d0a856635919b8deab00abb42d63214,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,4552,C:\Windows\System32\slc.dll,e121369906c2d2f14cd4556c22b22cf5,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,2624,C:\Windows\System32\ole32.dll,d78bd6663a6a313bf9ec549f7c1204c6,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,1368,C:\Windows\System32\dhcpcsvc.dll,981d35387a4ec242cbe0823313bb6ffe,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,1988,C:\Windows\System32\en-US\KernelBase.dll.mui,1b7e4b4693c91e95ea8a17298b558d92,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,968,C:\Windows\System32\locale.nls,ced4d84ddc146b1f0a7666f00088d1b4,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,2624,C:\Windows\System32\psapi.dll,345546caa380366506279f288567abf9,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,6316,C:\Windows\System32\msasn1.dll,14d1a484094f3d7a74f2932687d37aeb,true,true,The file is signed and the signature was verified.,Microsoft Windows,
NL0005OCG,5972,C:\Windows\System32\p2psvc.dll,e2f2041e18832cd18dcae596981b1165,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,1368,C:\Windows\System32\schannel.dll,0a2b5f620a92426be04851765de49d2d,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,3760,C:\Windows\System32\en-US\crypt32.dll.mui,c5c56d32bd6d67eda585d41520dc41d9,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,4992,C:\Windows\System32\winnsi.dll,31602f6aea856eba2e0edd31efcf4c01,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,380,C:\Windows\System32\rpcrt4.dll,0fbdd0e2cd5c60a113cd95bb92dfa014,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,2276,C:\Windows\System32\usp10.dll,70b78f98eada42398c9bc615bf513ff7,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,4552,C:\Windows\System32\en-US\KernelBase.dll.mui,1b7e4b4693c91e95ea8a17298b558d92,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,1988,C:\Windows\System32\ws2_32.dll,37eabe5cb51d100eb12e9ae23dc735c8,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,1368,C:\Windows\System32\drttransport.dll,be0e0c81cb2576f7bd05e20858d33f05,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,2276,C:\Windows\System32\en-US\KernelBase.dll.mui,1b7e4b4693c91e95ea8a17298b558d92,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,5888,C:\Windows\System32\msasn1.dll,14d1a484094f3d7a74f2932687d37aeb,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,968,C:\Windows\System32\pnrpnsp.dll,c3414423613ae85768e92d916fe68347,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,2624,C:\Windows\System32\en-US\p2psvc.dll.mui,12dfcd4f4c837aab9eb80ae74981dbce,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,968,C:\Windows\System32\secur32.dll,9749d0f9f3b4457235c653ebef8ccba1,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,3760,C:\Windows\System32\sspicli.dll,2dd3d6bfcb0b84fe6279966a4adbf445,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,1800,C:\Windows\System32\imm32.dll,460f3ecd8b7773d338c8dfa99095eaaf,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,6008,C:\Windows\System32\xmllite.dll,b1a2ef81c74336189addded897086fa7,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,5888,C:\Windows\System32\nsi.dll,9b3a04e22586afc816436b2aa53e85f8,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,512,C:\Windows\System32\authz.dll,ca781006fea770b2647ff9ac56e8556e,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,6008,C:\Windows\System32\gpapi.dll,08af04f8e32d34194d064c7eee9bf69e,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,2612,C:\Windows\System32\csrsrv.dll,b7d3e1a2ebc38eba319daf2c3313fcd1,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,1800,C:\Windows\System32\user32.dll,6b73e852beeacccf737c9d5d4eee05ec,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,512,C:\Windows\System32\sqmapi.dll,93e3768ba62dbb699900ff5f0ffa1f16,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,6376,C:\Windows\System32\slc.dll,e121369906c2d2f14cd4556c22b22cf5,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,4992,C:\Windows\System32\usbmon.dll,b292dd7d878ad612d8d4b9a0f7a59834,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,3760,C:\Windows\System32\mswsock.dll,61f3fc4702b3160e063e85fe2209fa9a,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,3760,C:\Windows\System32\samsrv.dll,2b13ab0a3e86828806ea88de09023933,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,1800,C:\Windows\System32\credssp.dll,a568e12d063c027e3969350d0eae657c,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,804,C:\Windows\System32\pnrpsvc.dll,e27fca5fb6af295b55e59c32b3565555,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NL0005OCG,2276,C:\Windows\System32\gpapi.dll,08af04f8e32d34194d064c7eee9bf69e,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
