hostname,modulename,modulepath
EB219HPI,ksecpkg.sys,C:\Windows\System32\drivers\
EB219HPI,winmad.sys,C:\Windows\System32\drivers\
EB219HPI,pdc.sys,C:\Windows\System32\drivers\
EB219HPI,srv.sys,C:\Windows\System32\drivers\
EB219HPI,sisraid2.sys,C:\Windows\System32\drivers\
EB219HPI,mrxsmb.sys,C:\Windows\System32\drivers\
EB219HPI,umpass.sys,C:\Windows\System32\drivers\
EB219HPI,asyncmac.sys,C:\Windows\System32\drivers\
EB219HPI,rdpvideominiport.sys,C:\Windows\System32\drivers\
EB219HPI,IPMIDrv.sys,C:\Windows\System32\drivers\
EB219HPI,xenbus.sys,C:\Windows\System32\drivers\
EB219HPI,sacdrv.sys,C:\Windows\System32\drivers\
EB219HPI,afd.sys,C:\Windows\System32\drivers\
EB219HPI,scfilter.sys,C:\Windows\System32\drivers\
EB219HPI,qlfcoei.sys,C:\Windows\System32\drivers\
EB219HPI,stexstor.sys,C:\Windows\System32\drivers\
EB219HPI,UCX01000.SYS,C:\Windows\System32\drivers\
EB219HPI,EC2WinUtilDriver.sys,C:\Windows\System32\drivers\
EB219HPI,ndisuio.sys,C:\Windows\System32\drivers\
EB219HPI,lsi_sas2.sys,C:\Windows\System32\drivers\
EB219HPI,mrxsmb10.sys,C:\Windows\System32\drivers\
EB219HPI,serial.sys,C:\Windows\System32\drivers\
EB219HPI,ndis.sys,C:\Windows\System32\drivers\
EB219HPI,wfplwfs.sys,C:\Windows\System32\drivers\
EB219HPI,monitor.sys,C:\Windows\System32\drivers\
EB219HPI,winverbs.sys,C:\Windows\System32\drivers\
EB219HPI,netvsc63.sys,C:\Windows\System32\drivers\
EB219HPI,mountmgr.sys,C:\Windows\System32\drivers\
EB219HPI,hwpolicy.sys,C:\Windows\System32\drivers\
EB219HPI,pcw.sys,C:\Windows\System32\drivers\
EB219HPI,TsUsbGD.sys,C:\Windows\System32\drivers\
EB219HPI,MsLbfoProvider.sys,C:\Windows\System32\drivers\
EB219HPI,kdnic.sys,C:\Windows\System32\drivers\
EB219HPI,mshidumdf.sys,C:\Windows\System32\drivers\
EB219HPI,bfadi.sys,C:\Windows\System32\drivers\
EB219HPI,rdpbus.sys,C:\Windows\System32\drivers\
EB219HPI,lsi_sss.sys,C:\Windows\System32\drivers\
EB219HPI,viaide.sys,C:\Windows\System32\drivers\
EB219HPI,WUDFPf.sys,C:\Windows\System32\drivers\
EB219HPI,wimmount.sys,C:\Windows\System32\drivers\
EB219HPI,1394ohci.sys,C:\Windows\System32\drivers\
EB219HPI,elxstor.sys,C:\Windows\System32\drivers\
EB219HPI,AGP440.sys,C:\Windows\System32\drivers\
EB219HPI,uaspstor.sys,C:\Windows\System32\drivers\
EB219HPI,usbohci.sys,C:\Windows\System32\drivers\
EB219HPI,vxn64x64.sys,C:\Windows\System32\drivers\
EB219HPI,nsiproxy.sys,C:\Windows\System32\drivers\
EB219HPI,rasl2tp.sys,C:\Windows\System32\drivers\
EB219HPI,mrxsmb20.sys,C:\Windows\System32\drivers\
EB219HPI,condrv.sys,C:\Windows\System32\drivers\
EB219HPI,bfadfcoei.sys,C:\Windows\System32\drivers\
EB219HPI,CompositeBus.sys,C:\Windows\System32\drivers\
EB219HPI,raspptp.sys,C:\Windows\System32\drivers\
EB219HPI,sfloppy.sys,C:\Windows\System32\drivers\
EB219HPI,bridge.sys,C:\Windows\System32\drivers\
EB219HPI,kbdclass.sys,C:\Windows\System32\drivers\
EB219HPI,BasicDisplay.sys,C:\Windows\System32\drivers\
EB219HPI,vmstorfl.sys,C:\Windows\System32\drivers\
EB219HPI,msisadrv.sys,C:\Windows\System32\drivers\
EB219HPI,fdc.sys,C:\Windows\System32\drivers\
EB219HPI,amdsbs.sys,C:\Windows\System32\drivers\
EB219HPI,NV_AGP.SYS,C:\Windows\System32\drivers\
EB219HPI,bowser.sys,C:\Windows\System32\drivers\
EB219HPI,pacer.sys,C:\Windows\System32\drivers\
EB219HPI,BasicRender.sys,C:\Windows\System32\drivers\
EB219HPI,Wdf01000.sys,C:\Windows\System32\drivers\
EB219HPI,vhdmp.sys,C:\Windows\System32\drivers\
EB219HPI,swenum.sys,C:\Windows\System32\drivers\
