hostname,modulename,modulepath
SC622FHJ,PEAuth.sys,C:\Windows\System32\drivers\
SC622FHJ,uaspstor.sys,C:\Windows\System32\drivers\
SC622FHJ,nvstor.sys,C:\Windows\System32\drivers\
SC622FHJ,mouhid.sys,C:\Windows\System32\drivers\
SC622FHJ,kdnic.sys,C:\Windows\System32\drivers\
SC622FHJ,amdk8.sys,C:\Windows\System32\drivers\
SC622FHJ,SerCx2.sys,C:\Windows\System32\drivers\
SC622FHJ,usbhub.sys,C:\Windows\System32\drivers\
SC622FHJ,storvsc.sys,C:\Windows\System32\drivers\
SC622FHJ,usbprint.sys,C:\Windows\System32\drivers\
SC622FHJ,lsi_sas3.sys,C:\Windows\System32\drivers\
SC622FHJ,TsUsbFlt.sys,C:\Windows\System32\drivers\
SC622FHJ,umpass.sys,C:\Windows\System32\drivers\
SC622FHJ,wfplwfs.sys,C:\Windows\System32\drivers\
SC622FHJ,bxois.sys,C:\Windows\System32\drivers\
SC622FHJ,processr.sys,C:\Windows\System32\drivers\
SC622FHJ,raspppoe.sys,C:\Windows\System32\drivers\
SC622FHJ,lsi_sas2.sys,C:\Windows\System32\drivers\
SC622FHJ,lsi_sas.sys,C:\Windows\System32\drivers\
SC622FHJ,HyperVideo.sys,C:\Windows\System32\drivers\
SC622FHJ,tpm.sys,C:\Windows\System32\drivers\
SC622FHJ,Vid.sys,C:\Windows\System32\drivers\
SC622FHJ,VMBusHID.sys,C:\Windows\System32\drivers\
SC622FHJ,elxfcoe.sys,C:\Windows\System32\drivers\
SC622FHJ,SerCx.sys,C:\Windows\System32\drivers\
SC622FHJ,disk.sys,C:\Windows\System32\drivers\
SC622FHJ,fxppm.sys,C:\Windows\System32\drivers\
SC622FHJ,vpcivsp.sys,C:\Windows\System32\drivers\
SC622FHJ,qlfcoei.sys,C:\Windows\System32\drivers\
SC622FHJ,bfadfcoei.sys,C:\Windows\System32\drivers\
SC622FHJ,srv2.sys,C:\Windows\System32\drivers\
SC622FHJ,fdc.sys,C:\Windows\System32\drivers\
SC622FHJ,xennet.sys,C:\Windows\System32\drivers\
SC622FHJ,Wdf01000.sys,C:\Windows\System32\drivers\
SC622FHJ,bxvbda.sys,C:\Windows\System32\drivers\
SC622FHJ,tunnel.sys,C:\Windows\System32\drivers\
SC622FHJ,netbt.sys,C:\Windows\System32\drivers\
SC622FHJ,kbdhid.sys,C:\Windows\System32\drivers\
SC622FHJ,dmvsc.sys,C:\Windows\System32\drivers\
SC622FHJ,vmbus.sys,C:\Windows\System32\drivers\
SC622FHJ,WUDFPf.sys,C:\Windows\System32\drivers\
SC622FHJ,kbdclass.sys,C:\Windows\System32\drivers\
SC622FHJ,lltdio.sys,C:\Windows\System32\drivers\
SC622FHJ,usbccgp.sys,C:\Windows\System32\drivers\
SC622FHJ,volsnap.sys,C:\Windows\System32\drivers\
SC622FHJ,xenvbd.sys,C:\Windows\System32\drivers\
SC622FHJ,flpydisk.sys,C:\Windows\System32\drivers\
SC622FHJ,monitor.sys,C:\Windows\System32\drivers\
SC622FHJ,iaStorAV.sys,C:\Windows\System32\drivers\
SC622FHJ,usbuhci.sys,C:\Windows\System32\drivers\
SC622FHJ,appid.sys,C:\Windows\System32\drivers\
SC622FHJ,pdc.sys,C:\Windows\System32\drivers\
