hostname,modulename,modulepath
SW458LVK,volmgrx.sys,C:\Windows\System32\drivers\
SW458LVK,volume.sys,C:\Windows\System32\drivers\
SW458LVK,rspndr.sys,C:\Windows\system32\drivers\
SW458LVK,volmgr.sys,C:\Windows\System32\drivers\
SW458LVK,ks.sys,C:\Windows\System32\drivers\
SW458LVK,fwpkclnt.sys,C:\Windows\System32\drivers\
SW458LVK,terminpt.sys,C:\Windows\System32\drivers\
SW458LVK,CLASSPNP.SYS,C:\Windows\System32\drivers\
SW458LVK,NETIO.SYS,C:\Windows\system32\DRIVERS\
SW458LVK,pvpanic.sys,C:\Windows\System32\drivers\
SW458LVK,NTFS.sys,C:\Windows\System32\Drivers\
SW458LVK,rdpdr.sys,C:\Windows\System32\drivers\
SW458LVK,i8042prt.sys,C:\Windows\System32\drivers\
SW458LVK,CEA.sys,C:\Windows\system32\drivers\
SW458LVK,mssmbios.sys,C:\Windows\System32\drivers\
SW458LVK,wfplwfs.sys,C:\Windows\System32\drivers\
SW458LVK,crashdmp.sys,C:\Windows\System32\Drivers\
SW458LVK,WDFLDR.SYS,C:\Windows\system32\drivers\
SW458LVK,acpiex.sys,C:\Windows\System32\Drivers\
SW458LVK,CLFS.SYS,C:\Windows\System32\drivers\
SW458LVK,gpuenergydrv.sys,C:\Windows\System32\drivers\
SW458LVK,TSDDD.dll,C:\Windows\System32\
SW458LVK,pacer.sys,C:\Windows\System32\drivers\
SW458LVK,hal.dll,C:\Windows\system32\
SW458LVK,netbt.sys,C:\Windows\System32\DRIVERS\
SW458LVK,wcifs.sys,C:\Windows\system32\drivers\
SW458LVK,umbus.sys,C:\Windows\System32\drivers\
SW458LVK,disk.sys,C:\Windows\System32\drivers\
SW458LVK,HTTP.sys,C:\Windows\system32\drivers\
SW458LVK,werkernel.sys,C:\Windows\System32\drivers\
SW458LVK,win32k.sys,C:\Windows\System32\
SW458LVK,ahcache.sys,C:\Windows\system32\DRIVERS\
SW458LVK,CompositeBus.sys,C:\Windows\System32\DriverStore\FileRepository\compositebus.inf_amd64_a140581a8f8b58b7\
SW458LVK,RDPUDD.dll,C:\Windows\System32\
SW458LVK,msisadrv.sys,C:\Windows\System32\drivers\
SW458LVK,BOOTVID.dll,C:\Windows\system32\
SW458LVK,tbs.sys,C:\Windows\system32\drivers\
SW458LVK,tunnel.sys,C:\Windows\System32\drivers\
SW458LVK,dxgmms2.sys,C:\Windows\System32\drivers\
SW458LVK,NDIS.SYS,C:\Windows\system32\DRIVERS\
SW458LVK,tdx.sys,C:\Windows\system32\DRIVERS\
SW458LVK,BasicDisplay.sys,C:\Windows\System32\drivers\
SW458LVK,nsiproxy.sys,C:\Windows\system32\drivers\
SW458LVK,win32kbase.sys,C:\Windows\System32\
SW458LVK,srv2.sys,C:\Windows\System32\DRIVERS\
SW458LVK,dxgkrnl.sys,C:\Windows\System32\drivers\
SW458LVK,ksecdd.sys,C:\Windows\System32\drivers\
SW458LVK,volsnap.sys,C:\Windows\System32\drivers\
SW458LVK,netkvm.sys,C:\Windows\System32\drivers\
SW458LVK,cng.sys,C:\Windows\System32\drivers\
SW458LVK,storqosflt.sys,C:\Windows\system32\drivers\
SW458LVK,luafv.sys,C:\Windows\system32\drivers\
SW458LVK,registry.sys,C:\Windows\System32\drivers\
SW458LVK,win32kfull.sys,C:\Windows\System32\
SW458LVK,WindowsTrustedRT.sys,C:\Windows\system32\drivers\
SW458LVK,cmimcext.sys,C:\Windows\System32\drivers\
SW458LVK,tm.sys,C:\Windows\System32\drivers\
SW458LVK,Wdf01000.sys,C:\Windows\system32\drivers\
SW458LVK,intelpep.sys,C:\Windows\System32\drivers\
SW458LVK,dfsc.sys,C:\Windows\System32\Drivers\
SW458LVK,afd.sys,C:\Windows\system32\drivers\
SW458LVK,mslldp.sys,C:\Windows\system32\drivers\
SW458LVK,PSHED.dll,C:\Windows\system32\
SW458LVK,NdisVirtualBus.sys,C:\Windows\System32\drivers\
SW458LVK,storport.sys,C:\Windows\System32\drivers\
SW458LVK,BasicRender.sys,C:\Windows\System32\drivers\
SW458LVK,WdFilter.sys,C:\Windows\system32\drivers\
SW458LVK,npsvctrig.sys,C:\Windows\System32\drivers\
SW458LVK,bowser.sys,C:\Windows\system32\DRIVERS\
SW458LVK,dump_storport.sys,C:\Windows\System32\Drivers\
SW458LVK,srvnet.sys,C:\Windows\System32\DRIVERS\
SW458LVK,EhStorClass.sys,C:\Windows\System32\drivers\
SW458LVK,mrxsmb.sys,C:\Windows\system32\DRIVERS\
SW458LVK,Wof.sys,C:\Windows\System32\Drivers\
SW458LVK,mcupdate.dll,C:\Windows\system32\mcupdate_Genu
SW458LVK,ntosext.sys,C:\Windows\System32\drivers\
SW458LVK,kdcom.dll,C:\Windows\system
SW458LVK,dump_vioscsi.sys,C:\Windows\System32\Drivers\
SW458LVK,mouclass.sys,C:\Windows\System32\drivers\
SW458LVK,mmcss.sys,C:\Windows\system32\drivers\
SW458LVK,ksecpkg.sys,C:\Windows\System32\Drivers\
SW458LVK,mrxsmb10.sys,C:\Windows\system32\DRIVERS\
