hostname,modulename,modulepath
EE171MIY,ACPI.sys,C:\Windows\system32\drivers\
EE171MIY,bowser.sys,C:\Windows\system32\DRIVERS\
EE171MIY,netkvm.sys,C:\Windows\system32\DRIVERS\
EE171MIY,VIDEOPRT.SYS,C:\Windows\System32\drivers\
EE171MIY,i8042prt.sys,C:\Windows\system32\drivers\
EE171MIY,Npfs.SYS,C:\Windows\System32\Drivers\
EE171MIY,luafv.sys,C:\Windows\system32\drivers\
EE171MIY,srvnet.sys,C:\Windows\System32\DRIVERS\
EE171MIY,partmgr.sys,C:\Windows\System32\drivers\
EE171MIY,watchdog.sys,C:\Windows\System32\drivers\
EE171MIY,ndistapi.sys,C:\Windows\system32\DRIVERS\
EE171MIY,srv.sys,C:\Windows\System32\DRIVERS\
EE171MIY,RDPWD.SYS,C:\Windows\System32\Drivers\
EE171MIY,Null.SYS,C:\Windows\System32\Drivers\
EE171MIY,blbdrive.sys,C:\Windows\system32\drivers\
EE171MIY,PSHED.dll,C:\Windows\system32\
EE171MIY,kdcom.dll,C:\Windows\system32\
EE171MIY,tssecsrv.sys,C:\Windows\System32\DRIVERS\
EE171MIY,volmgr.sys,C:\Windows\system32\drivers\
EE171MIY,spsys.sys,C:\Windows\system32\drivers\
EE171MIY,pci.sys,C:\Windows\system32\drivers\
EE171MIY,RDPCDD.sys,C:\Windows\System32\DRIVERS\
EE171MIY,mssmbios.sys,C:\Windows\system32\drivers\
EE171MIY,amdxata.sys,C:\Windows\system32\drivers\
EE171MIY,TSDDD.dll,C:\Windows\System32\
EE171MIY,cng.sys,C:\Windows\System32\Drivers\
EE171MIY,HTTP.sys,C:\Windows\system32\drivers\
EE171MIY,wfplwf.sys,C:\Windows\system32\DRIVERS\
EE171MIY,ksecdd.sys,C:\Windows\System32\Drivers\
EE171MIY,mpsdrv.sys,C:\Windows\System32\drivers\
EE171MIY,tdx.sys,C:\Windows\system32\DRIVERS\
EE171MIY,Ntfs.sys,C:\Windows\System32\Drivers\
EE171MIY,kbdclass.sys,C:\Windows\system32\drivers\
