hostname,pid,name,md5sum,signatureexists,signatureverified,description,certificatesubject,certificateissuer
SS187FRX,1200,C:\Windows\System32\WWanAPI.dll,4ae412fad595eeb5f19fc32a94d59e3a,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SS187FRX,6416,C:\Windows\System32\usp10.dll,1b9c0ce926710eaa68d4a00b75e9def1,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SS187FRX,6332,C:\Windows\System32\usp10.dll,1b9c0ce926710eaa68d4a00b75e9def1,true,true,The file is signed and the signature was verified.,Microsoft Windows,
SS187FRX,4064,C:\Windows\System32\dwmcore.dll,76b5abfe8800e1a73bfa46267a617f80,true,true,The file is signed and the signature was verified.,Microsoft Windows,
SS187FRX,2920,C:\Windows\System32\ssdpapi.dll,c7cc11932c782613f4449386b5452c77,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SS187FRX,2784,C:\Windows\System32\locale.nls,0f191a98190942c8fabbbe6bec3a89c7,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SS187FRX,6304,C:\Windows\System32\ws2_32.dll,90e4099e76716b591a80b50fd275de08,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SS187FRX,1200,C:\Windows\System32\wdmaud.drv,243c9d7b62cc39f0728b8d53983cde80,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SS187FRX,1280,C:\Windows\System32\esent.dll,137e3f522bd9b23c49dcef7245180825,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SS187FRX,652,C:\Windows\System32\cryptsp.dll,61e5336a45dd7e0766f5fe3ac2cae3e9,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SS187FRX,6248,C:\Windows\System32\wevtapi.dll,ba28a4beff41b46dbbdfd385e593e555,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SS187FRX,324,C:\Windows\System32\gpapi.dll,a3cb62c011d0c49ff6fc34ff5f9424a5,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SS187FRX,1200,C:\Windows\System32\bcryptprimitives.dll,f1e022cf32ff7ee002e9a872deb24f3a,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SS187FRX,1200,C:\Windows\System32\linkinfo.dll,f1be6f4d55198090385459d2a672198f,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SS187FRX,6248,C:\Windows\System32\sechost.dll,830681650023b54a7a7fded9a46f97b3,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SS187FRX,3484,C:\Windows\System32\msctf.dll,4878637ab09375cd6cf8b799665452d7,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SS187FRX,1200,C:\Windows\System32\SensApi.dll,f53ecf01f30100cd1f67a30ebbeb6a8b,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SS187FRX,1200,C:\Windows\System32\ieframe.dll,30be2e72da59fc741a8ee5bd318a7924,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SS187FRX,2944,C:\Windows\System32\gdi32.dll,e4dcd5439ba25bd5781e2a0fb39115f9,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SS187FRX,6248,C:\Windows\System32\samsrv.dll,f09a067461674a0537060f7626a49517,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
SS187FRX,3084,C:\Windows\System32\shell32.dll,4673901475b942d49fe5ce4fb4f92887,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
