hostname,name,descriptivename,description,path,md5,arguments,type,servicedll,pathsignatureexists,pathsignatureverified,pathsignaturedescription,pathcertificatesubject,pathcertificateissuer
WS930TBV,tzautoupdate,Auto Time Zone Updater,Automatically sets the system time zone.,C:\Windows\System32\svchost.exe,5d3350795b2f93a7e966c090d678f0f5,C:\Windows\system32\svchost.exe -k LocalService -p,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\tzautoupdate.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
WS930TBV,bam,Background Activity Moderator Driver,Controls activity of background applications,C:\Windows\System32\drivers\bam.sys,a2cf91768ae02a9bd3247dc42a320961,system32\drivers\bam.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
WS930TBV,storqosflt,Storage QoS Filter Driver,Provides Quality of Service for storage I/O traffic.,C:\Windows\System32\drivers\storqosflt.sys,9c9481b909dd88ac324c81f8d8b583d0,system32\drivers\storqosflt.sys,SERVICE_FILE_SYSTEM_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
WS930TBV,KSecDD,KSecDD,,C:\Windows\System32\drivers\ksecdd.sys,271a529c96800afac0f8b3cd3f64fa79,\SystemRoot\System32\Drivers\ksecdd.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
WS930TBV,mfesapsn,McAfee Process Start Notification Service,,C:\Program Files\McAfee\WebAdvisor\mfesapsn.sys,2f0b2c5b35f8befb6834a780ab5611b9,\??\C:\Program Files\McAfee\WebAdvisor\mfesapsn.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,"""McAfee",VeriSign Class 3 Code Signing 2010 CA
WS930TBV,WarpJITSvc,WarpJITSvc,Provides a JIT out of process service for WARP when running with ACG enabled.,C:\Windows\System32\svchost.exe,5d3350795b2f93a7e966c090d678f0f5,C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted,SERVICE_WIN32_OWN_PROCESS,C:\Windows\System32\Windows.WARP.JITService.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
WS930TBV,usbaudio,USB Audio Driver (WDM),,C:\Windows\System32\drivers\USBAUDIO.sys,4fd628384062f57a8b177c75e9735201,\SystemRoot\system32\drivers\usbaudio.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
WS930TBV,irmon,Infrared monitor service,Detects other Infrared devices that are in range and launches the file transfer application. Stopping the service will prevent file transfer from working,C:\Windows\System32\svchost.exe,5d3350795b2f93a7e966c090d678f0f5,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\irmon.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
WS930TBV,usbprint,Microsoft USB PRINTER Class,,C:\Windows\System32\drivers\usbprint.sys,f7c31c623d6af770ace64e8bb83c2c98,\SystemRoot\System32\drivers\usbprint.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
WS930TBV,xbgm,Xbox Game Monitoring,This service monitors games.,C:\Windows\System32\xbgmsvc.exe,7f34319a56e51adcc61c3d37609938bb,C:\Windows\system32\xbgmsvc.exe,SERVICE_WIN32_OWN_PROCESS,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
