hostname,modulename,modulepath
WT716IVF,mrxsmb.sys,C:\Windows\system32\DRIVERS\
WT716IVF,ahcache.sys,C:\Windows\system32\DRIVERS\
WT716IVF,mup.sys,C:\Windows\System32\Drivers\
WT716IVF,vdrvroot.sys,C:\Windows\System32\drivers\
WT716IVF,kdcom.dll,C:\Windows\system
WT716IVF,condrv.sys,C:\Windows\System32\drivers\
WT716IVF,monitor.sys,C:\Windows\System32\drivers\
WT716IVF,NDIS.SYS,C:\Windows\system32\DRIVERS\
WT716IVF,vioscsi.sys,C:\Windows\System32\drivers\
WT716IVF,CEA.sys,C:\Windows\system32\drivers\
WT716IVF,rdpdr.sys,C:\Windows\System32\drivers\
WT716IVF,rdbss.sys,C:\Windows\system32\DRIVERS\
WT716IVF,ksecpkg.sys,C:\Windows\System32\Drivers\
WT716IVF,serenum.sys,C:\Windows\System32\drivers\
WT716IVF,WindowsTrustedRTProxy.sys,C:\Windows\System32\drivers\
WT716IVF,luafv.sys,C:\Windows\system32\drivers\
WT716IVF,CLFS.SYS,C:\Windows\System32\drivers\
WT716IVF,BasicRender.sys,C:\Windows\System32\drivers\
WT716IVF,pdc.sys,C:\Windows\system32\drivers\
WT716IVF,spaceport.sys,C:\Windows\System32\drivers\
WT716IVF,mountmgr.sys,C:\Windows\System32\drivers\
WT716IVF,Msfs.SYS,C:\Windows\System32\Drivers\
WT716IVF,storport.sys,C:\Windows\System32\drivers\
WT716IVF,dfsc.sys,C:\Windows\System32\Drivers\
WT716IVF,filecrypt.sys,C:\Windows\system32\drivers\
WT716IVF,BasicDisplay.sys,C:\Windows\System32\drivers\
WT716IVF,NdisVirtualBus.sys,C:\Windows\System32\drivers\
WT716IVF,dxgmms2.sys,C:\Windows\System32\drivers\
WT716IVF,lltdio.sys,C:\Windows\system32\drivers\
WT716IVF,cdd.dll,C:\Windows\System32\
WT716IVF,HIDPARSE.SYS,C:\Windows\System32\drivers\
WT716IVF,FLTMGR.SYS,C:\Windows\System32\drivers\
WT716IVF,WDFLDR.SYS,C:\Windows\system32\drivers\
WT716IVF,rspndr.sys,C:\Windows\system32\drivers\
WT716IVF,dump_vioscsi.sys,C:\Windows\System32\Drivers\
WT716IVF,NETIO.SYS,C:\Windows\system32\DRIVERS\
WT716IVF,mssmbios.sys,C:\Windows\System32\drivers\
WT716IVF,rdpbus.sys,C:\Windows\System32\drivers\
WT716IVF,mmcss.sys,C:\Windows\system32\drivers\
WT716IVF,netkvm.sys,C:\Windows\System32\drivers\
WT716IVF,msisadrv.sys,C:\Windows\System32\drivers\
WT716IVF,volmgr.sys,C:\Windows\System32\drivers\
WT716IVF,win32kfull.sys,C:\Windows\System32\
WT716IVF,wcifs.sys,C:\Windows\system32\drivers\
WT716IVF,mouclass.sys,C:\Windows\System32\drivers\
WT716IVF,ks.sys,C:\Windows\System32\drivers\
WT716IVF,tcpip.sys,C:\Windows\System32\drivers\
