hostname,modulename,modulepath
771SQOEB,condrv.sys,C:\Windows\System32\drivers\
771SQOEB,cmimcext.sys,C:\Windows\System32\drivers\
771SQOEB,ntoskrnl.exe,C:\Windows\system32\
771SQOEB,Wof.sys,C:\Windows\System32\Drivers\
771SQOEB,ntosext.sys,C:\Windows\System32\drivers\
771SQOEB,rdpvideominiport.sys,C:\Windows\System32\drivers\
771SQOEB,terminpt.sys,C:\Windows\System32\drivers\
771SQOEB,WdFilter.sys,C:\Windows\system32\drivers\
771SQOEB,tunnel.sys,C:\Windows\System32\drivers\
771SQOEB,PSHED.dll,C:\Windows\system32\
771SQOEB,mrxsmb20.sys,C:\Windows\system32\DRIVERS\
771SQOEB,tcpipreg.sys,C:\Windows\System32\drivers\
771SQOEB,afd.sys,C:\Windows\system32\drivers\
771SQOEB,pacer.sys,C:\Windows\System32\drivers\
771SQOEB,mrxsmb.sys,C:\Windows\system32\DRIVERS\
771SQOEB,netbios.sys,C:\Windows\system32\drivers\
771SQOEB,dxgmms2.sys,C:\Windows\System32\drivers\
771SQOEB,pdc.sys,C:\Windows\system32\drivers\
771SQOEB,mpsdrv.sys,C:\Windows\System32\drivers\
771SQOEB,ACPI.sys,C:\Windows\System32\drivers\
771SQOEB,win32k.sys,C:\Windows\System32\
771SQOEB,kdcom.dll,C:\Windows\system
771SQOEB,intelppm.sys,C:\Windows\System32\drivers\
771SQOEB,hal.dll,C:\Windows\system32\
771SQOEB,monitor.sys,C:\Windows\System32\drivers\
771SQOEB,HIDPARSE.SYS,C:\Windows\System32\drivers\
771SQOEB,srv2.sys,C:\Windows\System32\DRIVERS\
771SQOEB,ks.sys,C:\Windows\System32\drivers\
771SQOEB,mslldp.sys,C:\Windows\system32\drivers\
771SQOEB,watchdog.sys,C:\Windows\System32\drivers\
771SQOEB,peauth.sys,C:\Windows\system32\drivers\
771SQOEB,TSDDD.dll,C:\Windows\System32\
771SQOEB,umbus.sys,C:\Windows\System32\drivers\
771SQOEB,rdbss.sys,C:\Windows\system32\DRIVERS\
771SQOEB,serenum.sys,C:\Windows\System32\drivers\
771SQOEB,intelpep.sys,C:\Windows\System32\drivers\
771SQOEB,WindowsTrustedRTProxy.sys,C:\Windows\System32\drivers\
771SQOEB,NDIS.SYS,C:\Windows\system32\DRIVERS\
771SQOEB,NTFS.sys,C:\Windows\System32\Drivers\
771SQOEB,mcupdate.dll,C:\Windows\system32\mcupdate_Genu
771SQOEB,swenum.sys,C:\Windows\System32\drivers\
771SQOEB,sacdrv.sys,C:\Windows\system32\DRIVERS\
771SQOEB,WMILIB.SYS,C:\Windows\System32\drivers\
771SQOEB,EhStorClass.sys,C:\Windows\System32\drivers\
771SQOEB,ksecdd.sys,C:\Windows\System32\drivers\
771SQOEB,tm.sys,C:\Windows\System32\drivers\
771SQOEB,acpiex.sys,C:\Windows\System32\Drivers\
771SQOEB,disk.sys,C:\Windows\System32\drivers\
771SQOEB,ahcache.sys,C:\Windows\system32\DRIVERS\
771SQOEB,netbt.sys,C:\Windows\System32\DRIVERS\
771SQOEB,dxgkrnl.sys,C:\Windows\System32\drivers\
771SQOEB,msrpc.sys,C:\Windows\System32\drivers\
771SQOEB,mouclass.sys,C:\Windows\System32\drivers\
771SQOEB,netkvm.sys,C:\Windows\System32\drivers\
771SQOEB,pvpanic.sys,C:\Windows\System32\drivers\
771SQOEB,nsiproxy.sys,C:\Windows\system32\drivers\
771SQOEB,win32kfull.sys,C:\Windows\System32\
771SQOEB,srv.sys,C:\Windows\System32\DRIVERS\
771SQOEB,lltdio.sys,C:\Windows\system32\drivers\
771SQOEB,mssmbios.sys,C:\Windows\System32\drivers\
771SQOEB,volmgr.sys,C:\Windows\System32\drivers\
771SQOEB,CompositeBus.sys,C:\Windows\System32\DriverStore\FileRepository\compositebus.inf_amd64_a140581a8f8b58b7\
771SQOEB,clipsp.sys,C:\Windows\System32\drivers\
771SQOEB,WDFLDR.SYS,C:\Windows\system32\drivers\
771SQOEB,partmgr.sys,C:\Windows\System32\drivers\
771SQOEB,volume.sys,C:\Windows\System32\drivers\
771SQOEB,registry.sys,C:\Windows\System32\drivers\
771SQOEB,BasicDisplay.sys,C:\Windows\System32\drivers\
771SQOEB,storqosflt.sys,C:\Windows\system32\drivers\
771SQOEB,RDPUDD.dll,C:\Windows\System32\
771SQOEB,volsnap.sys,C:\Windows\System32\drivers\
771SQOEB,npsvctrig.sys,C:\Windows\System32\drivers\
771SQOEB,tdx.sys,C:\Windows\system32\DRIVERS\
771SQOEB,cng.sys,C:\Windows\System32\drivers\
771SQOEB,werkernel.sys,C:\Windows\System32\drivers\
771SQOEB,dump_storport.sys,C:\Windows\System32\Drivers\
771SQOEB,spaceport.sys,C:\Windows\System32\drivers\
771SQOEB,crashdmp.sys,C:\Windows\System32\Drivers\
771SQOEB,rspndr.sys,C:\Windows\system32\drivers\
771SQOEB,dfsc.sys,C:\Windows\System32\Drivers\
771SQOEB,BOOTVID.dll,C:\Windows\system32\
771SQOEB,gpuenergydrv.sys,C:\Windows\System32\drivers\
771SQOEB,pci.sys,C:\Windows\System32\drivers\
771SQOEB,NdisVirtualBus.sys,C:\Windows\System32\drivers\
771SQOEB,filecrypt.sys,C:\Windows\system32\drivers\
771SQOEB,msisadrv.sys,C:\Windows\System32\drivers\
771SQOEB,kdnic.sys,C:\Windows\System32\drivers\
771SQOEB,dump_vioscsi.sys,C:\Windows\System32\Drivers\
771SQOEB,srvnet.sys,C:\Windows\System32\DRIVERS\
771SQOEB,i8042prt.sys,C:\Windows\System32\drivers\
771SQOEB,Wdf01000.sys,C:\Windows\system32\drivers\
771SQOEB,NETIO.SYS,C:\Windows\system32\DRIVERS\
