hostname,modulename,modulepath
416QOMNW,VSTXRAID.SYS,C:\Windows\System32\drivers\
416QOMNW,ETDSMBus.sys,C:\Windows\System32\drivers\
416QOMNW,mshidumdf.sys,C:\Windows\System32\drivers\
416QOMNW,processr.sys,C:\Windows\System32\drivers\
416QOMNW,rspndr.sys,C:\Windows\System32\drivers\
416QOMNW,afd.sys,C:\Windows\System32\drivers\
416QOMNW,pci.sys,C:\Windows\System32\drivers\
416QOMNW,volmgrx.sys,C:\Windows\System32\drivers\
416QOMNW,CAD.sys,C:\Windows\System32\drivers\
416QOMNW,mrxsmb10.sys,C:\Windows\System32\drivers\
416QOMNW,wmiacpi.sys,C:\Windows\System32\drivers\
416QOMNW,storufs.sys,C:\Windows\System32\drivers\
416QOMNW,cdrom.sys,C:\Windows\System32\drivers\
416QOMNW,cht4sx64.sys,C:\Windows\System32\drivers\
416QOMNW,mstee.sys,C:\Windows\System32\drivers\
416QOMNW,ramdisk.sys,C:\Windows\System32\drivers\
416QOMNW,modem.sys,C:\Windows\System32\drivers\
416QOMNW,kbdhid.sys,C:\Windows\System32\drivers\
416QOMNW,usbser.sys,C:\Windows\System32\drivers\
416QOMNW,tdx.sys,C:\Windows\System32\drivers\
416QOMNW,ndiscap.sys,C:\Windows\System32\drivers\
416QOMNW,volume.sys,C:\Windows\System32\drivers\
416QOMNW,errdev.sys,C:\Windows\System32\drivers\
416QOMNW,scfilter.sys,C:\Windows\System32\drivers\
416QOMNW,nwifi.sys,C:\Windows\System32\drivers\
416QOMNW,CompositeBus.sys,C:\Windows\System32\DriverStore\FileRepository\compositebus.inf_amd64_bcb89b3386563bd7\
416QOMNW,lxss.sys,C:\Windows\System32\drivers\
416QOMNW,wanarp.sys,C:\Windows\System32\drivers\
416QOMNW,WindowsTrustedRT.sys,C:\Windows\System32\drivers\
416QOMNW,SPUVCbv64.sys,C:\Windows\System32\drivers\
416QOMNW,HpSAMD.sys,C:\Windows\System32\drivers\
416QOMNW,vmstorfl.sys,C:\Windows\System32\drivers\
416QOMNW,adp80xx.sys,C:\Windows\System32\drivers\
416QOMNW,NdisImPlatform.sys,C:\Windows\System32\drivers\
416QOMNW,wcnfs.sys,C:\Windows\System32\drivers\
416QOMNW,storvsc.sys,C:\Windows\System32\drivers\
416QOMNW,TsUsbFlt.sys,C:\Windows\System32\drivers\
416QOMNW,iaLPSS2i_GPIO2_BXT_P.sys,C:\Windows\System32\drivers\
416QOMNW,wimmount.sys,C:\Windows\System32\drivers\
416QOMNW,circlass.sys,C:\Windows\System32\drivers\
416QOMNW,vsmraid.sys,C:\Windows\System32\drivers\
416QOMNW,Netwtw04.sys,C:\Windows\System32\drivers\
416QOMNW,EhStorTcgDrv.sys,C:\Windows\System32\drivers\
416QOMNW,ItSas35i.sys,C:\Windows\System32\drivers\
416QOMNW,rdpdr.sys,C:\Windows\System32\drivers\
416QOMNW,ndproxy.sys,C:\Windows\System32\drivers\
416QOMNW,disk.sys,C:\Windows\System32\drivers\
416QOMNW,appid.sys,C:\Windows\System32\drivers\
416QOMNW,filecrypt.sys,C:\Windows\System32\drivers\
416QOMNW,ufxsynopsys.sys,C:\Windows\System32\drivers\
416QOMNW,mausbhost.sys,C:\Windows\System32\drivers\
416QOMNW,urssynopsys.sys,C:\Windows\System32\drivers\
416QOMNW,raspptp.sys,C:\Windows\System32\drivers\
416QOMNW,sfloppy.sys,C:\Windows\System32\drivers\
416QOMNW,ndis.sys,C:\Windows\System32\drivers\
416QOMNW,srvnet.sys,C:\Windows\System32\drivers\
416QOMNW,mouhid.sys,C:\Windows\System32\drivers\
416QOMNW,ksthunk.sys,C:\Windows\System32\drivers\
416QOMNW,vwifimp.sys,C:\Windows\System32\drivers\
416QOMNW,USBHUB3.SYS,C:\Windows\System32\drivers\
416QOMNW,UfxChipidea.sys,C:\Windows\System32\drivers\
416QOMNW,ibbus.sys,C:\Windows\System32\drivers\
416QOMNW,lsass.exe,C:\Windows\System32\
416QOMNW,UcmTcpciCx.sys,C:\Windows\System32\drivers\
416QOMNW,iagpio.sys,C:\Windows\System32\drivers\
416QOMNW,EhStorClass.sys,C:\Windows\System32\drivers\
416QOMNW,storqosflt.sys,C:\Windows\System32\drivers\
416QOMNW,vpci.sys,C:\Windows\System32\drivers\
416QOMNW,tcpipreg.sys,C:\Windows\System32\drivers\
416QOMNW,winverbs.sys,C:\Windows\System32\drivers\
416QOMNW,acpipmi.sys,C:\Windows\System32\drivers\
416QOMNW,hdaudbus.sys,C:\Windows\System32\drivers\
416QOMNW,bxvbda.sys,C:\Windows\System32\drivers\
416QOMNW,percsas3i.sys,C:\Windows\System32\drivers\
416QOMNW,mvumis.sys,C:\Windows\System32\drivers\
416QOMNW,hidinterrupt.sys,C:\Windows\System32\drivers\
416QOMNW,lsi_sas2i.sys,C:\Windows\System32\drivers\
416QOMNW,pdc.sys,C:\Windows\System32\drivers\
416QOMNW,cht4vx64.sys,C:\Windows\System32\drivers\
416QOMNW,WUDFPf.sys,C:\Windows\System32\drivers\
416QOMNW,IPMIDrv.sys,C:\Windows\System32\drivers\
416QOMNW,bthenum.sys,C:\Windows\System32\drivers\
416QOMNW,acpipagr.sys,C:\Windows\System32\drivers\
416QOMNW,dptf_cpu.sys,C:\Windows\System32\drivers\
416QOMNW,urschipidea.sys,C:\Windows\System32\drivers\
416QOMNW,WdNisDrv.sys,C:\Windows\System32\drivers\wd\
416QOMNW,winmad.sys,C:\Windows\System32\drivers\
416QOMNW,clfs.sys,C:\Windows\System32\drivers\
416QOMNW,http.sys,C:\Windows\System32\drivers\
416QOMNW,CmBatt.sys,C:\Windows\System32\drivers\
416QOMNW,acpiex.sys,C:\Windows\System32\drivers\
416QOMNW,lsi_sas.sys,C:\Windows\System32\drivers\
416QOMNW,ibtusb.sys,C:\Windows\System32\drivers\
416QOMNW,mrxdav.sys,C:\Windows\System32\drivers\
416QOMNW,amdppm.sys,C:\Windows\System32\drivers\
416QOMNW,ndfltr.sys,C:\Windows\System32\drivers\
416QOMNW,iaStorAVC.sys,C:\Windows\System32\drivers\
416QOMNW,usbvideo.sys,C:\Windows\System32\drivers\
416QOMNW,TeeDriverW8x64.sys,C:\Windows\System32\drivers\
416QOMNW,SpatialGraphFilter.sys,C:\Windows\System32\drivers\
416QOMNW,evbda.sys,C:\Windows\System32\drivers\
416QOMNW,ipfltdrv.sys,C:\Windows\System32\drivers\
416QOMNW,3ware.sys,C:\Windows\System32\drivers\
416QOMNW,rdpbus.sys,C:\Windows\System32\drivers\
416QOMNW,VmsProxy.sys,C:\Windows\System32\drivers\
416QOMNW,iaLPSS2i_I2C_BXT_P.sys,C:\Windows\System32\drivers\
416QOMNW,WdBoot.sys,C:\Windows\System32\drivers\wd\
416QOMNW,iaLPSS2i_GPIO2.sys,C:\Windows\System32\drivers\
416QOMNW,condrv.sys,C:\Windows\System32\drivers\
416QOMNW,Wdf01000.sys,C:\Windows\System32\drivers\
416QOMNW,mrxsmb.sys,C:\Windows\System32\drivers\
416QOMNW,wcifs.sys,C:\Windows\System32\drivers\
416QOMNW,tunnel.sys,C:\Windows\System32\drivers\
416QOMNW,HdAudio.sys,C:\Windows\System32\drivers\
416QOMNW,WdiWiFi.sys,C:\Windows\System32\drivers\
416QOMNW,MegaSas2i.sys,C:\Windows\System32\drivers\
416QOMNW,MTConfig.sys,C:\Windows\System32\drivers\
416QOMNW,amdsbs.sys,C:\Windows\System32\drivers\
416QOMNW,usbohci.sys,C:\Windows\System32\drivers\
416QOMNW,lsi_sss.sys,C:\Windows\System32\drivers\
416QOMNW,vhf.sys,C:\Windows\System32\drivers\
416QOMNW,vms3cap.sys,C:\Windows\System32\drivers\
416QOMNW,megasas35i.sys,C:\Windows\System32\drivers\
416QOMNW,BasicRender.sys,C:\Windows\System32\drivers\
416QOMNW,spaceport.sys,C:\Windows\System32\drivers\
416QOMNW,RtsUer.sys,C:\Windows\System32\drivers\
416QOMNW,iaLPSSi_I2C.sys,C:\Windows\System32\drivers\
416QOMNW,luafv.sys,C:\Windows\System32\drivers\
416QOMNW,IntcDAud.sys,C:\Windows\System32\drivers\
416QOMNW,hidbth.sys,C:\Windows\System32\drivers\
416QOMNW,xboxgip.sys,C:\Windows\System32\drivers\
416QOMNW,megasr.sys,C:\Windows\System32\drivers\
416QOMNW,vmswitch.sys,C:\Windows\System32\drivers\
416QOMNW,serial.sys,C:\Windows\System32\drivers\
416QOMNW,esif_lf.sys,C:\Windows\System32\drivers\
416QOMNW,IndirectKmd.sys,C:\Windows\System32\drivers\
416QOMNW,mspqm.sys,C:\Windows\System32\drivers\
416QOMNW,acpitime.sys,C:\Windows\System32\drivers\
416QOMNW,isapnp.sys,C:\Windows\System32\drivers\
416QOMNW,VerifierExt.sys,C:\Windows\System32\drivers\
416QOMNW,bthmodem.sys,C:\Windows\System32\drivers\
416QOMNW,acpi.sys,C:\Windows\System32\drivers\
416QOMNW,fileinfo.sys,C:\Windows\System32\drivers\
416QOMNW,nsiproxy.sys,C:\Windows\System32\drivers\
416QOMNW,i8042prt.sys,C:\Windows\System32\drivers\
416QOMNW,netvsc.sys,C:\Windows\System32\drivers\
416QOMNW,VmsProxyHNic.sys,C:\Windows\System32\drivers\
416QOMNW,mspclock.sys,C:\Windows\System32\drivers\
416QOMNW,mslldp.sys,C:\Windows\System32\drivers\
416QOMNW,ksecpkg.sys,C:\Windows\System32\drivers\
416QOMNW,winnat.sys,C:\Windows\System32\drivers\
416QOMNW,vdrvroot.sys,C:\Windows\System32\drivers\
416QOMNW,usbccgp.sys,C:\Windows\System32\drivers\
416QOMNW,pacer.sys,C:\Windows\System32\drivers\
416QOMNW,irenum.sys,C:\Windows\System32\drivers\
416QOMNW,percsas2i.sys,C:\Windows\System32\drivers\
416QOMNW,hvcrash.sys,C:\Windows\System32\drivers\
416QOMNW,mlx4_bus.sys,C:\Windows\System32\drivers\
416QOMNW,cldflt.sys,C:\Windows\System32\drivers\
416QOMNW,mmcss.sys,C:\Windows\System32\drivers\
416QOMNW,AcpiVpc.sys,C:\Windows\System32\drivers\
416QOMNW,terminpt.sys,C:\Windows\System32\drivers\
416QOMNW,fltMgr.sys,C:\Windows\System32\drivers\
416QOMNW,vmgencounter.sys,C:\Windows\System32\drivers\
416QOMNW,bridge.sys,C:\Windows\System32\drivers\
416QOMNW,igdkmd64.sys,C:\Windows\System32\DriverStore\FileRepository\igdlh64.inf_amd64_12cbd645391cbdcb\
416QOMNW,iaStorV.sys,C:\Windows\System32\drivers\
416QOMNW,amdxata.sys,C:\Windows\System32\drivers\
416QOMNW,tcpip.sys,C:\Windows\System32\drivers\
416QOMNW,uefi.sys,C:\Windows\System32\drivers\
416QOMNW,vhdmp.sys,C:\Windows\System32\drivers\
416QOMNW,volsnap.sys,C:\Windows\System32\drivers\
416QOMNW,ahcache.sys,C:\Windows\System32\drivers\
416QOMNW,hidir.sys,C:\Windows\System32\drivers\
416QOMNW,rdpvideominiport.sys,C:\Windows\System32\drivers\
416QOMNW,vmbus.sys,C:\Windows\System32\drivers\
416QOMNW,BasicDisplay.sys,C:\Windows\System32\drivers\
416QOMNW,intelide.sys,C:\Windows\System32\drivers\
416QOMNW,WindowsTrustedRTProxy.sys,C:\Windows\System32\drivers\
416QOMNW,msiscsi.sys,C:\Windows\System32\drivers\
416QOMNW,ws2ifsl.sys,C:\Windows\System32\drivers\
416QOMNW,qwavedrv.sys,C:\Windows\System32\drivers\
416QOMNW,monitor.sys,C:\Windows\System32\drivers\
416QOMNW,applockerfltr.sys,C:\Windows\System32\drivers\
416QOMNW,mskssrv.sys,C:\Windows\System32\drivers\
416QOMNW,iai2c.sys,C:\Windows\System32\drivers\
416QOMNW,SerCx2.sys,C:\Windows\System32\drivers\
416QOMNW,buttonconverter.sys,C:\Windows\System32\drivers\
416QOMNW,AcpiDev.sys,C:\Windows\System32\drivers\
416QOMNW,BTHUSB.SYS,C:\Windows\System32\drivers\
416QOMNW,NetAdapterCx.sys,C:\Windows\System32\drivers\
416QOMNW,mshidkmdf.sys,C:\Windows\System32\drivers\
416QOMNW,svchost.exe,C:\Windows\System32\
416QOMNW,ndiswan.sys,C:\Windows\System32\drivers\
416QOMNW,umbus.sys,C:\Windows\System32\drivers\
416QOMNW,atapi.sys,C:\Windows\System32\drivers\
416QOMNW,serenum.sys,C:\Windows\System32\drivers\
416QOMNW,amdk8.sys,C:\Windows\System32\drivers\
416QOMNW,WpdUpFltr.sys,C:\Windows\System32\drivers\
416QOMNW,usbuhci.sys,C:\Windows\System32\drivers\
416QOMNW,wfplwfs.sys,C:\Windows\System32\drivers\
416QOMNW,Ucx01000.sys,C:\Windows\System32\drivers\
416QOMNW,1394ohci.sys,C:\Windows\System32\drivers\
416QOMNW,usbprint.sys,C:\Windows\System32\drivers\
416QOMNW,bcmfn2.sys,C:\Windows\System32\drivers\
416QOMNW,ipt.sys,C:\Windows\System32\drivers\
416QOMNW,bthhfenum.sys,C:\Windows\System32\drivers\
416QOMNW,capimg.sys,C:\Windows\System32\drivers\
416QOMNW,rdyboost.sys,C:\Windows\System32\drivers\
416QOMNW,sisraid4.sys,C:\Windows\System32\drivers\
416QOMNW,cdfs.sys,C:\Windows\System32\drivers\
416QOMNW,sisraid2.sys,C:\Windows\System32\drivers\
416QOMNW,usbcir.sys,C:\Windows\System32\drivers\
416QOMNW,cnghwassist.sys,C:\Windows\System32\drivers\
416QOMNW,msisadrv.sys,C:\Windows\System32\drivers\
416QOMNW,srv2.sys,C:\Windows\System32\drivers\
416QOMNW,intelppm.sys,C:\Windows\System32\drivers\
416QOMNW,UcmCx.sys,C:\Windows\System32\drivers\
416QOMNW,dxgkrnl.sys,C:\Windows\System32\drivers\
416QOMNW,agilevpn.sys,C:\Windows\System32\drivers\
416QOMNW,lltdio.sys,C:\Windows\System32\drivers\
416QOMNW,stornvme.sys,C:\Windows\System32\drivers\
416QOMNW,ndisuio.sys,C:\Windows\System32\drivers\
416QOMNW,sermouse.sys,C:\Windows\System32\drivers\
416QOMNW,NdisVirtualBus.sys,C:\Windows\System32\drivers\
416QOMNW,netbt.sys,C:\Windows\System32\drivers\
416QOMNW,irda.sys,C:\Windows\System32\drivers\
416QOMNW,iaLPSSi_GPIO.sys,C:\Windows\System32\drivers\
416QOMNW,dam.sys,C:\Windows\System32\drivers\
416QOMNW,rasacd.sys,C:\Windows\System32\drivers\
416QOMNW,uaspstor.sys,C:\Windows\System32\drivers\
416QOMNW,CHDRT64.sys,C:\Windows\System32\drivers\
416QOMNW,hidi2c.sys,C:\Windows\System32\drivers\
416QOMNW,pciide.sys,C:\Windows\System32\drivers\
416QOMNW,arcsas.sys,C:\Windows\System32\drivers\
416QOMNW,umpass.sys,C:\Windows\System32\drivers\
416QOMNW,mausbip.sys,C:\Windows\System32\drivers\
416QOMNW,parport.sys,C:\Windows\System32\drivers\
416QOMNW,dfsc.sys,C:\Windows\System32\drivers\
416QOMNW,scmbus.sys,C:\Windows\System32\drivers\
416QOMNW,nvraid.sys,C:\Windows\System32\drivers\
416QOMNW,WdFilter.sys,C:\Windows\System32\drivers\wd\
416QOMNW,mup.sys,C:\Windows\System32\drivers\
