hostname,modulename,modulepath
359QRIEL,netbios.sys,C:\Windows\system32\DRIVERS\
359QRIEL,NDProxy.SYS,C:\Windows\System32\Drivers\
359QRIEL,portcls.sys,C:\Windows\system32\drivers\
359QRIEL,HIDPARSE.SYS,C:\Windows\system32\DRIVERS\
359QRIEL,mssmbios.sys,C:\Windows\system32\DRIVERS\
359QRIEL,mrxsmb.sys,C:\Windows\system32\DRIVERS\
359QRIEL,kdcom.dll,C:\Windows\system32\
359QRIEL,CI.dll,C:\Windows\system32\
359QRIEL,msrpc.sys,C:\Windows\System32\Drivers\
359QRIEL,fwpkclnt.sys,C:\Windows\System32\drivers\
359QRIEL,mpsdrv.sys,C:\Windows\System32\drivers\
359QRIEL,bowser.sys,C:\Windows\system32\DRIVERS\
359QRIEL,fltmgr.sys,C:\Windows\system32\drivers\
359QRIEL,nsiproxy.sys,C:\Windows\system32\drivers\
359QRIEL,pcw.sys,C:\Windows\System32\drivers\
359QRIEL,vdrvroot.sys,C:\Windows\system32\drivers\
359QRIEL,discache.sys,C:\Windows\System32\drivers\
359QRIEL,peauth.sys,C:\Windows\system32\drivers\
359QRIEL,ndistapi.sys,C:\Windows\system32\DRIVERS\
359QRIEL,cdfs.sys,C:\Windows\system32\DRIVERS\
359QRIEL,umbus.sys,C:\Windows\system32\DRIVERS\
359QRIEL,ksthunk.sys,C:\Windows\system32\drivers\
359QRIEL,compbatt.sys,C:\Windows\system32\DRIVERS\
359QRIEL,secdrv.SYS,C:\Windows\System32\Drivers\
359QRIEL,termdd.sys,C:\Windows\system32\DRIVERS\
359QRIEL,rassstp.sys,C:\Windows\system32\DRIVERS\
359QRIEL,USBPORT.SYS,C:\Windows\system32\DRIVERS\
359QRIEL,wanarp.sys,C:\Windows\system32\DRIVERS\
359QRIEL,srvnet.sys,C:\Windows\System32\DRIVERS\
359QRIEL,WMILIB.SYS,C:\Windows\system32\drivers\
359QRIEL,tdx.sys,C:\Windows\system32\DRIVERS\
359QRIEL,HTTP.sys,C:\Windows\system32\drivers\
359QRIEL,Wdf01000.sys,C:\Windows\system32\drivers\
359QRIEL,pci.sys,C:\Windows\system32\drivers\
359QRIEL,raspptp.sys,C:\Windows\system32\DRIVERS\
359QRIEL,mcupdate.dll,C:\Windows\system32\mcupdate_Genu
359QRIEL,csc.sys,C:\Windows\system32\drivers\
359QRIEL,tcpipreg.sys,C:\Windows\System32\drivers\
359QRIEL,pacer.sys,C:\Windows\system32\DRIVERS\
359QRIEL,crashdmp.sys,C:\Windows\System32\Drivers\
359QRIEL,E1G6032E.sys,C:\Windows\system32\DRIVERS\
359QRIEL,Ntfs.sys,C:\Windows\System32\Drivers\
359QRIEL,rdprefmp.sys,C:\Windows\system32\drivers\
359QRIEL,mountmgr.sys,C:\Windows\System32\drivers\
359QRIEL,rdpencdd.sys,C:\Windows\system32\drivers\
359QRIEL,spsys.sys,C:\Windows\system32\drivers\
359QRIEL,mouhid.sys,C:\Windows\system32\DRIVERS\
359QRIEL,TDI.SYS,C:\Windows\system32\DRIVERS\
359QRIEL,vga.sys,C:\Windows\System32\drivers\
359QRIEL,drmk.sys,C:\Windows\system32\drivers\
359QRIEL,i8042prt.sys,C:\Windows\system32\DRIVERS\
359QRIEL,dxg.sys,C:\Windows\System32\drivers\
359QRIEL,watchdog.sys,C:\Windows\System32\drivers\
359QRIEL,ndiswan.sys,C:\Windows\system32\DRIVERS\
359QRIEL,rdbss.sys,C:\Windows\system32\DRIVERS\
359QRIEL,disk.sys,C:\Windows\system32\drivers\
359QRIEL,PSHED.dll,C:\Windows\system32\
359QRIEL,ksecpkg.sys,C:\Windows\System32\Drivers\
359QRIEL,kbdclass.sys,C:\Windows\system32\DRIVERS\
359QRIEL,mouclass.sys,C:\Windows\system32\DRIVERS\
359QRIEL,vmstorfl.sys,C:\Windows\system32\drivers\
359QRIEL,partmgr.sys,C:\Windows\System32\drivers\
359QRIEL,VIDEOPRT.SYS,C:\Windows\System32\drivers\
359QRIEL,VBoxGuest.sys,C:\Windows\system32\DRIVERS\
359QRIEL,volmgrx.sys,C:\Windows\System32\drivers\
359QRIEL,mrxsmb10.sys,C:\Windows\system32\DRIVERS\
359QRIEL,luafv.sys,C:\Windows\system32\drivers\
359QRIEL,blbdrive.sys,C:\Windows\system32\DRIVERS\
359QRIEL,lltdio.sys,C:\Windows\system32\DRIVERS\
359QRIEL,rdpbus.sys,C:\Windows\system32\DRIVERS\
359QRIEL,usbohci.sys,C:\Windows\system32\DRIVERS\
359QRIEL,CmBatt.sys,C:\Windows\system32\DRIVERS\
359QRIEL,cng.sys,C:\Windows\System32\Drivers\
359QRIEL,mrxsmb20.sys,C:\Windows\system32\DRIVERS\
359QRIEL,Dxapi.sys,C:\Windows\System32\drivers\
359QRIEL,RDPCDD.sys,C:\Windows\System32\DRIVERS\
359QRIEL,VBoxMouse.sys,C:\Windows\system32\DRIVERS\
359QRIEL,rspndr.sys,C:\Windows\system32\DRIVERS\
359QRIEL,VBoxVideo.sys,C:\Windows\system32\DRIVERS\
359QRIEL,AgileVpn.sys,C:\Windows\system32\DRIVERS\
359QRIEL,Npfs.SYS,C:\Windows\System32\Drivers\
359QRIEL,tunnel.sys,C:\Windows\system32\DRIVERS\
359QRIEL,ksecdd.sys,C:\Windows\System32\Drivers\
359QRIEL,cdrom.sys,C:\Windows\system32\DRIVERS\
359QRIEL,CLASSPNP.SYS,C:\Windows\system32\drivers\
359QRIEL,wfplwf.sys,C:\Windows\system32\DRIVERS\
359QRIEL,hidusb.sys,C:\Windows\system32\DRIVERS\
359QRIEL,HDAudBus.sys,C:\Windows\system32\DRIVERS\
359QRIEL,ndis.sys,C:\Windows\system32\drivers\
359QRIEL,CLFS.SYS,C:\Windows\system32\
359QRIEL,amdxata.sys,C:\Windows\system32\drivers\
359QRIEL,monitor.sys,C:\Windows\system32\DRIVERS\
359QRIEL,win32k.sys,C:\Windows\System32\
359QRIEL,ntoskrnl.exe,C:\Windows\system32\
359QRIEL,Null.SYS,C:\Windows\System32\Drivers\
