hostname,modulename,modulepath
111RWHSW,vmgencounter.sys,C:\Windows\System32\drivers\
111RWHSW,ndfltr.sys,C:\Windows\System32\drivers\
111RWHSW,capimg.sys,C:\Windows\System32\drivers\
111RWHSW,ETD.sys,C:\Windows\System32\drivers\
111RWHSW,ndisuio.sys,C:\Windows\System32\drivers\
111RWHSW,MegaSas2i.sys,C:\Windows\System32\drivers\
111RWHSW,clfs.sys,C:\Windows\System32\drivers\
111RWHSW,CHDRT64.sys,C:\Windows\System32\drivers\
111RWHSW,hidbatt.sys,C:\Windows\System32\drivers\
111RWHSW,Microsoft.Bluetooth.Legacy.LEEnumerator.sys,C:\Windows\System32\drivers\
111RWHSW,amdsata.sys,C:\Windows\System32\drivers\
111RWHSW,udfs.sys,C:\Windows\System32\drivers\
111RWHSW,iaLPSS2i_I2C_BXT_P.sys,C:\Windows\System32\drivers\
111RWHSW,ufx01000.sys,C:\Windows\System32\drivers\
111RWHSW,filecrypt.sys,C:\Windows\System32\drivers\
111RWHSW,WdNisDrv.sys,C:\Windows\System32\drivers\wd\
111RWHSW,mrxsmb.sys,C:\Windows\System32\drivers\
111RWHSW,pciide.sys,C:\Windows\System32\drivers\
111RWHSW,Wdf01000.sys,C:\Windows\System32\drivers\
111RWHSW,ahcache.sys,C:\Windows\System32\drivers\
111RWHSW,urssynopsys.sys,C:\Windows\System32\drivers\
111RWHSW,SerCx.sys,C:\Windows\System32\drivers\
111RWHSW,pnpmem.sys,C:\Windows\System32\drivers\
111RWHSW,genericusbfn.sys,C:\Windows\System32\drivers\
111RWHSW,WpdUpFltr.sys,C:\Windows\System32\drivers\
111RWHSW,usbohci.sys,C:\Windows\System32\drivers\
111RWHSW,MTConfig.sys,C:\Windows\System32\drivers\
111RWHSW,hidinterrupt.sys,C:\Windows\System32\drivers\
111RWHSW,svchost.exe,C:\Windows\System32\
111RWHSW,xboxgip.sys,C:\Windows\System32\drivers\
111RWHSW,mrxsmb10.sys,C:\Windows\System32\drivers\
111RWHSW,sdstor.sys,C:\Windows\System32\drivers\
111RWHSW,evbda.sys,C:\Windows\System32\drivers\
111RWHSW,uaspstor.sys,C:\Windows\System32\drivers\
111RWHSW,amdsbs.sys,C:\Windows\System32\drivers\
111RWHSW,afd.sys,C:\Windows\System32\drivers\
111RWHSW,TsUsbGD.sys,C:\Windows\System32\drivers\
111RWHSW,swenum.sys,C:\Windows\System32\DriverStore\FileRepository\swenum.inf_amd64_ea7b19c04e7a8136\
111RWHSW,winverbs.sys,C:\Windows\System32\drivers\
111RWHSW,CAD.sys,C:\Windows\System32\drivers\
111RWHSW,IntcDAud.sys,C:\Windows\System32\drivers\
111RWHSW,usbehci.sys,C:\Windows\System32\drivers\
111RWHSW,nsiproxy.sys,C:\Windows\System32\drivers\
111RWHSW,vhdmp.sys,C:\Windows\System32\drivers\
111RWHSW,vwififlt.sys,C:\Windows\System32\drivers\
111RWHSW,percsas2i.sys,C:\Windows\System32\drivers\
111RWHSW,3ware.sys,C:\Windows\System32\drivers\
111RWHSW,mup.sys,C:\Windows\System32\drivers\
111RWHSW,CmBatt.sys,C:\Windows\System32\drivers\
111RWHSW,wfplwfs.sys,C:\Windows\System32\drivers\
111RWHSW,hdaudbus.sys,C:\Windows\System32\drivers\
111RWHSW,modem.sys,C:\Windows\System32\drivers\
111RWHSW,tcpip.sys,C:\Windows\System32\drivers\
111RWHSW,tunnel.sys,C:\Windows\System32\drivers\
111RWHSW,SpbCx.sys,C:\Windows\System32\drivers\
111RWHSW,hidbth.sys,C:\Windows\System32\drivers\
111RWHSW,bthhfenum.sys,C:\Windows\System32\drivers\
111RWHSW,iaStorV.sys,C:\Windows\System32\drivers\
111RWHSW,vhf.sys,C:\Windows\System32\drivers\
111RWHSW,usbser.sys,C:\Windows\System32\drivers\
111RWHSW,luafv.sys,C:\Windows\System32\drivers\
111RWHSW,irda.sys,C:\Windows\System32\drivers\
111RWHSW,RtsUer.sys,C:\Windows\System32\drivers\
111RWHSW,tcpipreg.sys,C:\Windows\System32\drivers\
111RWHSW,rasacd.sys,C:\Windows\System32\drivers\
111RWHSW,serial.sys,C:\Windows\System32\drivers\
111RWHSW,VMBusHID.sys,C:\Windows\System32\drivers\
111RWHSW,sisraid2.sys,C:\Windows\System32\drivers\
111RWHSW,agilevpn.sys,C:\Windows\System32\drivers\
111RWHSW,iagpio.sys,C:\Windows\System32\drivers\
111RWHSW,bttflt.sys,C:\Windows\System32\drivers\
111RWHSW,bxvbda.sys,C:\Windows\System32\drivers\
111RWHSW,SerCx2.sys,C:\Windows\System32\drivers\
111RWHSW,mspqm.sys,C:\Windows\System32\drivers\
111RWHSW,IPMIDrv.sys,C:\Windows\System32\drivers\
111RWHSW,Udecx.sys,C:\Windows\System32\drivers\
111RWHSW,AcpiDev.sys,C:\Windows\System32\drivers\
111RWHSW,WindowsTrustedRT.sys,C:\Windows\System32\drivers\
111RWHSW,srvnet.sys,C:\Windows\System32\drivers\
111RWHSW,bcmfn2.sys,C:\Windows\System32\drivers\
111RWHSW,mrxdav.sys,C:\Windows\System32\drivers\
111RWHSW,fltMgr.sys,C:\Windows\System32\drivers\
111RWHSW,msgpioclx.sys,C:\Windows\System32\drivers\
111RWHSW,fvevol.sys,C:\Windows\System32\drivers\
111RWHSW,applockerfltr.sys,C:\Windows\System32\drivers\
111RWHSW,gpuenergydrv.sys,C:\Windows\System32\drivers\
111RWHSW,rdbss.sys,C:\Windows\System32\drivers\
111RWHSW,bowser.sys,C:\Windows\System32\drivers\
111RWHSW,fdc.sys,C:\Windows\System32\drivers\
111RWHSW,HdAudio.sys,C:\Windows\System32\drivers\
111RWHSW,mstee.sys,C:\Windows\System32\drivers\
111RWHSW,megasr.sys,C:\Windows\System32\drivers\
111RWHSW,lltdio.sys,C:\Windows\System32\drivers\
111RWHSW,irenum.sys,C:\Windows\System32\drivers\
111RWHSW,WdBoot.sys,C:\Windows\System32\drivers\wd\
111RWHSW,intelpep.sys,C:\Windows\System32\drivers\
111RWHSW,FsDepends.sys,C:\Windows\System32\drivers\
