hostname,modulename,modulepath
317TIMWE,win32k.sys,C:\Windows\System32\
317TIMWE,ataport.SYS,C:\Windows\system32\drivers\
317TIMWE,monitor.sys,C:\Windows\system32\DRIVERS\
317TIMWE,NDProxy.SYS,C:\Windows\System32\Drivers\
317TIMWE,volmgrx.sys,C:\Windows\System32\drivers\
317TIMWE,srvnet.sys,C:\Windows\System32\DRIVERS\
317TIMWE,HTTP.sys,C:\Windows\system32\drivers\
317TIMWE,VBoxMouse.sys,C:\Windows\system32\DRIVERS\
317TIMWE,msahci.sys,C:\Windows\system32\drivers\
317TIMWE,fltmgr.sys,C:\Windows\system32\drivers\
317TIMWE,disk.sys,C:\Windows\system32\drivers\
317TIMWE,hwpolicy.sys,C:\Windows\System32\drivers\
317TIMWE,discache.sys,C:\Windows\System32\drivers\
317TIMWE,VIDEOPRT.SYS,C:\Windows\System32\drivers\
317TIMWE,rdprefmp.sys,C:\Windows\system32\drivers\
317TIMWE,rdbss.sys,C:\Windows\system32\DRIVERS\
317TIMWE,dump_dumpfve.sys,C:\Windows\System32\Drivers\
317TIMWE,portcls.sys,C:\Windows\system32\drivers\
317TIMWE,WDFLDR.SYS,C:\Windows\system32\drivers\
317TIMWE,netbt.sys,C:\Windows\System32\DRIVERS\
317TIMWE,ks.sys,C:\Windows\system32\DRIVERS\
317TIMWE,luafv.sys,C:\Windows\system32\drivers\
317TIMWE,HIDPARSE.SYS,C:\Windows\system32\DRIVERS\
317TIMWE,RDPCDD.sys,C:\Windows\System32\DRIVERS\
317TIMWE,pacer.sys,C:\Windows\system32\DRIVERS\
317TIMWE,Fs_Rec.sys,C:\Windows\System32\Drivers\
317TIMWE,blbdrive.sys,C:\Windows\system32\DRIVERS\
317TIMWE,mup.sys,C:\Windows\System32\Drivers\
317TIMWE,compbatt.sys,C:\Windows\system32\DRIVERS\
317TIMWE,usbohci.sys,C:\Windows\system32\DRIVERS\
317TIMWE,drmk.sys,C:\Windows\system32\drivers\
317TIMWE,intelppm.sys,C:\Windows\system32\DRIVERS\
317TIMWE,CI.dll,C:\Windows\system32\
317TIMWE,pcw.sys,C:\Windows\System32\drivers\
317TIMWE,VBoxVideo.sys,C:\Windows\system32\DRIVERS\
317TIMWE,swenum.sys,C:\Windows\system32\DRIVERS\
317TIMWE,ksthunk.sys,C:\Windows\system32\drivers\
317TIMWE,Beep.SYS,C:\Windows\System32\Drivers\
317TIMWE,ACPI.sys,C:\Windows\system32\drivers\
317TIMWE,mrxsmb10.sys,C:\Windows\system32\DRIVERS\
317TIMWE,NETIO.SYS,C:\Windows\system32\drivers\
317TIMWE,rdpbus.sys,C:\Windows\system32\DRIVERS\
317TIMWE,vga.sys,C:\Windows\System32\drivers\
317TIMWE,watchdog.sys,C:\Windows\System32\drivers\
317TIMWE,tunnel.sys,C:\Windows\system32\DRIVERS\
317TIMWE,mouclass.sys,C:\Windows\system32\DRIVERS\
317TIMWE,Null.SYS,C:\Windows\System32\Drivers\
317TIMWE,dump_msahci.sys,C:\Windows\System32\Drivers\
317TIMWE,amdxata.sys,C:\Windows\system32\drivers\
317TIMWE,ksecpkg.sys,C:\Windows\System32\Drivers\
317TIMWE,termdd.sys,C:\Windows\system32\DRIVERS\
317TIMWE,cng.sys,C:\Windows\System32\Drivers\
317TIMWE,spsys.sys,C:\Windows\system32\drivers\
317TIMWE,afd.sys,C:\Windows\system32\drivers\
317TIMWE,Wdf01000.sys,C:\Windows\system32\drivers\
317TIMWE,mssmbios.sys,C:\Windows\system32\DRIVERS\
317TIMWE,Ntfs.sys,C:\Windows\System32\Drivers\
317TIMWE,tcpip.sys,C:\Windows\System32\drivers\
317TIMWE,dump_pciidex.sys,C:\Windows\System32\Drivers\
317TIMWE,cdrom.sys,C:\Windows\system32\DRIVERS\
317TIMWE,AgileVpn.sys,C:\Windows\system32\DRIVERS\
317TIMWE,cdfs.sys,C:\Windows\system32\DRIVERS\
317TIMWE,kbdclass.sys,C:\Windows\system32\DRIVERS\
317TIMWE,VBoxSF.sys,C:\Windows\System32\drivers\
317TIMWE,WMILIB.SYS,C:\Windows\system32\drivers\
317TIMWE,CompositeBus.sys,C:\Windows\system32\DRIVERS\
317TIMWE,mountmgr.sys,C:\Windows\System32\drivers\
317TIMWE,volmgr.sys,C:\Windows\system32\drivers\
317TIMWE,tcpipreg.sys,C:\Windows\System32\drivers\
317TIMWE,HDAudBus.sys,C:\Windows\system32\DRIVERS\
317TIMWE,msrpc.sys,C:\Windows\System32\Drivers\
317TIMWE,mrxsmb20.sys,C:\Windows\system32\DRIVERS\
317TIMWE,CmBatt.sys,C:\Windows\system32\DRIVERS\
317TIMWE,HIDCLASS.SYS,C:\Windows\system32\DRIVERS\
317TIMWE,peauth.sys,C:\Windows\system32\drivers\
317TIMWE,ndistapi.sys,C:\Windows\system32\DRIVERS\
317TIMWE,ndiswan.sys,C:\Windows\system32\DRIVERS\
317TIMWE,wfplwf.sys,C:\Windows\system32\DRIVERS\
317TIMWE,srv.sys,C:\Windows\System32\DRIVERS\
317TIMWE,ntoskrnl.exe,C:\Windows\system32\
317TIMWE,ndis.sys,C:\Windows\system32\drivers\
317TIMWE,kdcom.dll,C:\Windows\system32\
317TIMWE,csc.sys,C:\Windows\system32\drivers\
317TIMWE,volsnap.sys,C:\Windows\system32\drivers\
317TIMWE,raspptp.sys,C:\Windows\system32\DRIVERS\
317TIMWE,pci.sys,C:\Windows\system32\drivers\
317TIMWE,rspndr.sys,C:\Windows\system32\DRIVERS\
317TIMWE,partmgr.sys,C:\Windows\System32\drivers\
317TIMWE,netbios.sys,C:\Windows\system32\DRIVERS\
317TIMWE,i8042prt.sys,C:\Windows\system32\DRIVERS\
317TIMWE,dxg.sys,C:\Windows\System32\drivers\
317TIMWE,E1G6032E.sys,C:\Windows\system32\DRIVERS\
317TIMWE,vmstorfl.sys,C:\Windows\system32\drivers\
317TIMWE,rasl2tp.sys,C:\Windows\system32\DRIVERS\
317TIMWE,mcupdate.dll,C:\Windows\system32\mcupdate_Genu
317TIMWE,vdrvroot.sys,C:\Windows\system32\drivers\
317TIMWE,atapi.sys,C:\Windows\system32\drivers\
317TIMWE,CLASSPNP.SYS,C:\Windows\system32\drivers\
317TIMWE,bowser.sys,C:\Windows\system32\DRIVERS\
317TIMWE,fvevol.sys,C:\Windows\System32\DRIVERS\
317TIMWE,spldr.sys,C:\Windows\System32\Drivers\
317TIMWE,HdAudio.sys,C:\Windows\system32\drivers\
317TIMWE,mpsdrv.sys,C:\Windows\System32\drivers\
317TIMWE,lltdio.sys,C:\Windows\system32\DRIVERS\
317TIMWE,srv2.sys,C:\Windows\System32\DRIVERS\
317TIMWE,PCIIDEX.SYS,C:\Windows\system32\drivers\
317TIMWE,mouhid.sys,C:\Windows\system32\DRIVERS\
317TIMWE,VBoxDisp.dll,C:\Windows\System32\
317TIMWE,rassstp.sys,C:\Windows\system32\DRIVERS\
317TIMWE,CLFS.SYS,C:\Windows\system32\
317TIMWE,mrxsmb.sys,C:\Windows\system32\DRIVERS\
317TIMWE,msisadrv.sys,C:\Windows\system32\drivers\
317TIMWE,crashdmp.sys,C:\Windows\System32\Drivers\
317TIMWE,Npfs.SYS,C:\Windows\System32\Drivers\
317TIMWE,umbus.sys,C:\Windows\system32\DRIVERS\
317TIMWE,VBoxGuest.sys,C:\Windows\system32\DRIVERS\
