hostname,pid,name,md5sum,signatureexists,signatureverified,description,certificatesubject,certificateissuer
501UZWNC,2752,C:\Windows\System32\cryptbase.dll,16f71ea542632983af4d7b5feab3f975,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
501UZWNC,4016,C:\Windows\System32\pnrpsvc.dll,03772801b28d89d805bb2324c9f9f28f,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
501UZWNC,3328,C:\Windows\System32\ntdll.dll,9df0d3184074cdf556075314ac155c56,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
501UZWNC,6464,C:\Windows\System32\AltTab.dll,0c805b8f5fc9eaa7e220bb3c93220465,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
501UZWNC,3228,C:\Windows\System32\locale.nls,23d569dc407623649236281d23a23c08,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
501UZWNC,6464,C:\Windows\System32\devobj.dll,e1f4d7ef4beb5eb473917d3e5fd4476c,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
501UZWNC,5816,C:\Windows\System32\schannel.dll,6a4c2f1512ba0e54518d4289013bebc4,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
501UZWNC,1468,C:\Windows\System32\user32.dll,a635ab6b876e74a1b101c7074724ee67,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
501UZWNC,292,C:\Windows\System32\upnp.dll,75057d1000f44b73ef6ce3740dcc3cbb,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
501UZWNC,292,C:\Windows\System32\pcwum.dll,07fd19c4a5285d848b98a0a5e5f90697,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
501UZWNC,3328,C:\Windows\System32\gdi32.dll,c150ce8165279af095f31f1b069bbbf2,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
501UZWNC,3032,C:\Windows\System32\kernel32.dll,f557806c2e91d2925e6befc430412349,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
501UZWNC,3032,C:\Windows\System32\locale.nls,23d569dc407623649236281d23a23c08,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
501UZWNC,6464,C:\Windows\System32\propsys.dll,aab2929ea850219d94dc53bff4939aa4,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
501UZWNC,5052,C:\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac\comctl32.dll,dac837b3d3393de01be15dab2572628d,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
501UZWNC,6464,C:\Windows\System32\WindowsCodecs.dll,bb242fc1c281e636253a615a98bd5870,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
501UZWNC,1556,C:\Windows\System32\msxml3.dll,6f2674e234c1b36e55da2d8584b5e9e1,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
501UZWNC,6216,C:\Windows\Fonts\calibri.ttf,0f463d4abd2eaaa44e767d77dfad35b0,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
501UZWNC,292,C:\Windows\System32\user32.dll,a635ab6b876e74a1b101c7074724ee67,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
501UZWNC,3424,C:\Windows\System32\samsrv.dll,0a702af5ab9cee9b2f0ad3e631606e97,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
501UZWNC,2008,C:\Windows\System32\apisetschema.dll,e17d3219d6b673929d47d1f708563574,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
501UZWNC,5816,C:\Windows\System32\nsi.dll,937cd7c10fd44a25ef937e5260dfdf25,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
501UZWNC,3328,C:\Windows\System32\schannel.dll,6a4c2f1512ba0e54518d4289013bebc4,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
501UZWNC,3734,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,75fd71f3162c991ec116537316a1607e,false,false,,,
501UZWNC,5840,C:\Windows\System32\kernel32.dll,f557806c2e91d2925e6befc430412349,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
501UZWNC,3656,C:\Windows\System32\cryptbase.dll,16f71ea542632983af4d7b5feab3f975,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
501UZWNC,6464,C:\Windows\System32\provsvc.dll,388c854ee6bde09c640e2191ced56fe0,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
501UZWNC,3328,C:\Windows\System32\drttransport.dll,d35eb8738e157c3eb79f59eef54c37b9,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
501UZWNC,292,C:\Windows\System32\msvcrt.dll,0b5219668da2eee305708edc6ec34147,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
501UZWNC,6464,C:\Windows\System32\msiltcfg.dll,9a4f19558c7f39d8f58bc08f798b7b03,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
