hostname,modulename,modulepath
ST249FHQ,lltdio.sys,C:\Windows\system32\drivers\
ST249FHQ,srv.sys,C:\Windows\System32\DRIVERS\
ST249FHQ,monitor.sys,C:\Windows\System32\drivers\
ST249FHQ,mrxsmb10.sys,C:\Windows\system32\DRIVERS\
ST249FHQ,partmgr.sys,C:\Windows\System32\drivers\
ST249FHQ,wfplwfs.sys,C:\Windows\System32\drivers\
ST249FHQ,disk.sys,C:\Windows\System32\drivers\
ST249FHQ,cng.sys,C:\Windows\System32\drivers\
ST249FHQ,filecrypt.sys,C:\Windows\system32\drivers\
ST249FHQ,WindowsTrustedRTProxy.sys,C:\Windows\System32\drivers\
ST249FHQ,ACPI.sys,C:\Windows\System32\drivers\
ST249FHQ,Msfs.SYS,C:\Windows\System32\Drivers\
ST249FHQ,CEA.sys,C:\Windows\system32\drivers\
ST249FHQ,ntosext.sys,C:\Windows\System32\drivers\
ST249FHQ,watchdog.sys,C:\Windows\System32\drivers\
ST249FHQ,storport.sys,C:\Windows\System32\drivers\
ST249FHQ,volmgrx.sys,C:\Windows\System32\drivers\
ST249FHQ,srvnet.sys,C:\Windows\System32\DRIVERS\
ST249FHQ,tcpip.sys,C:\Windows\System32\drivers\
ST249FHQ,kbdclass.sys,C:\Windows\System32\drivers\
ST249FHQ,WdFilter.sys,C:\Windows\system32\drivers\
ST249FHQ,wcifs.sys,C:\Windows\system32\drivers\
ST249FHQ,FLTMGR.SYS,C:\Windows\System32\drivers\
ST249FHQ,serenum.sys,C:\Windows\System32\drivers\
ST249FHQ,rdpdr.sys,C:\Windows\System32\drivers\
ST249FHQ,bowser.sys,C:\Windows\system32\DRIVERS\
ST249FHQ,rdpvideominiport.sys,C:\Windows\System32\drivers\
ST249FHQ,tcpipreg.sys,C:\Windows\System32\drivers\
ST249FHQ,Wdf01000.sys,C:\Windows\system32\drivers\
ST249FHQ,mmcss.sys,C:\Windows\system32\drivers\
ST249FHQ,mcupdate.dll,C:\Windows\system32\mcupdate_Genu
ST249FHQ,tbs.sys,C:\Windows\system32\drivers\
ST249FHQ,dump_vioscsi.sys,C:\Windows\System32\Drivers\
ST249FHQ,serial.sys,C:\Windows\System32\drivers\
ST249FHQ,registry.sys,C:\Windows\System32\drivers\
ST249FHQ,dxgmms2.sys,C:\Windows\System32\drivers\
ST249FHQ,mouclass.sys,C:\Windows\System32\drivers\
ST249FHQ,PSHED.dll,C:\Windows\system32\
ST249FHQ,ksecpkg.sys,C:\Windows\System32\Drivers\
ST249FHQ,condrv.sys,C:\Windows\System32\drivers\
ST249FHQ,gpuenergydrv.sys,C:\Windows\System32\drivers\
ST249FHQ,TDI.SYS,C:\Windows\system32\DRIVERS\
ST249FHQ,spaceport.sys,C:\Windows\System32\drivers\
ST249FHQ,cmimcext.sys,C:\Windows\System32\drivers\
ST249FHQ,CompositeBus.sys,C:\Windows\System32\DriverStore\FileRepository\compositebus.inf_amd64_a140581a8f8b58b7\
ST249FHQ,i8042prt.sys,C:\Windows\System32\drivers\
ST249FHQ,pdc.sys,C:\Windows\system32\drivers\
ST249FHQ,NdisVirtualBus.sys,C:\Windows\System32\drivers\
ST249FHQ,crashdmp.sys,C:\Windows\System32\Drivers\
ST249FHQ,dfsc.sys,C:\Windows\System32\Drivers\
ST249FHQ,mslldp.sys,C:\Windows\system32\drivers\
ST249FHQ,WDFLDR.SYS,C:\Windows\system32\drivers\
ST249FHQ,NETIO.SYS,C:\Windows\system32\DRIVERS\
ST249FHQ,vioscsi.sys,C:\Windows\System32\drivers\
ST249FHQ,clipsp.sys,C:\Windows\System32\drivers\
ST249FHQ,peauth.sys,C:\Windows\system32\drivers\
ST249FHQ,WppRecorder.sys,C:\Windows\System32\Drivers\
ST249FHQ,terminpt.sys,C:\Windows\System32\drivers\
ST249FHQ,win32kfull.sys,C:\Windows\System32\
ST249FHQ,volume.sys,C:\Windows\System32\drivers\
ST249FHQ,CLASSPNP.SYS,C:\Windows\System32\drivers\
ST249FHQ,TSDDD.dll,C:\Windows\System32\
ST249FHQ,pacer.sys,C:\Windows\System32\drivers\
ST249FHQ,pcw.sys,C:\Windows\System32\drivers\
ST249FHQ,ahcache.sys,C:\Windows\system32\DRIVERS\
ST249FHQ,mountmgr.sys,C:\Windows\System32\drivers\
ST249FHQ,BasicDisplay.sys,C:\Windows\System32\drivers\
ST249FHQ,mssmbios.sys,C:\Windows\System32\drivers\
ST249FHQ,rdbss.sys,C:\Windows\system32\DRIVERS\
ST249FHQ,mrxsmb20.sys,C:\Windows\system32\DRIVERS\
ST249FHQ,HIDPARSE.SYS,C:\Windows\System32\drivers\
ST249FHQ,volsnap.sys,C:\Windows\System32\drivers\
ST249FHQ,netkvm.sys,C:\Windows\System32\drivers\
ST249FHQ,dump_storport.sys,C:\Windows\System32\Drivers\
ST249FHQ,Npfs.SYS,C:\Windows\System32\Drivers\
ST249FHQ,ntoskrnl.exe,C:\Windows\system32\
ST249FHQ,tdx.sys,C:\Windows\system32\DRIVERS\
ST249FHQ,CLFS.SYS,C:\Windows\System32\drivers\
ST249FHQ,netbt.sys,C:\Windows\System32\DRIVERS\
ST249FHQ,Null.SYS,C:\Windows\System32\Drivers\
ST249FHQ,CI.dll,C:\Windows\system32\
ST249FHQ,pvpanic.sys,C:\Windows\System32\drivers\
ST249FHQ,rspndr.sys,C:\Windows\system32\drivers\
ST249FHQ,cdd.dll,C:\Windows\System32\
ST249FHQ,ksecdd.sys,C:\Windows\System32\drivers\
ST249FHQ,pci.sys,C:\Windows\System32\drivers\
ST249FHQ,WMILIB.SYS,C:\Windows\System32\drivers\
ST249FHQ,mpsdrv.sys,C:\Windows\System32\drivers\
ST249FHQ,vdrvroot.sys,C:\Windows\System32\drivers\
ST249FHQ,sacdrv.sys,C:\Windows\system32\DRIVERS\
ST249FHQ,acpiex.sys,C:\Windows\System32\Drivers\
ST249FHQ,BasicRender.sys,C:\Windows\System32\drivers\
ST249FHQ,EhStorClass.sys,C:\Windows\System32\drivers\
ST249FHQ,WindowsTrustedRT.sys,C:\Windows\system32\drivers\
ST249FHQ,HTTP.sys,C:\Windows\system32\drivers\
ST249FHQ,msisadrv.sys,C:\Windows\System32\drivers\
ST249FHQ,afd.sys,C:\Windows\system32\drivers\
ST249FHQ,RDPUDD.dll,C:\Windows\System32\
ST249FHQ,kdcom.dll,C:\Windows\system
ST249FHQ,tm.sys,C:\Windows\System32\drivers\
ST249FHQ,win32k.sys,C:\Windows\System32\
ST249FHQ,Fs_Rec.sys,C:\Windows\System32\Drivers\
ST249FHQ,dxgkrnl.sys,C:\Windows\System32\drivers\
ST249FHQ,nsiproxy.sys,C:\Windows\system32\drivers\
ST249FHQ,intelppm.sys,C:\Windows\System32\drivers\
ST249FHQ,swenum.sys,C:\Windows\System32\drivers\
ST249FHQ,intelpep.sys,C:\Windows\System32\drivers\
ST249FHQ,mrxsmb.sys,C:\Windows\system32\DRIVERS\
ST249FHQ,volmgr.sys,C:\Windows\System32\drivers\
ST249FHQ,srv2.sys,C:\Windows\System32\DRIVERS\
ST249FHQ,ks.sys,C:\Windows\System32\drivers\
ST249FHQ,BOOTVID.dll,C:\Windows\system32\
ST249FHQ,win32kbase.sys,C:\Windows\System32\
ST249FHQ,hal.dll,C:\Windows\system32\
ST249FHQ,tunnel.sys,C:\Windows\System32\drivers\
ST249FHQ,kdnic.sys,C:\Windows\System32\drivers\
ST249FHQ,Wof.sys,C:\Windows\System32\Drivers\
ST249FHQ,npsvctrig.sys,C:\Windows\System32\drivers\
ST249FHQ,rdpbus.sys,C:\Windows\System32\drivers\
ST249FHQ,netbios.sys,C:\Windows\system32\drivers\
ST249FHQ,msrpc.sys,C:\Windows\System32\drivers\
ST249FHQ,NDIS.SYS,C:\Windows\system32\DRIVERS\
ST249FHQ,storqosflt.sys,C:\Windows\system32\drivers\
ST249FHQ,umbus.sys,C:\Windows\System32\drivers\
ST249FHQ,fwpkclnt.sys,C:\Windows\System32\drivers\
ST249FHQ,luafv.sys,C:\Windows\system32\drivers\
ST249FHQ,mup.sys,C:\Windows\System32\Drivers\
ST249FHQ,werkernel.sys,C:\Windows\System32\drivers\
ST249FHQ,NTFS.sys,C:\Windows\System32\Drivers\
