hostname,modulename,modulepath
ES596ZPT,afd.sys,C:\Windows\system32\drivers\
ES596ZPT,pci.sys,C:\Windows\system32\drivers\
ES596ZPT,spsys.sys,C:\Windows\system32\drivers\
ES596ZPT,hidusb.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,USBPORT.SYS,C:\Windows\system32\DRIVERS\
ES596ZPT,ksecdd.sys,C:\Windows\System32\Drivers\
ES596ZPT,volmgrx.sys,C:\Windows\System32\drivers\
ES596ZPT,rassstp.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,VBoxVideo.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,wanarp.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,srvnet.sys,C:\Windows\System32\DRIVERS\
ES596ZPT,Beep.SYS,C:\Windows\System32\Drivers\
ES596ZPT,usbohci.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,rdyboost.sys,C:\Windows\System32\drivers\
ES596ZPT,ksecpkg.sys,C:\Windows\System32\Drivers\
ES596ZPT,Null.SYS,C:\Windows\System32\Drivers\
ES596ZPT,rasl2tp.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,mrxsmb10.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,mrxsmb.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,mouhid.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,pcw.sys,C:\Windows\System32\drivers\
ES596ZPT,Wdf01000.sys,C:\Windows\system32\drivers\
ES596ZPT,ataport.SYS,C:\Windows\system32\drivers\
ES596ZPT,hal.dll,C:\Windows\system32\
ES596ZPT,dump_dumpfve.sys,C:\Windows\System32\Drivers\
ES596ZPT,TSDDD.dll,C:\Windows\System32\
ES596ZPT,secdrv.SYS,C:\Windows\System32\Drivers\
ES596ZPT,srv2.sys,C:\Windows\System32\DRIVERS\
ES596ZPT,fileinfo.sys,C:\Windows\system32\drivers\
ES596ZPT,PSHED.dll,C:\Windows\system32\
ES596ZPT,PCIIDEX.SYS,C:\Windows\system32\drivers\
ES596ZPT,NDProxy.SYS,C:\Windows\System32\Drivers\
ES596ZPT,i8042prt.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,spldr.sys,C:\Windows\System32\Drivers\
ES596ZPT,mpsdrv.sys,C:\Windows\System32\drivers\
ES596ZPT,pacer.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,dxg.sys,C:\Windows\System32\drivers\
ES596ZPT,cng.sys,C:\Windows\System32\Drivers\
ES596ZPT,ndis.sys,C:\Windows\system32\drivers\
ES596ZPT,compbatt.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,portcls.sys,C:\Windows\system32\drivers\
ES596ZPT,rdprefmp.sys,C:\Windows\system32\drivers\
ES596ZPT,mup.sys,C:\Windows\System32\Drivers\
ES596ZPT,Ntfs.sys,C:\Windows\System32\Drivers\
ES596ZPT,amdxata.sys,C:\Windows\system32\drivers\
ES596ZPT,WDFLDR.SYS,C:\Windows\system32\drivers\
ES596ZPT,vdrvroot.sys,C:\Windows\system32\drivers\
ES596ZPT,vmstorfl.sys,C:\Windows\system32\drivers\
ES596ZPT,Dxapi.sys,C:\Windows\System32\drivers\
ES596ZPT,win32k.sys,C:\Windows\System32\
ES596ZPT,volmgr.sys,C:\Windows\system32\drivers\
ES596ZPT,mcupdate.dll,C:\Windows\system32\mcupdate_Genu
ES596ZPT,CLASSPNP.SYS,C:\Windows\system32\drivers\
ES596ZPT,dump_msahci.sys,C:\Windows\System32\Drivers\
ES596ZPT,ndiswan.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,netbt.sys,C:\Windows\System32\DRIVERS\
ES596ZPT,peauth.sys,C:\Windows\system32\drivers\
ES596ZPT,HIDPARSE.SYS,C:\Windows\system32\DRIVERS\
ES596ZPT,rdpencdd.sys,C:\Windows\system32\drivers\
ES596ZPT,discache.sys,C:\Windows\System32\drivers\
ES596ZPT,swenum.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,msisadrv.sys,C:\Windows\system32\drivers\
ES596ZPT,NETIO.SYS,C:\Windows\system32\drivers\
ES596ZPT,VBoxGuest.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,lltdio.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,Npfs.SYS,C:\Windows\System32\Drivers\
ES596ZPT,ksthunk.sys,C:\Windows\system32\drivers\
ES596ZPT,wfplwf.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,watchdog.sys,C:\Windows\System32\drivers\
ES596ZPT,fltmgr.sys,C:\Windows\system32\drivers\
ES596ZPT,msrpc.sys,C:\Windows\System32\Drivers\
ES596ZPT,CmBatt.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,hwpolicy.sys,C:\Windows\System32\drivers\
ES596ZPT,bowser.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,ACPI.sys,C:\Windows\system32\drivers\
ES596ZPT,tdx.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,rdbss.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,mssmbios.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,umbus.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,HTTP.sys,C:\Windows\system32\drivers\
ES596ZPT,TDI.SYS,C:\Windows\system32\DRIVERS\
ES596ZPT,Fs_Rec.sys,C:\Windows\System32\Drivers\
ES596ZPT,disk.sys,C:\Windows\system32\drivers\
ES596ZPT,mouclass.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,fwpkclnt.sys,C:\Windows\System32\drivers\
ES596ZPT,partmgr.sys,C:\Windows\System32\drivers\
ES596ZPT,CompositeBus.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,cdrom.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,monitor.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,luafv.sys,C:\Windows\system32\drivers\
ES596ZPT,VIDEOPRT.SYS,C:\Windows\System32\drivers\
ES596ZPT,HDAudBus.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,mountmgr.sys,C:\Windows\System32\drivers\
ES596ZPT,dfsc.sys,C:\Windows\System32\Drivers\
ES596ZPT,rspndr.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,blbdrive.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,vga.sys,C:\Windows\System32\drivers\
ES596ZPT,USBD.SYS,C:\Windows\system32\DRIVERS\
ES596ZPT,fvevol.sys,C:\Windows\System32\DRIVERS\
ES596ZPT,tcpipreg.sys,C:\Windows\System32\drivers\
ES596ZPT,atapi.sys,C:\Windows\system32\drivers\
ES596ZPT,E1G6032E.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,CI.dll,C:\Windows\system32\
ES596ZPT,ndistapi.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,msahci.sys,C:\Windows\system32\drivers\
ES596ZPT,RDPCDD.sys,C:\Windows\System32\DRIVERS\
ES596ZPT,termdd.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,kbdclass.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,VBoxDisp.dll,C:\Windows\System32\
ES596ZPT,rdpbus.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,csc.sys,C:\Windows\system32\drivers\
ES596ZPT,BATTC.SYS,C:\Windows\system32\DRIVERS\
ES596ZPT,cdfs.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,nsiproxy.sys,C:\Windows\system32\drivers\
ES596ZPT,HdAudio.sys,C:\Windows\system32\drivers\
ES596ZPT,VBoxSF.sys,C:\Windows\System32\drivers\
ES596ZPT,raspppoe.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,netbios.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,Msfs.SYS,C:\Windows\System32\Drivers\
ES596ZPT,usbhub.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,ntoskrnl.exe,C:\Windows\system32\
ES596ZPT,raspptp.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,ks.sys,C:\Windows\system32\DRIVERS\
ES596ZPT,drmk.sys,C:\Windows\system32\drivers\
ES596ZPT,HIDCLASS.SYS,C:\Windows\system32\DRIVERS\
ES596ZPT,CLFS.SYS,C:\Windows\system32\
