hostname,modulename,modulepath
SW526FHQ,msisadrv.sys,C:\Windows\system32\drivers\
SW526FHQ,WDFLDR.SYS,C:\Windows\system32\drivers\
SW526FHQ,spsys.sys,C:\Windows\system32\drivers\
SW526FHQ,pvpanic.sys,C:\Windows\system32\drivers\
SW526FHQ,tunnel.sys,C:\Windows\system32\DRIVERS\
SW526FHQ,rdpdr.sys,C:\Windows\System32\drivers\
SW526FHQ,peauth.sys,C:\Windows\system32\drivers\
SW526FHQ,HTTP.sys,C:\Windows\system32\drivers\
SW526FHQ,NDIS.SYS,C:\Windows\system32\DRIVERS\
SW526FHQ,mountmgr.sys,C:\Windows\System32\drivers\
SW526FHQ,rdprefmp.sys,C:\Windows\system32\drivers\
SW526FHQ,serenum.sys,C:\Windows\system32\drivers\
SW526FHQ,raspptp.sys,C:\Windows\system32\DRIVERS\
SW526FHQ,rdpencdd.sys,C:\Windows\system32\drivers\
SW526FHQ,tssecsrv.sys,C:\Windows\System32\DRIVERS\
SW526FHQ,hal.dll,C:\Windows\system32\
SW526FHQ,amdxata.sys,C:\Windows\system32\drivers\
SW526FHQ,wanarp.sys,C:\Windows\system32\DRIVERS\
SW526FHQ,Fs_Rec.sys,C:\Windows\System32\Drivers\
SW526FHQ,pcw.sys,C:\Windows\System32\drivers\
SW526FHQ,spldr.sys,C:\Windows\System32\Drivers\
SW526FHQ,volmgrx.sys,C:\Windows\System32\drivers\
SW526FHQ,Wdf01000.sys,C:\Windows\system32\drivers\
SW526FHQ,kdcom.dll,C:\Windows\system32\
SW526FHQ,mouclass.sys,C:\Windows\system32\drivers\
SW526FHQ,win32k.sys,C:\Windows\System32\
SW526FHQ,intelppm.sys,C:\Windows\system32\DRIVERS\
SW526FHQ,tcpipreg.sys,C:\Windows\System32\drivers\
SW526FHQ,AgileVpn.sys,C:\Windows\system32\DRIVERS\
SW526FHQ,tdtcp.sys,C:\Windows\system32\drivers\
SW526FHQ,blbdrive.sys,C:\Windows\system32\drivers\
SW526FHQ,NETIO.SYS,C:\Windows\system32\DRIVERS\
SW526FHQ,sacdrv.sys,C:\Windows\system32\DRIVERS\
SW526FHQ,Npfs.SYS,C:\Windows\System32\Drivers\
SW526FHQ,luafv.sys,C:\Windows\system32\drivers\
