hostname,modulename,modulepath
NT629DOT,tcpip.sys,C:\Windows\System32\drivers\
NT629DOT,condrv.sys,C:\Windows\System32\drivers\
NT629DOT,asyncmac.sys,C:\Windows\System32\drivers\
NT629DOT,netvsc.sys,C:\Windows\System32\drivers\
NT629DOT,vwifibus.sys,C:\Windows\System32\drivers\
NT629DOT,serial.sys,C:\Windows\System32\drivers\
NT629DOT,serenum.sys,C:\Windows\System32\drivers\
NT629DOT,CmBatt.sys,C:\Windows\System32\drivers\
NT629DOT,tpm.sys,C:\Windows\System32\drivers\
NT629DOT,fvevol.sys,C:\Windows\System32\drivers\
NT629DOT,ahcache.sys,C:\Windows\System32\drivers\
NT629DOT,usbprint.sys,C:\Windows\System32\drivers\
NT629DOT,SDFRd.sys,C:\Windows\System32\drivers\
NT629DOT,hidbatt.sys,C:\Windows\System32\drivers\
NT629DOT,msiscsi.sys,C:\Windows\System32\drivers\
NT629DOT,usbser.sys,C:\Windows\System32\drivers\
NT629DOT,nsiproxy.sys,C:\Windows\System32\drivers\
NT629DOT,qwavedrv.sys,C:\Windows\System32\drivers\
NT629DOT,srvnet.sys,C:\Windows\System32\drivers\
NT629DOT,tcpipreg.sys,C:\Windows\System32\drivers\
NT629DOT,WUDFRd.sys,C:\Windows\System32\drivers\
NT629DOT,acpipagr.sys,C:\Windows\System32\drivers\
NT629DOT,swenum.sys,C:\Windows\System32\DriverStore\FileRepository\swenum.inf_amd64_ea7b19c04e7a8136\
NT629DOT,pcw.sys,C:\Windows\System32\drivers\
NT629DOT,dmvsc.sys,C:\Windows\System32\drivers\
NT629DOT,rdbss.sys,C:\Windows\System32\drivers\
NT629DOT,tunnel.sys,C:\Windows\System32\drivers\
NT629DOT,isapnp.sys,C:\Windows\System32\drivers\
NT629DOT,drmkaud.sys,C:\Windows\System32\drivers\
NT629DOT,mshidumdf.sys,C:\Windows\System32\drivers\
NT629DOT,capimg.sys,C:\Windows\System32\drivers\
NT629DOT,CompositeBus.sys,C:\Windows\System32\DriverStore\FileRepository\compositebus.inf_amd64_bcb89b3386563bd7\
NT629DOT,mausbhost.sys,C:\Windows\System32\drivers\
NT629DOT,ksecpkg.sys,C:\Windows\System32\drivers\
NT629DOT,vmswitch.sys,C:\Windows\System32\drivers\
NT629DOT,clfs.sys,C:\Windows\System32\drivers\
NT629DOT,3ware.sys,C:\Windows\System32\drivers\
NT629DOT,mrxsmb20.sys,C:\Windows\System32\drivers\
NT629DOT,NdisVirtualBus.sys,C:\Windows\System32\drivers\
NT629DOT,volmgrx.sys,C:\Windows\System32\drivers\
NT629DOT,nwifi.sys,C:\Windows\System32\drivers\
NT629DOT,irenum.sys,C:\Windows\System32\drivers\
NT629DOT,msisadrv.sys,C:\Windows\System32\drivers\
NT629DOT,AcpiVpc.sys,C:\Windows\System32\drivers\
NT629DOT,rdpdr.sys,C:\Windows\System32\drivers\
NT629DOT,lsi_sas.sys,C:\Windows\System32\drivers\
NT629DOT,tdx.sys,C:\Windows\System32\drivers\
NT629DOT,bthport.sys,C:\Windows\System32\drivers\
NT629DOT,CHDRT64.sys,C:\Windows\System32\drivers\
NT629DOT,WdBoot.sys,C:\Windows\System32\drivers\wd\
NT629DOT,ndiscap.sys,C:\Windows\System32\drivers\
NT629DOT,vwififlt.sys,C:\Windows\System32\drivers\
NT629DOT,ksecdd.sys,C:\Windows\System32\drivers\
NT629DOT,vhf.sys,C:\Windows\System32\drivers\
NT629DOT,MTConfig.sys,C:\Windows\System32\drivers\
NT629DOT,MegaSas2i.sys,C:\Windows\System32\drivers\
NT629DOT,storufs.sys,C:\Windows\System32\drivers\
NT629DOT,ibbus.sys,C:\Windows\System32\drivers\
NT629DOT,lsass.exe,C:\Windows\System32\
NT629DOT,iorate.sys,C:\Windows\System32\drivers\
NT629DOT,umpass.sys,C:\Windows\System32\drivers\
NT629DOT,EhStorClass.sys,C:\Windows\System32\drivers\
NT629DOT,usbohci.sys,C:\Windows\System32\drivers\
NT629DOT,winverbs.sys,C:\Windows\System32\drivers\
NT629DOT,arcsas.sys,C:\Windows\System32\drivers\
NT629DOT,iaLPSS2i_GPIO2_BXT_P.sys,C:\Windows\System32\drivers\
NT629DOT,VerifierExt.sys,C:\Windows\System32\drivers\
NT629DOT,TeeDriverW8x64.sys,C:\Windows\System32\drivers\
NT629DOT,scfilter.sys,C:\Windows\System32\drivers\
NT629DOT,hdaudbus.sys,C:\Windows\System32\drivers\
NT629DOT,fileinfo.sys,C:\Windows\System32\drivers\
NT629DOT,dxgkrnl.sys,C:\Windows\System32\drivers\
NT629DOT,ksthunk.sys,C:\Windows\System32\drivers\
NT629DOT,Wdf01000.sys,C:\Windows\System32\drivers\
NT629DOT,bthenum.sys,C:\Windows\System32\drivers\
NT629DOT,urschipidea.sys,C:\Windows\System32\drivers\
NT629DOT,npsvctrig.sys,C:\Windows\System32\drivers\
NT629DOT,vmgid.sys,C:\Windows\System32\drivers\
NT629DOT,lsi_sas3i.sys,C:\Windows\System32\drivers\
NT629DOT,sisraid2.sys,C:\Windows\System32\drivers\
NT629DOT,RtsUer.sys,C:\Windows\System32\drivers\
NT629DOT,mspclock.sys,C:\Windows\System32\drivers\
NT629DOT,bam.sys,C:\Windows\System32\drivers\
NT629DOT,parport.sys,C:\Windows\System32\drivers\
NT629DOT,ufxsynopsys.sys,C:\Windows\System32\drivers\
NT629DOT,1394ohci.sys,C:\Windows\System32\drivers\
NT629DOT,cldflt.sys,C:\Windows\System32\drivers\
NT629DOT,afd.sys,C:\Windows\System32\drivers\
NT629DOT,sfloppy.sys,C:\Windows\System32\drivers\
NT629DOT,wcnfs.sys,C:\Windows\System32\drivers\
NT629DOT,iaStorAVC.sys,C:\Windows\System32\drivers\
NT629DOT,pci.sys,C:\Windows\System32\drivers\
NT629DOT,msgpiowin32.sys,C:\Windows\System32\drivers\
NT629DOT,SpatialGraphFilter.sys,C:\Windows\System32\drivers\
NT629DOT,VSTXRAID.SYS,C:\Windows\System32\drivers\
NT629DOT,ipfltdrv.sys,C:\Windows\System32\drivers\
NT629DOT,winmad.sys,C:\Windows\System32\drivers\
NT629DOT,iaLPSS2i_I2C_BXT_P.sys,C:\Windows\System32\drivers\
NT629DOT,cnghwassist.sys,C:\Windows\System32\drivers\
NT629DOT,pmem.sys,C:\Windows\System32\drivers\
NT629DOT,SerCx2.sys,C:\Windows\System32\drivers\
NT629DOT,ndisuio.sys,C:\Windows\System32\drivers\
NT629DOT,irda.sys,C:\Windows\System32\drivers\
NT629DOT,pciide.sys,C:\Windows\System32\drivers\
NT629DOT,NetAdapterCx.sys,C:\Windows\System32\drivers\
NT629DOT,udfs.sys,C:\Windows\System32\drivers\
NT629DOT,vmstorfl.sys,C:\Windows\System32\drivers\
NT629DOT,mpsdrv.sys,C:\Windows\System32\drivers\
NT629DOT,vms3cap.sys,C:\Windows\System32\drivers\
NT629DOT,dfsc.sys,C:\Windows\System32\drivers\
NT629DOT,hidinterrupt.sys,C:\Windows\System32\drivers\
NT629DOT,atapi.sys,C:\Windows\System32\drivers\
NT629DOT,wimmount.sys,C:\Windows\System32\drivers\
NT629DOT,SerCx.sys,C:\Windows\System32\drivers\
NT629DOT,genericusbfn.sys,C:\Windows\System32\drivers\
NT629DOT,ramdisk.sys,C:\Windows\System32\drivers\
NT629DOT,cdrom.sys,C:\Windows\System32\drivers\
NT629DOT,bcmfn2.sys,C:\Windows\System32\drivers\
NT629DOT,cng.sys,C:\Windows\System32\drivers\
NT629DOT,sdstor.sys,C:\Windows\System32\drivers\
NT629DOT,modem.sys,C:\Windows\System32\drivers\
NT629DOT,gpuenergydrv.sys,C:\Windows\System32\drivers\
NT629DOT,UcmTcpciCx.sys,C:\Windows\System32\drivers\
NT629DOT,pcmcia.sys,C:\Windows\System32\drivers\
NT629DOT,Ucx01000.sys,C:\Windows\System32\drivers\
NT629DOT,mspqm.sys,C:\Windows\System32\drivers\
NT629DOT,nvstor.sys,C:\Windows\System32\drivers\
NT629DOT,winnat.sys,C:\Windows\System32\drivers\
NT629DOT,netbt.sys,C:\Windows\System32\drivers\
NT629DOT,VMBusHID.sys,C:\Windows\System32\drivers\
NT629DOT,rassstp.sys,C:\Windows\System32\drivers\
NT629DOT,WdmCompanionFilter.sys,C:\Windows\System32\drivers\
NT629DOT,mssmbios.sys,C:\Windows\System32\drivers\
NT629DOT,hvcrash.sys,C:\Windows\System32\drivers\
NT629DOT,cdfs.sys,C:\Windows\System32\drivers\
NT629DOT,iaStorV.sys,C:\Windows\System32\drivers\
NT629DOT,pdc.sys,C:\Windows\System32\drivers\
NT629DOT,sbp2port.sys,C:\Windows\System32\drivers\
NT629DOT,mrxdav.sys,C:\Windows\System32\drivers\
NT629DOT,IntcDAud.sys,C:\Windows\System32\drivers\
NT629DOT,acpipmi.sys,C:\Windows\System32\drivers\
NT629DOT,ipt.sys,C:\Windows\System32\drivers\
NT629DOT,BasicRender.sys,C:\Windows\System32\drivers\
NT629DOT,spaceport.sys,C:\Windows\System32\drivers\
NT629DOT,mup.sys,C:\Windows\System32\drivers\
NT629DOT,xboxgip.sys,C:\Windows\System32\drivers\
NT629DOT,rdpvideominiport.sys,C:\Windows\System32\drivers\
NT629DOT,srv2.sys,C:\Windows\System32\drivers\
NT629DOT,lsi_sas2i.sys,C:\Windows\System32\drivers\
NT629DOT,USBHUB3.SYS,C:\Windows\System32\drivers\
NT629DOT,acpiex.sys,C:\Windows\System32\drivers\
NT629DOT,iaLPSS2i_I2C.sys,C:\Windows\System32\drivers\
NT629DOT,terminpt.sys,C:\Windows\System32\drivers\
NT629DOT,uaspstor.sys,C:\Windows\System32\drivers\
NT629DOT,sisraid4.sys,C:\Windows\System32\drivers\
NT629DOT,WindowsTrustedRT.sys,C:\Windows\System32\drivers\
NT629DOT,CAD.sys,C:\Windows\System32\drivers\
NT629DOT,urssynopsys.sys,C:\Windows\System32\drivers\
NT629DOT,mountmgr.sys,C:\Windows\System32\drivers\
NT629DOT,UfxChipidea.sys,C:\Windows\System32\drivers\
NT629DOT,mshidkmdf.sys,C:\Windows\System32\drivers\
NT629DOT,usbcir.sys,C:\Windows\System32\drivers\
NT629DOT,BasicDisplay.sys,C:\Windows\System32\drivers\
NT629DOT,AcpiDev.sys,C:\Windows\System32\drivers\
NT629DOT,mstee.sys,C:\Windows\System32\drivers\
NT629DOT,circlass.sys,C:\Windows\System32\drivers\
NT629DOT,volsnap.sys,C:\Windows\System32\drivers\
NT629DOT,partmgr.sys,C:\Windows\System32\drivers\
NT629DOT,hidbth.sys,C:\Windows\System32\drivers\
NT629DOT,vpci.sys,C:\Windows\System32\drivers\
NT629DOT,volume.sys,C:\Windows\System32\drivers\
NT629DOT,VmsProxy.sys,C:\Windows\System32\drivers\
NT629DOT,processr.sys,C:\Windows\System32\drivers\
NT629DOT,monitor.sys,C:\Windows\System32\drivers\
NT629DOT,sdbus.sys,C:\Windows\System32\drivers\
NT629DOT,mouclass.sys,C:\Windows\System32\drivers\
NT629DOT,Synth3dVsc.sys,C:\Windows\System32\drivers\
NT629DOT,urscx01000.sys,C:\Windows\System32\drivers\
NT629DOT,PEAuth.sys,C:\Windows\System32\drivers\
NT629DOT,SPUVCbv64.sys,C:\Windows\System32\drivers\
NT629DOT,usbccgp.sys,C:\Windows\System32\drivers\
NT629DOT,intelpep.sys,C:\Windows\System32\drivers\
NT629DOT,wmiacpi.sys,C:\Windows\System32\drivers\
NT629DOT,cht4sx64.sys,C:\Windows\System32\drivers\
NT629DOT,wanarp.sys,C:\Windows\System32\drivers\
NT629DOT,mausbip.sys,C:\Windows\System32\drivers\
NT629DOT,percsas3i.sys,C:\Windows\System32\drivers\
NT629DOT,BTHUSB.SYS,C:\Windows\System32\drivers\
NT629DOT,sermouse.sys,C:\Windows\System32\drivers\
NT629DOT,bthpan.sys,C:\Windows\System32\drivers\
NT629DOT,storvsc.sys,C:\Windows\System32\drivers\
NT629DOT,bttflt.sys,C:\Windows\System32\drivers\
NT629DOT,Ndu.sys,C:\Windows\System32\drivers\
NT629DOT,UcmUcsi.sys,C:\Windows\System32\drivers\
NT629DOT,rfcomm.sys,C:\Windows\System32\drivers\
NT629DOT,iaLPSS2i_GPIO2.sys,C:\Windows\System32\drivers\
NT629DOT,mslldp.sys,C:\Windows\System32\drivers\
NT629DOT,megasas.sys,C:\Windows\System32\drivers\
NT629DOT,volmgr.sys,C:\Windows\System32\drivers\
