hostname,modulename,modulepath
NB172KNU,mup.sys,C:\Windows\System32\Drivers\
NB172KNU,netbios.sys,C:\Windows\system32\DRIVERS\
NB172KNU,disk.sys,C:\Windows\system32\drivers\
NB172KNU,srvnet.sys,C:\Windows\System32\DRIVERS\
NB172KNU,hal.dll,C:\Windows\system32\
NB172KNU,partmgr.sys,C:\Windows\System32\drivers\
NB172KNU,ks.sys,C:\Windows\system32\drivers\
NB172KNU,intelppm.sys,C:\Windows\system32\DRIVERS\
NB172KNU,mcupdate.dll,C:\Windows\system32\mcupdate_Genu
NB172KNU,watchdog.sys,C:\Windows\System32\drivers\
NB172KNU,rdprefmp.sys,C:\Windows\system32\drivers\
NB172KNU,TDI.SYS,C:\Windows\system32\DRIVERS\
NB172KNU,amdxata.sys,C:\Windows\system32\drivers\
NB172KNU,rdpbus.sys,C:\Windows\system32\drivers\
NB172KNU,Null.SYS,C:\Windows\System32\Drivers\
NB172KNU,srv.sys,C:\Windows\System32\DRIVERS\
NB172KNU,nsiproxy.sys,C:\Windows\system32\drivers\
NB172KNU,ksecpkg.sys,C:\Windows\System32\Drivers\
NB172KNU,pacer.sys,C:\Windows\system32\DRIVERS\
NB172KNU,Ntfs.sys,C:\Windows\System32\Drivers\
NB172KNU,Msfs.SYS,C:\Windows\System32\Drivers\
NB172KNU,mrxsmb.sys,C:\Windows\system32\DRIVERS\
NB172KNU,tcpipreg.sys,C:\Windows\System32\drivers\
NB172KNU,bowser.sys,C:\Windows\system32\DRIVERS\
NB172KNU,spldr.sys,C:\Windows\System32\Drivers\
NB172KNU,ksecdd.sys,C:\Windows\System32\Drivers\
NB172KNU,spsys.sys,C:\Windows\system32\drivers\
NB172KNU,netbt.sys,C:\Windows\System32\DRIVERS\
NB172KNU,umbus.sys,C:\Windows\system32\drivers\
NB172KNU,pcw.sys,C:\Windows\System32\drivers\
NB172KNU,ndistapi.sys,C:\Windows\system32\DRIVERS\
NB172KNU,Dxapi.sys,C:\Windows\System32\drivers\
NB172KNU,volmgrx.sys,C:\Windows\System32\drivers\
NB172KNU,fwpkclnt.sys,C:\Windows\System32\drivers\
NB172KNU,vioscsi.sys,C:\Windows\system32\drivers\
NB172KNU,raspppoe.sys,C:\Windows\system32\DRIVERS\
NB172KNU,CLASSPNP.SYS,C:\Windows\system32\drivers\
NB172KNU,mpsdrv.sys,C:\Windows\System32\drivers\
NB172KNU,kdcom.dll,C:\Windows\system32\
NB172KNU,msisadrv.sys,C:\Windows\system32\drivers\
NB172KNU,PSHED.dll,C:\Windows\system32\
NB172KNU,wfplwf.sys,C:\Windows\system32\DRIVERS\
NB172KNU,tdtcp.sys,C:\Windows\system32\drivers\
NB172KNU,fltmgr.sys,C:\Windows\system32\drivers\
NB172KNU,kbdclass.sys,C:\Windows\system32\drivers\
NB172KNU,AgileVpn.sys,C:\Windows\system32\DRIVERS\
NB172KNU,msrpc.sys,C:\Windows\system32\DRIVERS\
NB172KNU,cng.sys,C:\Windows\System32\Drivers\
NB172KNU,RDPDD.dll,C:\Windows\System32\
NB172KNU,win32k.sys,C:\Windows\System32\
NB172KNU,volmgr.sys,C:\Windows\system32\drivers\
NB172KNU,rassstp.sys,C:\Windows\system32\DRIVERS\
NB172KNU,TSDDD.dll,C:\Windows\System32\
NB172KNU,HTTP.sys,C:\Windows\system32\drivers\
NB172KNU,sacdrv.sys,C:\Windows\system32\DRIVERS\
NB172KNU,rasl2tp.sys,C:\Windows\system32\DRIVERS\
NB172KNU,NDIS.SYS,C:\Windows\system32\DRIVERS\
NB172KNU,WMILIB.SYS,C:\Windows\system32\drivers\
NB172KNU,volsnap.sys,C:\Windows\system32\drivers\
NB172KNU,netkvm.sys,C:\Windows\system32\DRIVERS\
NB172KNU,mssmbios.sys,C:\Windows\system32\drivers\
NB172KNU,dxg.sys,C:\Windows\System32\drivers\
NB172KNU,pvpanic.sys,C:\Windows\system32\drivers\
NB172KNU,NDProxy.SYS,C:\Windows\System32\Drivers\
NB172KNU,mrxsmb20.sys,C:\Windows\system32\DRIVERS\
NB172KNU,rspndr.sys,C:\Windows\system32\DRIVERS\
NB172KNU,WDFLDR.SYS,C:\Windows\system32\drivers\
NB172KNU,raspptp.sys,C:\Windows\system32\DRIVERS\
NB172KNU,RDPCDD.sys,C:\Windows\System32\DRIVERS\
NB172KNU,serial.sys,C:\Windows\system32\drivers\
NB172KNU,blbdrive.sys,C:\Windows\system32\drivers\
NB172KNU,vdrvroot.sys,C:\Windows\system32\drivers\
NB172KNU,discache.sys,C:\Windows\System32\drivers\
NB172KNU,Fs_Rec.sys,C:\Windows\System32\Drivers\
NB172KNU,CompositeBus.sys,C:\Windows\system32\drivers\
NB172KNU,luafv.sys,C:\Windows\system32\drivers\
NB172KNU,srv2.sys,C:\Windows\System32\DRIVERS\
NB172KNU,tssecsrv.sys,C:\Windows\System32\DRIVERS\
NB172KNU,VIDEOPRT.SYS,C:\Windows\System32\drivers\
