hostname,modulename,modulepath
ET316GFN,pcw.sys,C:\Windows\System32\drivers\
ET316GFN,RDPUDD.dll,C:\Windows\System32\
ET316GFN,wfplwfs.sys,C:\Windows\System32\drivers\
ET316GFN,tm.sys,C:\Windows\System32\drivers\
ET316GFN,storqosflt.sys,C:\Windows\system32\drivers\
ET316GFN,Wdf01000.sys,C:\Windows\system32\drivers\
ET316GFN,CLFS.SYS,C:\Windows\System32\drivers\
ET316GFN,HTTP.sys,C:\Windows\system32\drivers\
ET316GFN,monitor.sys,C:\Windows\System32\drivers\
ET316GFN,lltdio.sys,C:\Windows\system32\drivers\
ET316GFN,srvnet.sys,C:\Windows\System32\DRIVERS\
ET316GFN,mssmbios.sys,C:\Windows\System32\drivers\
ET316GFN,dump_vioscsi.sys,C:\Windows\System32\Drivers\
ET316GFN,mmcss.sys,C:\Windows\system32\drivers\
ET316GFN,crashdmp.sys,C:\Windows\System32\Drivers\
ET316GFN,Wof.sys,C:\Windows\System32\Drivers\
ET316GFN,CLASSPNP.SYS,C:\Windows\System32\drivers\
ET316GFN,ntosext.sys,C:\Windows\System32\drivers\
ET316GFN,netbios.sys,C:\Windows\system32\drivers\
ET316GFN,kbdclass.sys,C:\Windows\System32\drivers\
ET316GFN,tunnel.sys,C:\Windows\System32\drivers\
ET316GFN,TDI.SYS,C:\Windows\system32\DRIVERS\
ET316GFN,volmgr.sys,C:\Windows\System32\drivers\
ET316GFN,nsiproxy.sys,C:\Windows\system32\drivers\
ET316GFN,CompositeBus.sys,C:\Windows\System32\DriverStore\FileRepository\compositebus.inf_amd64_a140581a8f8b58b7\
ET316GFN,serenum.sys,C:\Windows\System32\drivers\
ET316GFN,mrxsmb20.sys,C:\Windows\system32\DRIVERS\
ET316GFN,swenum.sys,C:\Windows\System32\drivers\
ET316GFN,Null.SYS,C:\Windows\System32\Drivers\
ET316GFN,afd.sys,C:\Windows\system32\drivers\
ET316GFN,vioscsi.sys,C:\Windows\System32\drivers\
ET316GFN,watchdog.sys,C:\Windows\System32\drivers\
ET316GFN,srv.sys,C:\Windows\System32\DRIVERS\
ET316GFN,BasicDisplay.sys,C:\Windows\System32\drivers\
ET316GFN,cng.sys,C:\Windows\System32\drivers\
ET316GFN,NdisVirtualBus.sys,C:\Windows\System32\drivers\
ET316GFN,tcpip.sys,C:\Windows\System32\drivers\
ET316GFN,werkernel.sys,C:\Windows\System32\drivers\
ET316GFN,ACPI.sys,C:\Windows\System32\drivers\
ET316GFN,TSDDD.dll,C:\Windows\System32\
ET316GFN,i8042prt.sys,C:\Windows\System32\drivers\
ET316GFN,serial.sys,C:\Windows\System32\drivers\
ET316GFN,netkvm.sys,C:\Windows\System32\drivers\
ET316GFN,tcpipreg.sys,C:\Windows\System32\drivers\
ET316GFN,npsvctrig.sys,C:\Windows\System32\drivers\
ET316GFN,rdpbus.sys,C:\Windows\System32\drivers\
ET316GFN,srv2.sys,C:\Windows\System32\DRIVERS\
ET316GFN,win32kbase.sys,C:\Windows\System32\
ET316GFN,wcifs.sys,C:\Windows\system32\drivers\
ET316GFN,rdpdr.sys,C:\Windows\System32\drivers\
ET316GFN,volsnap.sys,C:\Windows\System32\drivers\
ET316GFN,luafv.sys,C:\Windows\system32\drivers\
ET316GFN,dxgkrnl.sys,C:\Windows\System32\drivers\
ET316GFN,netbt.sys,C:\Windows\System32\DRIVERS\
ET316GFN,acpiex.sys,C:\Windows\System32\Drivers\
ET316GFN,rdbss.sys,C:\Windows\system32\DRIVERS\
ET316GFN,NTFS.sys,C:\Windows\System32\Drivers\
ET316GFN,WDFLDR.SYS,C:\Windows\system32\drivers\
ET316GFN,cmimcext.sys,C:\Windows\System32\drivers\
ET316GFN,umbus.sys,C:\Windows\System32\drivers\
ET316GFN,PSHED.dll,C:\Windows\system32\
ET316GFN,vdrvroot.sys,C:\Windows\System32\drivers\
ET316GFN,msisadrv.sys,C:\Windows\System32\drivers\
ET316GFN,volmgrx.sys,C:\Windows\System32\drivers\
ET316GFN,kdcom.dll,C:\Windows\system
ET316GFN,ksecdd.sys,C:\Windows\System32\drivers\
ET316GFN,win32kfull.sys,C:\Windows\System32\
ET316GFN,NETIO.SYS,C:\Windows\system32\DRIVERS\
ET316GFN,condrv.sys,C:\Windows\System32\drivers\
ET316GFN,CEA.sys,C:\Windows\system32\drivers\
ET316GFN,CI.dll,C:\Windows\system32\
ET316GFN,ahcache.sys,C:\Windows\system32\DRIVERS\
ET316GFN,peauth.sys,C:\Windows\system32\drivers\
ET316GFN,WdFilter.sys,C:\Windows\system32\drivers\
ET316GFN,mrxsmb.sys,C:\Windows\system32\DRIVERS\
ET316GFN,mslldp.sys,C:\Windows\system32\drivers\
ET316GFN,fwpkclnt.sys,C:\Windows\System32\drivers\
ET316GFN,msrpc.sys,C:\Windows\System32\drivers\
ET316GFN,filecrypt.sys,C:\Windows\system32\drivers\
ET316GFN,storport.sys,C:\Windows\System32\drivers\
ET316GFN,win32k.sys,C:\Windows\System32\
ET316GFN,registry.sys,C:\Windows\System32\drivers\
ET316GFN,mcupdate.dll,C:\Windows\system32\mcupdate_Genu
ET316GFN,ntoskrnl.exe,C:\Windows\system32\
ET316GFN,WindowsTrustedRT.sys,C:\Windows\system32\drivers\
ET316GFN,mrxsmb10.sys,C:\Windows\system32\DRIVERS\
ET316GFN,pdc.sys,C:\Windows\system32\drivers\
ET316GFN,gpuenergydrv.sys,C:\Windows\System32\drivers\
ET316GFN,WppRecorder.sys,C:\Windows\System32\Drivers\
ET316GFN,mup.sys,C:\Windows\System32\Drivers\
