hostname,modulename,modulepath
SL622KUW,SpbCx.sys,C:\Windows\System32\drivers\
SL622KUW,srv2.sys,C:\Windows\System32\drivers\
SL622KUW,viaide.sys,C:\Windows\System32\drivers\
SL622KUW,tcpip.sys,C:\Windows\System32\drivers\
SL622KUW,volmgrx.sys,C:\Windows\System32\drivers\
SL622KUW,cdfs.sys,C:\Windows\System32\drivers\
SL622KUW,GAGP30KX.SYS,C:\Windows\System32\drivers\
SL622KUW,sermouse.sys,C:\Windows\System32\drivers\
SL622KUW,sdstor.sys,C:\Windows\System32\drivers\
SL622KUW,mlx4_bus.sys,C:\Windows\System32\drivers\
SL622KUW,luafv.sys,C:\Windows\System32\drivers\
SL622KUW,ksecdd.sys,C:\Windows\System32\drivers\
SL622KUW,disk.sys,C:\Windows\System32\drivers\
SL622KUW,intelide.sys,C:\Windows\System32\drivers\
SL622KUW,swenum.sys,C:\Windows\System32\drivers\
SL622KUW,iaStorAV.sys,C:\Windows\System32\drivers\
SL622KUW,wacompen.sys,C:\Windows\System32\drivers\
SL622KUW,appid.sys,C:\Windows\System32\drivers\
SL622KUW,ndisuio.sys,C:\Windows\System32\drivers\
SL622KUW,ibbus.sys,C:\Windows\System32\drivers\
SL622KUW,usbprint.sys,C:\Windows\System32\drivers\
SL622KUW,sbp2port.sys,C:\Windows\System32\drivers\
SL622KUW,kdnic.sys,C:\Windows\System32\drivers\
SL622KUW,rdpbus.sys,C:\Windows\System32\drivers\
SL622KUW,ql40xx2i.sys,C:\Windows\System32\drivers\
SL622KUW,pdc.sys,C:\Windows\System32\drivers\
SL622KUW,mountmgr.sys,C:\Windows\System32\drivers\
SL622KUW,bfadfcoei.sys,C:\Windows\System32\drivers\
SL622KUW,rdpdr.sys,C:\Windows\System32\drivers\
SL622KUW,srvnet.sys,C:\Windows\System32\drivers\
SL622KUW,lsi_sas.sys,C:\Windows\System32\drivers\
SL622KUW,arcsas.sys,C:\Windows\System32\drivers\
SL622KUW,msisadrv.sys,C:\Windows\System32\drivers\
SL622KUW,condrv.sys,C:\Windows\System32\drivers\
SL622KUW,vmgencounter.sys,C:\Windows\System32\drivers\
SL622KUW,dxgkrnl.sys,C:\Windows\System32\drivers\
SL622KUW,NV_AGP.SYS,C:\Windows\System32\drivers\
SL622KUW,mshidkmdf.sys,C:\Windows\System32\drivers\
SL622KUW,netbt.sys,C:\Windows\System32\drivers\
SL622KUW,flpydisk.sys,C:\Windows\System32\drivers\
SL622KUW,modem.sys,C:\Windows\System32\drivers\
SL622KUW,clfs.sys,C:\Windows\System32\drivers\
SL622KUW,kbdclass.sys,C:\Windows\System32\drivers\
SL622KUW,cng.sys,C:\Windows\System32\drivers\
SL622KUW,cdrom.sys,C:\Windows\System32\drivers\
SL622KUW,serenum.sys,C:\Windows\System32\drivers\
SL622KUW,vmbus.sys,C:\Windows\System32\drivers\
SL622KUW,ksecpkg.sys,C:\Windows\System32\drivers\
SL622KUW,usbhub.sys,C:\Windows\System32\drivers\
SL622KUW,mssmbios.sys,C:\Windows\System32\drivers\
SL622KUW,lsi_sas3.sys,C:\Windows\System32\drivers\
SL622KUW,stexstor.sys,C:\Windows\System32\drivers\
SL622KUW,acpipagr.sys,C:\Windows\System32\drivers\
SL622KUW,rasacd.sys,C:\Windows\System32\drivers\
SL622KUW,dmvsc.sys,C:\Windows\System32\drivers\
SL622KUW,3ware.sys,C:\Windows\System32\drivers\
SL622KUW,mvumis.sys,C:\Windows\System32\drivers\
SL622KUW,svchost.exe,C:\Windows\System32\
SL622KUW,pci.sys,C:\Windows\System32\drivers\
SL622KUW,uefi.sys,C:\Windows\System32\drivers\
SL622KUW,AGP440.sys,C:\Windows\System32\drivers\
SL622KUW,Wdf01000.sys,C:\Windows\System32\drivers\
SL622KUW,storahci.sys,C:\Windows\System32\drivers\
SL622KUW,raspptp.sys,C:\Windows\System32\drivers\
SL622KUW,Vid.sys,C:\Windows\System32\drivers\
SL622KUW,cht4vx64.sys,C:\Windows\System32\drivers\
SL622KUW,xenbus.sys,C:\Windows\System32\drivers\
SL622KUW,ndistapi.sys,C:\Windows\System32\drivers\
SL622KUW,megasr.sys,C:\Windows\System32\drivers\
SL622KUW,atapi.sys,C:\Windows\System32\drivers\
SL622KUW,npsvctrig.sys,C:\Windows\System32\drivers\
SL622KUW,hyperkbd.sys,C:\Windows\System32\drivers\
SL622KUW,tsusbhub.sys,C:\Windows\System32\drivers\
SL622KUW,mouclass.sys,C:\Windows\System32\drivers\
SL622KUW,http.sys,C:\Windows\System32\drivers\
SL622KUW,volmgr.sys,C:\Windows\System32\drivers\
SL622KUW,storvsc.sys,C:\Windows\System32\drivers\
SL622KUW,1394ohci.sys,C:\Windows\System32\drivers\
SL622KUW,CmBatt.sys,C:\Windows\System32\drivers\
SL622KUW,rdbss.sys,C:\Windows\System32\drivers\
SL622KUW,TsUsbGD.sys,C:\Windows\System32\drivers\
SL622KUW,vdrvroot.sys,C:\Windows\System32\drivers\
SL622KUW,AWSNVMe.sys,C:\Windows\System32\drivers\
SL622KUW,VMBusHID.sys,C:\Windows\System32\drivers\
SL622KUW,tcpipreg.sys,C:\Windows\System32\drivers\
SL622KUW,msgpioclx.sys,C:\Windows\System32\drivers\
SL622KUW,sisraid4.sys,C:\Windows\System32\drivers\
SL622KUW,serial.sys,C:\Windows\System32\drivers\
SL622KUW,rasl2tp.sys,C:\Windows\System32\drivers\
SL622KUW,parport.sys,C:\Windows\System32\drivers\
SL622KUW,ahcache.sys,C:\Windows\System32\drivers\
SL622KUW,NdisVirtualBus.sys,C:\Windows\System32\drivers\
SL622KUW,usbuhci.sys,C:\Windows\System32\drivers\
SL622KUW,amdxata.sys,C:\Windows\System32\drivers\
SL622KUW,tdx.sys,C:\Windows\System32\drivers\
SL622KUW,vhdmp.sys,C:\Windows\System32\drivers\
SL622KUW,adp80xx.sys,C:\Windows\System32\drivers\
SL622KUW,mpsdrv.sys,C:\Windows\System32\drivers\
SL622KUW,nvraid.sys,C:\Windows\System32\drivers\
SL622KUW,PEAuth.sys,C:\Windows\System32\drivers\
SL622KUW,terminpt.sys,C:\Windows\System32\drivers\
SL622KUW,lsass.exe,C:\Windows\System32\
SL622KUW,mrxsmb10.sys,C:\Windows\System32\drivers\
SL622KUW,sacdrv.sys,C:\Windows\System32\drivers\
SL622KUW,processr.sys,C:\Windows\System32\drivers\
SL622KUW,bxfcoe.sys,C:\Windows\System32\drivers\
SL622KUW,BasicDisplay.sys,C:\Windows\System32\drivers\
SL622KUW,uaspstor.sys,C:\Windows\System32\drivers\
SL622KUW,umbus.sys,C:\Windows\System32\drivers\
