hostname,modulename,modulepath
ET339ZTZ,rdpencdd.sys,C:\Windows\system32\drivers\
ET339ZTZ,portcls.sys,C:\Windows\system32\drivers\
ET339ZTZ,ksecdd.sys,C:\Windows\System32\Drivers\
ET339ZTZ,CI.dll,C:\Windows\system32\
ET339ZTZ,wanarp.sys,C:\Windows\system32\DRIVERS\
ET339ZTZ,volmgr.sys,C:\Windows\system32\drivers\
ET339ZTZ,dxg.sys,C:\Windows\System32\drivers\
ET339ZTZ,ksecpkg.sys,C:\Windows\System32\Drivers\
ET339ZTZ,blbdrive.sys,C:\Windows\system32\DRIVERS\
ET339ZTZ,CompositeBus.sys,C:\Windows\system32\DRIVERS\
ET339ZTZ,Dxapi.sys,C:\Windows\System32\drivers\
ET339ZTZ,nsiproxy.sys,C:\Windows\system32\drivers\
ET339ZTZ,fvevol.sys,C:\Windows\System32\DRIVERS\
ET339ZTZ,mrxsmb10.sys,C:\Windows\system32\DRIVERS\
ET339ZTZ,mssmbios.sys,C:\Windows\system32\DRIVERS\
ET339ZTZ,USBD.SYS,C:\Windows\system32\DRIVERS\
ET339ZTZ,luafv.sys,C:\Windows\system32\drivers\
ET339ZTZ,i8042prt.sys,C:\Windows\system32\DRIVERS\
ET339ZTZ,PCIIDEX.SYS,C:\Windows\system32\drivers\
ET339ZTZ,fwpkclnt.sys,C:\Windows\System32\drivers\
ET339ZTZ,rassstp.sys,C:\Windows\system32\DRIVERS\
ET339ZTZ,fileinfo.sys,C:\Windows\system32\drivers\
ET339ZTZ,E1G6032E.sys,C:\Windows\system32\DRIVERS\
ET339ZTZ,ndis.sys,C:\Windows\system32\drivers\
ET339ZTZ,kdcom.dll,C:\Windows\system32\
ET339ZTZ,ksthunk.sys,C:\Windows\system32\drivers\
ET339ZTZ,mpsdrv.sys,C:\Windows\System32\drivers\
ET339ZTZ,vdrvroot.sys,C:\Windows\system32\drivers\
ET339ZTZ,rdbss.sys,C:\Windows\system32\DRIVERS\
ET339ZTZ,mouclass.sys,C:\Windows\system32\DRIVERS\
ET339ZTZ,msisadrv.sys,C:\Windows\system32\drivers\
ET339ZTZ,kbdclass.sys,C:\Windows\system32\DRIVERS\
ET339ZTZ,USBPORT.SYS,C:\Windows\system32\DRIVERS\
ET339ZTZ,secdrv.SYS,C:\Windows\System32\Drivers\
ET339ZTZ,Msfs.SYS,C:\Windows\System32\Drivers\
ET339ZTZ,BATTC.SYS,C:\Windows\system32\DRIVERS\
ET339ZTZ,volmgrx.sys,C:\Windows\System32\drivers\
ET339ZTZ,termdd.sys,C:\Windows\system32\DRIVERS\
ET339ZTZ,rdpbus.sys,C:\Windows\system32\DRIVERS\
ET339ZTZ,cdfs.sys,C:\Windows\system32\DRIVERS\
ET339ZTZ,TDI.SYS,C:\Windows\system32\DRIVERS\
ET339ZTZ,vmstorfl.sys,C:\Windows\system32\drivers\
ET339ZTZ,rspndr.sys,C:\Windows\system32\DRIVERS\
ET339ZTZ,usbohci.sys,C:\Windows\system32\DRIVERS\
ET339ZTZ,HIDPARSE.SYS,C:\Windows\system32\DRIVERS\
ET339ZTZ,rasl2tp.sys,C:\Windows\system32\DRIVERS\
ET339ZTZ,msahci.sys,C:\Windows\system32\drivers\
ET339ZTZ,HTTP.sys,C:\Windows\system32\drivers\
