hostname,name,arguments,username,path,pid
194LJYNW,lsm.exe,C:\Windows\system32\lsm.exe,NT AUTHORITY\SYSTEM,C:\Windows\system32,2012
194LJYNW,Dwm.exe,"""C:\Windows\system32\Dwm.exe""",NT AUTHORITY\SYSTEM,C:\Windows\system32,2192
194LJYNW,svchost.exe,C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation,NT AUTHORITY\SYSTEM,C:\Windows\system32,5824
194LJYNW,svchost.exe,C:\Windows\system32\svchost.exe -k RPCSS,NT AUTHORITY\SYSTEM,C:\Windows\system32,3348
194LJYNW,OneDrive.exe,"""C:\Users\haylopez\AppData\Local\Microsoft\OneDrive\OneDrive.exe"" ",haylopez,C:\Users\haylopez\AppData\Local\Microsoft\OneDrive,6202
194LJYNW,soffice.exe,"""C:\Program Files (x86)\OpenOffice 4\program\soffice.exe"" ",chris.lee81,C:\Program Files (x86)\OpenOffice 4\program,1261
194LJYNW,wuauclt.exe,"""C:\Windows\system32\wuauclt.exe""",NT AUTHORITY\SYSTEM,C:\Windows\system32,3300
194LJYNW,mintty.exe,"usr\bin\mintty.exe --nodaemon -o AppID=GitForWindows.Bash -o AppLaunchCmd=""C:\Program Files\Git\git-bash.exe"" -o AppName=""Git Bash"" -i ""C:\Program Files\Git\git-bash.exe"" --store-taskbar-properties -- /usr/bin/bash --login -i",chris.lee81,C:\Program Files\Git\usr\bin,2571
194LJYNW,csrss.exe,%SystemRoot%\system32\csrss.exe ObjectDirectory=\Windows SharedSection=1024 20480 768 Windows=On SubSystemType=Windows ServerDll=basesrv 1 ServerDll=winsrv:UserServerDllInitialization 3 ServerDll=winsrv:ConServerDllInitialization 2 ServerDll=sxssrv 4 ProfileControl=Off MaxRequestThreads=16,NT AUTHORITY\SYSTEM,C:\Windows\system32,4368
194LJYNW,svchost.exe,C:\Windows\System32\svchost.exe -k secsvcs,NT AUTHORITY\SYSTEM,C:\Windows\System32,1340
194LJYNW,smss.exe,\SystemRoot\System32\smss.exe,NT AUTHORITY\SYSTEM,\SystemRoot\System32,1416
194LJYNW,lsass.exe,C:\Windows\system32\lsass.exe,NT AUTHORITY\SYSTEM,C:\Windows\system32,556
194LJYNW,kitty-0.70.0.6.exe,"""C:\Users\chris.lee81\Documents\kitty-0.70.0.6.exe"" ",chris.lee81,C:\Users\chris.lee81\Documents,2577
194LJYNW,vmware-authd.exe,"""C:\Program Files (x86)\VMware\VMware Player\vmware-authd.exe""",haylopez,C:\Program Files (x86)\VMware\VMware Player,3598
194LJYNW,SkypeBackgroundHost.exe,"""C:\Program Files\WindowsApps\Microsoft.SkypeApp_14.33.41.0_x64__kzf8qxf38zg5c\SkypeBackgroundHost.exe"" -ServerName:SkypeBackgroundHost",haylopez,C:\Program Files\WindowsApps\Microsoft.SkypeApp_14.33.41.0_x64__kzf8qxf38zg5c,5541
194LJYNW,soffice.bin,"""C:\Program Files (x86)\OpenOffice 4\program\soffice.exe"" ""-env:OOO_CWD=2C:\\Program Files (x86)\\OpenOffice 4""",chris.lee81,C:\Program Files (x86)\OpenOffice 4\program,2478
194LJYNW,mbamservice.exe,"""C:\Program Files\Malwarebytes\Anti-Malware\mbamservice.exe""",justin.turne53,C:\Program Files\Malwarebytes\Anti-Malware,3670
194LJYNW,soffice.exe,"""C:\Program Files (x86)\OpenOffice 4\program\soffice.exe"" ",justin.turne53,C:\Program Files (x86)\OpenOffice 4\program,882
194LJYNW,soffice.bin,"""C:\Program Files (x86)\OpenOffice 4\program\soffice.exe"" ""-env:OOO_CWD=2C:\\Program Files (x86)\\OpenOffice 4""",justin.turne53,C:\Program Files (x86)\OpenOffice 4\program,4453
194LJYNW,svchost.exe,C:\Windows\system32\svchost.exe -k netsvcs,NT AUTHORITY\SYSTEM,C:\Windows\system32,5396
194LJYNW,svchost.exe,C:\Windows\system32\svchost.exe -k DcomLaunch,NT AUTHORITY\SYSTEM,C:\Windows\system32,5504
194LJYNW,git-bash.exe,"""C:\Program Files\Git\git-bash.exe"" ""--cd=C:\Users\justin.turne53\Desktop.""",justin.turne53,C:\Program Files\Git,4544
194LJYNW,bash.exe,"""C:\Program Files\Git\usr\bin\bash.exe""",justin.turne53,C:\Program Files\Git\usr\bin,5016
194LJYNW,Explorer.EXE,C:\Windows\Explorer.EXE,NT AUTHORITY\SYSTEM,C:\Windows,4876
194LJYNW,svchost.exe,C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork,NT AUTHORITY\SYSTEM,C:\Windows\system32,2252
