hostname,modulename,modulepath
SN0001NZU,hidir.sys,C:\Windows\System32\drivers\
SN0001NZU,spaceport.sys,C:\Windows\System32\drivers\
SN0001NZU,HdAudio.sys,C:\Windows\System32\drivers\
SN0001NZU,urscx01000.sys,C:\Windows\System32\drivers\
SN0001NZU,vwifimp.sys,C:\Windows\System32\drivers\
SN0001NZU,volume.sys,C:\Windows\System32\drivers\
SN0001NZU,tdx.sys,C:\Windows\System32\drivers\
SN0001NZU,volmgr.sys,C:\Windows\System32\drivers\
SN0001NZU,applockerfltr.sys,C:\Windows\System32\drivers\
SN0001NZU,vdrvroot.sys,C:\Windows\System32\drivers\
SN0001NZU,UcmUcsi.sys,C:\Windows\System32\drivers\
SN0001NZU,winmad.sys,C:\Windows\System32\drivers\
SN0001NZU,sdbus.sys,C:\Windows\System32\drivers\
SN0001NZU,scfilter.sys,C:\Windows\System32\drivers\
SN0001NZU,VmsProxy.sys,C:\Windows\System32\drivers\
SN0001NZU,EhStorTcgDrv.sys,C:\Windows\System32\drivers\
SN0001NZU,fdc.sys,C:\Windows\System32\drivers\
SN0001NZU,ramdisk.sys,C:\Windows\System32\drivers\
SN0001NZU,mrxsmb20.sys,C:\Windows\System32\drivers\
SN0001NZU,intelide.sys,C:\Windows\System32\drivers\
SN0001NZU,stornvme.sys,C:\Windows\System32\drivers\
SN0001NZU,FsDepends.sys,C:\Windows\System32\drivers\
SN0001NZU,bthport.sys,C:\Windows\System32\drivers\
SN0001NZU,netbt.sys,C:\Windows\System32\drivers\
SN0001NZU,NetAdapterCx.sys,C:\Windows\System32\drivers\
SN0001NZU,nvdimm.sys,C:\Windows\System32\drivers\
SN0001NZU,TeeDriverW8x64.sys,C:\Windows\System32\drivers\
SN0001NZU,EhStorClass.sys,C:\Windows\System32\drivers\
SN0001NZU,bam.sys,C:\Windows\System32\drivers\
SN0001NZU,wanarp.sys,C:\Windows\System32\drivers\
SN0001NZU,TsUsbFlt.sys,C:\Windows\System32\drivers\
SN0001NZU,qwavedrv.sys,C:\Windows\System32\drivers\
SN0001NZU,acpipagr.sys,C:\Windows\System32\drivers\
SN0001NZU,srv2.sys,C:\Windows\System32\drivers\
SN0001NZU,pmem.sys,C:\Windows\System32\drivers\
SN0001NZU,1394ohci.sys,C:\Windows\System32\drivers\
SN0001NZU,condrv.sys,C:\Windows\System32\drivers\
SN0001NZU,cng.sys,C:\Windows\System32\drivers\
SN0001NZU,SpbCx.sys,C:\Windows\System32\drivers\
SN0001NZU,netbios.sys,C:\Windows\System32\drivers\
SN0001NZU,NdisVirtualBus.sys,C:\Windows\System32\drivers\
SN0001NZU,ksecdd.sys,C:\Windows\System32\drivers\
SN0001NZU,cht4vx64.sys,C:\Windows\System32\drivers\
SN0001NZU,dmvsc.sys,C:\Windows\System32\drivers\
SN0001NZU,volmgrx.sys,C:\Windows\System32\drivers\
SN0001NZU,ipt.sys,C:\Windows\System32\drivers\
SN0001NZU,bttflt.sys,C:\Windows\System32\drivers\
SN0001NZU,stexstor.sys,C:\Windows\System32\drivers\
SN0001NZU,vmbus.sys,C:\Windows\System32\drivers\
SN0001NZU,BasicRender.sys,C:\Windows\System32\drivers\
SN0001NZU,isapnp.sys,C:\Windows\System32\drivers\
SN0001NZU,serenum.sys,C:\Windows\System32\drivers\
SN0001NZU,usbccgp.sys,C:\Windows\System32\drivers\
SN0001NZU,cdrom.sys,C:\Windows\System32\drivers\
SN0001NZU,lsass.exe,C:\Windows\System32\
SN0001NZU,mspclock.sys,C:\Windows\System32\drivers\
SN0001NZU,ibtusb.sys,C:\Windows\System32\drivers\
SN0001NZU,ufxsynopsys.sys,C:\Windows\System32\drivers\
SN0001NZU,WindowsTrustedRTProxy.sys,C:\Windows\System32\drivers\
SN0001NZU,pcmcia.sys,C:\Windows\System32\drivers\
SN0001NZU,msisadrv.sys,C:\Windows\System32\drivers\
SN0001NZU,hidusb.sys,C:\Windows\System32\drivers\
SN0001NZU,volsnap.sys,C:\Windows\System32\drivers\
SN0001NZU,CompositeBus.sys,C:\Windows\System32\DriverStore\FileRepository\compositebus.inf_amd64_bcb89b3386563bd7\
SN0001NZU,megasas35i.sys,C:\Windows\System32\drivers\
SN0001NZU,hvcrash.sys,C:\Windows\System32\drivers\
SN0001NZU,rdpvideominiport.sys,C:\Windows\System32\drivers\
SN0001NZU,nvraid.sys,C:\Windows\System32\drivers\
SN0001NZU,pcw.sys,C:\Windows\System32\drivers\
SN0001NZU,VMBusHID.sys,C:\Windows\System32\drivers\
SN0001NZU,vmgencounter.sys,C:\Windows\System32\drivers\
SN0001NZU,sdstor.sys,C:\Windows\System32\drivers\
SN0001NZU,urssynopsys.sys,C:\Windows\System32\drivers\
SN0001NZU,intelppm.sys,C:\Windows\System32\drivers\
SN0001NZU,tpm.sys,C:\Windows\System32\drivers\
SN0001NZU,lltdio.sys,C:\Windows\System32\drivers\
SN0001NZU,mup.sys,C:\Windows\System32\drivers\
SN0001NZU,mrxsmb10.sys,C:\Windows\System32\drivers\
SN0001NZU,ETDSMBus.sys,C:\Windows\System32\drivers\
SN0001NZU,bthhfenum.sys,C:\Windows\System32\drivers\
SN0001NZU,AcpiVpc.sys,C:\Windows\System32\drivers\
SN0001NZU,adp80xx.sys,C:\Windows\System32\drivers\
SN0001NZU,mssmbios.sys,C:\Windows\System32\drivers\
SN0001NZU,ibbus.sys,C:\Windows\System32\drivers\
SN0001NZU,cldflt.sys,C:\Windows\System32\drivers\
SN0001NZU,fvevol.sys,C:\Windows\System32\drivers\
SN0001NZU,vmswitch.sys,C:\Windows\System32\drivers\
SN0001NZU,sisraid2.sys,C:\Windows\System32\drivers\
SN0001NZU,CAD.sys,C:\Windows\System32\drivers\
SN0001NZU,SpatialGraphFilter.sys,C:\Windows\System32\drivers\
SN0001NZU,ndproxy.sys,C:\Windows\System32\drivers\
SN0001NZU,iaLPSS2i_I2C_BXT_P.sys,C:\Windows\System32\drivers\
SN0001NZU,lxss.sys,C:\Windows\System32\drivers\
SN0001NZU,bcmfn2.sys,C:\Windows\System32\drivers\
SN0001NZU,IPMIDrv.sys,C:\Windows\System32\drivers\
SN0001NZU,rfcomm.sys,C:\Windows\System32\drivers\
SN0001NZU,dxgkrnl.sys,C:\Windows\System32\drivers\
SN0001NZU,tcpip.sys,C:\Windows\System32\drivers\
SN0001NZU,wimmount.sys,C:\Windows\System32\drivers\
SN0001NZU,WindowsTrustedRT.sys,C:\Windows\System32\drivers\
SN0001NZU,amdsbs.sys,C:\Windows\System32\drivers\
SN0001NZU,fileinfo.sys,C:\Windows\System32\drivers\
SN0001NZU,nwifi.sys,C:\Windows\System32\drivers\
SN0001NZU,VSTXRAID.SYS,C:\Windows\System32\drivers\
SN0001NZU,amdk8.sys,C:\Windows\System32\drivers\
SN0001NZU,Wdf01000.sys,C:\Windows\System32\drivers\
SN0001NZU,WdFilter.sys,C:\Windows\System32\drivers\wd\
SN0001NZU,sisraid4.sys,C:\Windows\System32\drivers\
SN0001NZU,ahcache.sys,C:\Windows\System32\drivers\
SN0001NZU,usbcir.sys,C:\Windows\System32\drivers\
SN0001NZU,mshidumdf.sys,C:\Windows\System32\drivers\
SN0001NZU,intelpep.sys,C:\Windows\System32\drivers\
SN0001NZU,raspppoe.sys,C:\Windows\System32\drivers\
SN0001NZU,srvnet.sys,C:\Windows\System32\drivers\
SN0001NZU,iaLPSS2i_GPIO2.sys,C:\Windows\System32\drivers\
SN0001NZU,filecrypt.sys,C:\Windows\System32\drivers\
SN0001NZU,WpdUpFltr.sys,C:\Windows\System32\drivers\
SN0001NZU,ufx01000.sys,C:\Windows\System32\drivers\
SN0001NZU,acpiex.sys,C:\Windows\System32\drivers\
SN0001NZU,SerCx2.sys,C:\Windows\System32\drivers\
SN0001NZU,Microsoft.Bluetooth.Legacy.LEEnumerator.sys,C:\Windows\System32\drivers\
SN0001NZU,RtsUer.sys,C:\Windows\System32\drivers\
SN0001NZU,nvstor.sys,C:\Windows\System32\drivers\
SN0001NZU,atapi.sys,C:\Windows\System32\drivers\
SN0001NZU,tcpipreg.sys,C:\Windows\System32\drivers\
SN0001NZU,wfplwfs.sys,C:\Windows\System32\drivers\
SN0001NZU,UcmTcpciCx.sys,C:\Windows\System32\drivers\
SN0001NZU,mrxdav.sys,C:\Windows\System32\drivers\
SN0001NZU,evbda.sys,C:\Windows\System32\drivers\
SN0001NZU,drmkaud.sys,C:\Windows\System32\drivers\
SN0001NZU,mstee.sys,C:\Windows\System32\drivers\
SN0001NZU,igdkmd64.sys,C:\Windows\System32\DriverStore\FileRepository\igdlh64.inf_amd64_12cbd645391cbdcb\
SN0001NZU,uaspstor.sys,C:\Windows\System32\drivers\
SN0001NZU,mshidkmdf.sys,C:\Windows\System32\drivers\
SN0001NZU,nsiproxy.sys,C:\Windows\System32\drivers\
SN0001NZU,vwififlt.sys,C:\Windows\System32\drivers\
SN0001NZU,hidi2c.sys,C:\Windows\System32\drivers\
SN0001NZU,storufs.sys,C:\Windows\System32\drivers\
SN0001NZU,winnat.sys,C:\Windows\System32\drivers\
SN0001NZU,usbuhci.sys,C:\Windows\System32\drivers\
SN0001NZU,bthpan.sys,C:\Windows\System32\drivers\
SN0001NZU,amdxata.sys,C:\Windows\System32\drivers\
SN0001NZU,lsi_sas.sys,C:\Windows\System32\drivers\
SN0001NZU,fltMgr.sys,C:\Windows\System32\drivers\
SN0001NZU,buttonconverter.sys,C:\Windows\System32\drivers\
SN0001NZU,SPUVCbv64.sys,C:\Windows\System32\drivers\
SN0001NZU,WUDFPf.sys,C:\Windows\System32\drivers\
SN0001NZU,raspptp.sys,C:\Windows\System32\drivers\
SN0001NZU,AcpiDev.sys,C:\Windows\System32\drivers\
SN0001NZU,wmiacpi.sys,C:\Windows\System32\drivers\
SN0001NZU,rhproxy.sys,C:\Windows\System32\drivers\
SN0001NZU,dam.sys,C:\Windows\System32\drivers\
SN0001NZU,flpydisk.sys,C:\Windows\System32\drivers\
SN0001NZU,usbprint.sys,C:\Windows\System32\drivers\
SN0001NZU,acpipmi.sys,C:\Windows\System32\drivers\
SN0001NZU,iaLPSSi_GPIO.sys,C:\Windows\System32\drivers\
SN0001NZU,i8042prt.sys,C:\Windows\System32\drivers\
SN0001NZU,sermouse.sys,C:\Windows\System32\drivers\
SN0001NZU,ndfltr.sys,C:\Windows\System32\drivers\
SN0001NZU,rdyboost.sys,C:\Windows\System32\drivers\
SN0001NZU,parport.sys,C:\Windows\System32\drivers\
SN0001NZU,ndisuio.sys,C:\Windows\System32\drivers\
SN0001NZU,SgrmAgent.sys,C:\Windows\System32\drivers\
SN0001NZU,serial.sys,C:\Windows\System32\drivers\
SN0001NZU,uefi.sys,C:\Windows\System32\drivers\
SN0001NZU,mslldp.sys,C:\Windows\System32\drivers\
SN0001NZU,bridge.sys,C:\Windows\System32\drivers\
SN0001NZU,mskssrv.sys,C:\Windows\System32\drivers\
SN0001NZU,appid.sys,C:\Windows\System32\drivers\
SN0001NZU,acpitime.sys,C:\Windows\System32\drivers\
SN0001NZU,vpci.sys,C:\Windows\System32\drivers\
SN0001NZU,netvsc.sys,C:\Windows\System32\drivers\
SN0001NZU,SerCx.sys,C:\Windows\System32\drivers\
SN0001NZU,lsi_sss.sys,C:\Windows\System32\drivers\
SN0001NZU,usbehci.sys,C:\Windows\System32\drivers\
SN0001NZU,vmgid.sys,C:\Windows\System32\drivers\
SN0001NZU,SDFRd.sys,C:\Windows\System32\drivers\
SN0001NZU,ndiswan.sys,C:\Windows\System32\drivers\
SN0001NZU,pnpmem.sys,C:\Windows\System32\drivers\
SN0001NZU,mlx4_bus.sys,C:\Windows\System32\drivers\
SN0001NZU,mouhid.sys,C:\Windows\System32\drivers\
SN0001NZU,mshwnclx.sys,C:\Windows\System32\drivers\
SN0001NZU,ndistapi.sys,C:\Windows\System32\drivers\
SN0001NZU,ipfltdrv.sys,C:\Windows\System32\drivers\
SN0001NZU,errdev.sys,C:\Windows\System32\drivers\
SN0001NZU,storvsc.sys,C:\Windows\System32\drivers\
SN0001NZU,WdmCompanionFilter.sys,C:\Windows\System32\drivers\
SN0001NZU,mountmgr.sys,C:\Windows\System32\drivers\
SN0001NZU,iaStorAVC.sys,C:\Windows\System32\drivers\
SN0001NZU,swenum.sys,C:\Windows\System32\DriverStore\FileRepository\swenum.inf_amd64_ea7b19c04e7a8136\
SN0001NZU,percsas2i.sys,C:\Windows\System32\drivers\
SN0001NZU,mouclass.sys,C:\Windows\System32\drivers\
SN0001NZU,wcifs.sys,C:\Windows\System32\drivers\
SN0001NZU,iaLPSSi_I2C.sys,C:\Windows\System32\drivers\
SN0001NZU,ETD.sys,C:\Windows\System32\drivers\
SN0001NZU,BasicDisplay.sys,C:\Windows\System32\drivers\
SN0001NZU,Udecx.sys,C:\Windows\System32\drivers\
SN0001NZU,gpuenergydrv.sys,C:\Windows\System32\drivers\
SN0001NZU,amdppm.sys,C:\Windows\System32\drivers\
SN0001NZU,vms3cap.sys,C:\Windows\System32\drivers\
SN0001NZU,3ware.sys,C:\Windows\System32\drivers\
SN0001NZU,Ucx01000.sys,C:\Windows\System32\drivers\
SN0001NZU,circlass.sys,C:\Windows\System32\drivers\
SN0001NZU,mpsdrv.sys,C:\Windows\System32\drivers\
SN0001NZU,ksecpkg.sys,C:\Windows\System32\drivers\
SN0001NZU,WdiWiFi.sys,C:\Windows\System32\drivers\
SN0001NZU,usbohci.sys,C:\Windows\System32\drivers\
SN0001NZU,iaLPSS2i_GPIO2_BXT_P.sys,C:\Windows\System32\drivers\
SN0001NZU,kbdclass.sys,C:\Windows\System32\drivers\
SN0001NZU,megasr.sys,C:\Windows\System32\drivers\
SN0001NZU,svchost.exe,C:\Windows\System32\
SN0001NZU,Netwtw04.sys,C:\Windows\System32\drivers\
SN0001NZU,mausbhost.sys,C:\Windows\System32\drivers\
SN0001NZU,bxvbda.sys,C:\Windows\System32\drivers\
SN0001NZU,CmBatt.sys,C:\Windows\System32\drivers\
SN0001NZU,percsas3i.sys,C:\Windows\System32\drivers\
SN0001NZU,cnghwassist.sys,C:\Windows\System32\drivers\
SN0001NZU,vhdmp.sys,C:\Windows\System32\drivers\
SN0001NZU,hyperkbd.sys,C:\Windows\System32\drivers\
SN0001NZU,pdc.sys,C:\Windows\System32\drivers\
SN0001NZU,modem.sys,C:\Windows\System32\drivers\
SN0001NZU,umbus.sys,C:\Windows\System32\drivers\
SN0001NZU,iaStorV.sys,C:\Windows\System32\drivers\
SN0001NZU,umpass.sys,C:\Windows\System32\drivers\
SN0001NZU,msgpiowin32.sys,C:\Windows\System32\drivers\
SN0001NZU,pacer.sys,C:\Windows\System32\drivers\
SN0001NZU,storahci.sys,C:\Windows\System32\drivers\
SN0001NZU,IntcDAud.sys,C:\Windows\System32\drivers\
SN0001NZU,agilevpn.sys,C:\Windows\System32\drivers\
SN0001NZU,esif_lf.sys,C:\Windows\System32\drivers\
SN0001NZU,Synth3dVsc.sys,C:\Windows\System32\drivers\
SN0001NZU,rspndr.sys,C:\Windows\System32\drivers\
SN0001NZU,mrxsmb.sys,C:\Windows\System32\drivers\
SN0001NZU,vwifibus.sys,C:\Windows\System32\drivers\
SN0001NZU,UcmCx.sys,C:\Windows\System32\drivers\
SN0001NZU,msgpioclx.sys,C:\Windows\System32\drivers\
SN0001NZU,capimg.sys,C:\Windows\System32\drivers\
SN0001NZU,usbser.sys,C:\Windows\System32\drivers\
SN0001NZU,bowser.sys,C:\Windows\System32\drivers\
SN0001NZU,MTConfig.sys,C:\Windows\System32\drivers\
SN0001NZU,irenum.sys,C:\Windows\System32\drivers\
SN0001NZU,usbhub.sys,C:\Windows\System32\drivers\
SN0001NZU,kdnic.sys,C:\Windows\System32\drivers\
SN0001NZU,BTHUSB.SYS,C:\Windows\System32\drivers\
SN0001NZU,cht4sx64.sys,C:\Windows\System32\drivers\
SN0001NZU,ipnat.sys,C:\Windows\System32\drivers\
SN0001NZU,partmgr.sys,C:\Windows\System32\drivers\
SN0001NZU,vmstorfl.sys,C:\Windows\System32\drivers\
SN0001NZU,amdsata.sys,C:\Windows\System32\drivers\
SN0001NZU,cdfs.sys,C:\Windows\System32\drivers\
SN0001NZU,MegaSas2i.sys,C:\Windows\System32\drivers\
SN0001NZU,mvumis.sys,C:\Windows\System32\drivers\
SN0001NZU,IndirectKmd.sys,C:\Windows\System32\drivers\
SN0001NZU,storqosflt.sys,C:\Windows\System32\drivers\
SN0001NZU,rassstp.sys,C:\Windows\System32\drivers\
SN0001NZU,hwpolicy.sys,C:\Windows\System32\drivers\
SN0001NZU,terminpt.sys,C:\Windows\System32\drivers\
SN0001NZU,clfs.sys,C:\Windows\System32\drivers\
SN0001NZU,usbvideo.sys,C:\Windows\System32\drivers\
SN0001NZU,hdaudbus.sys,C:\Windows\System32\drivers\
SN0001NZU,udfs.sys,C:\Windows\System32\drivers\
SN0001NZU,mmcss.sys,C:\Windows\System32\drivers\
SN0001NZU,winusb.sys,C:\Windows\System32\drivers\
SN0001NZU,wcnfs.sys,C:\Windows\System32\drivers\
SN0001NZU,mausbip.sys,C:\Windows\System32\drivers\
SN0001NZU,kbdhid.sys,C:\Windows\System32\drivers\
SN0001NZU,WUDFRd.sys,C:\Windows\System32\drivers\
SN0001NZU,hidbth.sys,C:\Windows\System32\drivers\
SN0001NZU,VmsProxyHNic.sys,C:\Windows\System32\drivers\
SN0001NZU,CHDRT64.sys,C:\Windows\System32\drivers\
SN0001NZU,iagpio.sys,C:\Windows\System32\drivers\
SN0001NZU,tunnel.sys,C:\Windows\System32\drivers\
SN0001NZU,winverbs.sys,C:\Windows\System32\drivers\
SN0001NZU,sfloppy.sys,C:\Windows\System32\drivers\
SN0001NZU,bthenum.sys,C:\Windows\System32\drivers\
SN0001NZU,lsi_sas2i.sys,C:\Windows\System32\drivers\
SN0001NZU,UfxChipidea.sys,C:\Windows\System32\drivers\
SN0001NZU,dfsc.sys,C:\Windows\System32\drivers\
SN0001NZU,rdpbus.sys,C:\Windows\System32\drivers\
SN0001NZU,filetrace.sys,C:\Windows\System32\drivers\
SN0001NZU,monitor.sys,C:\Windows\System32\drivers\
SN0001NZU,bindflt.sys,C:\Windows\System32\drivers\
SN0001NZU,PEAuth.sys,C:\Windows\System32\drivers\
SN0001NZU,VerifierExt.sys,C:\Windows\System32\drivers\
SN0001NZU,rdbss.sys,C:\Windows\System32\drivers\
SN0001NZU,WdNisDrv.sys,C:\Windows\System32\drivers\wd\
SN0001NZU,bthmodem.sys,C:\Windows\System32\drivers\
SN0001NZU,acpi.sys,C:\Windows\System32\drivers\
SN0001NZU,iorate.sys,C:\Windows\System32\drivers\
SN0001NZU,ksthunk.sys,C:\Windows\System32\drivers\
SN0001NZU,processr.sys,C:\Windows\System32\drivers\
SN0001NZU,HyperVideo.sys,C:\Windows\System32\drivers\
SN0001NZU,urschipidea.sys,C:\Windows\System32\drivers\
SN0001NZU,disk.sys,C:\Windows\System32\drivers\
SN0001NZU,iai2c.sys,C:\Windows\System32\drivers\
SN0001NZU,lsi_sas3i.sys,C:\Windows\System32\drivers\
SN0001NZU,vsmraid.sys,C:\Windows\System32\drivers\
SN0001NZU,pciide.sys,C:\Windows\System32\drivers\
SN0001NZU,Ndu.sys,C:\Windows\System32\drivers\
SN0001NZU,xboxgip.sys,C:\Windows\System32\drivers\
SN0001NZU,ndiscap.sys,C:\Windows\System32\drivers\
SN0001NZU,megasas.sys,C:\Windows\System32\drivers\
SN0001NZU,rasl2tp.sys,C:\Windows\System32\drivers\
SN0001NZU,pci.sys,C:\Windows\System32\drivers\
SN0001NZU,msiscsi.sys,C:\Windows\System32\drivers\
SN0001NZU,luafv.sys,C:\Windows\System32\drivers\
SN0001NZU,ItSas35i.sys,C:\Windows\System32\drivers\
SN0001NZU,irda.sys,C:\Windows\System32\drivers\
SN0001NZU,scmbus.sys,C:\Windows\System32\drivers\
SN0001NZU,genericusbfn.sys,C:\Windows\System32\drivers\
SN0001NZU,arcsas.sys,C:\Windows\System32\drivers\
SN0001NZU,hidinterrupt.sys,C:\Windows\System32\drivers\
SN0001NZU,afd.sys,C:\Windows\System32\drivers\
SN0001NZU,ndis.sys,C:\Windows\System32\drivers\
SN0001NZU,ws2ifsl.sys,C:\Windows\System32\drivers\
SN0001NZU,USBHUB3.SYS,C:\Windows\System32\drivers\
SN0001NZU,dptf_cpu.sys,C:\Windows\System32\drivers\
SN0001NZU,asyncmac.sys,C:\Windows\System32\drivers\
SN0001NZU,sbp2port.sys,C:\Windows\System32\drivers\
SN0001NZU,TsUsbGD.sys,C:\Windows\System32\drivers\
SN0001NZU,NdisImPlatform.sys,C:\Windows\System32\drivers\
SN0001NZU,HpSAMD.sys,C:\Windows\System32\drivers\
SN0001NZU,npsvctrig.sys,C:\Windows\System32\drivers\
SN0001NZU,hvservice.sys,C:\Windows\System32\drivers\
SN0001NZU,hidbatt.sys,C:\Windows\System32\drivers\
SN0001NZU,rasacd.sys,C:\Windows\System32\drivers\
SN0001NZU,vhf.sys,C:\Windows\System32\drivers\
SN0001NZU,WdBoot.sys,C:\Windows\System32\drivers\wd\
SN0001NZU,afunix.sys,C:\Windows\System32\drivers\
SN0001NZU,mspqm.sys,C:\Windows\System32\drivers\
SN0001NZU,rdpdr.sys,C:\Windows\System32\drivers\
SN0001NZU,iaLPSS2i_I2C.sys,C:\Windows\System32\drivers\
SN0001NZU,http.sys,C:\Windows\System32\drivers\
