hostname,modulename,modulepath
NS0006BNQ,TDI.SYS,C:\Windows\system32\DRIVERS\
NS0006BNQ,tunnel.sys,C:\Windows\System32\drivers\
NS0006BNQ,clipsp.sys,C:\Windows\System32\drivers\
NS0006BNQ,werkernel.sys,C:\Windows\System32\drivers\
NS0006BNQ,TSDDD.dll,C:\Windows\System32\
NS0006BNQ,intelpep.sys,C:\Windows\System32\drivers\
NS0006BNQ,WindowsTrustedRT.sys,C:\Windows\system32\drivers\
NS0006BNQ,mmcss.sys,C:\Windows\system32\drivers\
NS0006BNQ,terminpt.sys,C:\Windows\System32\drivers\
NS0006BNQ,mcupdate.dll,C:\Windows\system32\mcupdate_Genu
NS0006BNQ,afd.sys,C:\Windows\system32\drivers\
NS0006BNQ,registry.sys,C:\Windows\System32\drivers\
NS0006BNQ,sacdrv.sys,C:\Windows\system32\DRIVERS\
NS0006BNQ,WDFLDR.SYS,C:\Windows\system32\drivers\
NS0006BNQ,dxgmms2.sys,C:\Windows\System32\drivers\
NS0006BNQ,WppRecorder.sys,C:\Windows\System32\Drivers\
NS0006BNQ,Fs_Rec.sys,C:\Windows\System32\Drivers\
NS0006BNQ,CEA.sys,C:\Windows\system32\drivers\
NS0006BNQ,swenum.sys,C:\Windows\System32\drivers\
NS0006BNQ,ks.sys,C:\Windows\System32\drivers\
NS0006BNQ,wfplwfs.sys,C:\Windows\System32\drivers\
NS0006BNQ,kdcom.dll,C:\Windows\system
NS0006BNQ,vioscsi.sys,C:\Windows\System32\drivers\
NS0006BNQ,kbdclass.sys,C:\Windows\System32\drivers\
NS0006BNQ,pacer.sys,C:\Windows\System32\drivers\
NS0006BNQ,netbios.sys,C:\Windows\system32\drivers\
NS0006BNQ,partmgr.sys,C:\Windows\System32\drivers\
NS0006BNQ,dump_vioscsi.sys,C:\Windows\System32\Drivers\
NS0006BNQ,NDIS.SYS,C:\Windows\system32\DRIVERS\
NS0006BNQ,ksecpkg.sys,C:\Windows\System32\Drivers\
NS0006BNQ,storqosflt.sys,C:\Windows\system32\drivers\
NS0006BNQ,tbs.sys,C:\Windows\system32\drivers\
NS0006BNQ,rdpdr.sys,C:\Windows\System32\drivers\
NS0006BNQ,Null.SYS,C:\Windows\System32\Drivers\
NS0006BNQ,WdFilter.sys,C:\Windows\system32\drivers\
NS0006BNQ,WindowsTrustedRTProxy.sys,C:\Windows\System32\drivers\
NS0006BNQ,mrxsmb10.sys,C:\Windows\system32\DRIVERS\
NS0006BNQ,kdnic.sys,C:\Windows\System32\drivers\
NS0006BNQ,ntoskrnl.exe,C:\Windows\system32\
NS0006BNQ,ahcache.sys,C:\Windows\system32\DRIVERS\
NS0006BNQ,win32kfull.sys,C:\Windows\System32\
NS0006BNQ,tm.sys,C:\Windows\System32\drivers\
NS0006BNQ,mssmbios.sys,C:\Windows\System32\drivers\
NS0006BNQ,BOOTVID.dll,C:\Windows\system32\
NS0006BNQ,storport.sys,C:\Windows\System32\drivers\
NS0006BNQ,vdrvroot.sys,C:\Windows\System32\drivers\
NS0006BNQ,srv.sys,C:\Windows\System32\DRIVERS\
NS0006BNQ,dxgkrnl.sys,C:\Windows\System32\drivers\
NS0006BNQ,mrxsmb20.sys,C:\Windows\system32\DRIVERS\
NS0006BNQ,srvnet.sys,C:\Windows\System32\DRIVERS\
NS0006BNQ,i8042prt.sys,C:\Windows\System32\drivers\
NS0006BNQ,msrpc.sys,C:\Windows\System32\drivers\
NS0006BNQ,rdbss.sys,C:\Windows\system32\DRIVERS\
NS0006BNQ,serial.sys,C:\Windows\System32\drivers\
NS0006BNQ,monitor.sys,C:\Windows\System32\drivers\
NS0006BNQ,NdisVirtualBus.sys,C:\Windows\System32\drivers\
NS0006BNQ,mouclass.sys,C:\Windows\System32\drivers\
NS0006BNQ,CLASSPNP.SYS,C:\Windows\System32\drivers\
NS0006BNQ,Msfs.SYS,C:\Windows\System32\Drivers\
NS0006BNQ,FLTMGR.SYS,C:\Windows\System32\drivers\
NS0006BNQ,ACPI.sys,C:\Windows\System32\drivers\
NS0006BNQ,rdpbus.sys,C:\Windows\System32\drivers\
NS0006BNQ,tcpipreg.sys,C:\Windows\System32\drivers\
NS0006BNQ,HIDPARSE.SYS,C:\Windows\System32\drivers\
NS0006BNQ,CLFS.SYS,C:\Windows\System32\drivers\
NS0006BNQ,watchdog.sys,C:\Windows\System32\drivers\
NS0006BNQ,mslldp.sys,C:\Windows\system32\drivers\
NS0006BNQ,peauth.sys,C:\Windows\system32\drivers\
NS0006BNQ,win32k.sys,C:\Windows\System32\
NS0006BNQ,volmgrx.sys,C:\Windows\System32\drivers\
NS0006BNQ,rspndr.sys,C:\Windows\system32\drivers\
NS0006BNQ,crashdmp.sys,C:\Windows\System32\Drivers\
NS0006BNQ,volsnap.sys,C:\Windows\System32\drivers\
NS0006BNQ,fwpkclnt.sys,C:\Windows\System32\drivers\
NS0006BNQ,nsiproxy.sys,C:\Windows\system32\drivers\
NS0006BNQ,tcpip.sys,C:\Windows\System32\drivers\
NS0006BNQ,disk.sys,C:\Windows\System32\drivers\
NS0006BNQ,HTTP.sys,C:\Windows\system32\drivers\
NS0006BNQ,ntosext.sys,C:\Windows\System32\drivers\
NS0006BNQ,EhStorClass.sys,C:\Windows\System32\drivers\
NS0006BNQ,dfsc.sys,C:\Windows\System32\Drivers\
NS0006BNQ,cmimcext.sys,C:\Windows\System32\drivers\
NS0006BNQ,pdc.sys,C:\Windows\system32\drivers\
NS0006BNQ,filecrypt.sys,C:\Windows\system32\drivers\
NS0006BNQ,intelppm.sys,C:\Windows\System32\drivers\
NS0006BNQ,pvpanic.sys,C:\Windows\System32\drivers\
NS0006BNQ,Wof.sys,C:\Windows\System32\Drivers\
NS0006BNQ,Npfs.SYS,C:\Windows\System32\Drivers\
NS0006BNQ,volume.sys,C:\Windows\System32\drivers\
NS0006BNQ,gpuenergydrv.sys,C:\Windows\System32\drivers\
NS0006BNQ,NTFS.sys,C:\Windows\System32\Drivers\
NS0006BNQ,npsvctrig.sys,C:\Windows\System32\drivers\
NS0006BNQ,PSHED.dll,C:\Windows\system32\
NS0006BNQ,rdpvideominiport.sys,C:\Windows\System32\drivers\
NS0006BNQ,CI.dll,C:\Windows\system32\
NS0006BNQ,ksecdd.sys,C:\Windows\System32\drivers\
NS0006BNQ,WMILIB.SYS,C:\Windows\System32\drivers\
NS0006BNQ,luafv.sys,C:\Windows\system32\drivers\
NS0006BNQ,mup.sys,C:\Windows\System32\Drivers\
NS0006BNQ,lltdio.sys,C:\Windows\system32\drivers\
NS0006BNQ,BasicDisplay.sys,C:\Windows\System32\drivers\
NS0006BNQ,RDPUDD.dll,C:\Windows\System32\
NS0006BNQ,mountmgr.sys,C:\Windows\System32\drivers\
NS0006BNQ,srv2.sys,C:\Windows\System32\DRIVERS\
NS0006BNQ,mpsdrv.sys,C:\Windows\System32\drivers\
NS0006BNQ,serenum.sys,C:\Windows\System32\drivers\
NS0006BNQ,mrxsmb.sys,C:\Windows\system32\DRIVERS\
NS0006BNQ,hal.dll,C:\Windows\system32\
NS0006BNQ,wcifs.sys,C:\Windows\system32\drivers\
NS0006BNQ,spaceport.sys,C:\Windows\System32\drivers\
NS0006BNQ,umbus.sys,C:\Windows\System32\drivers\
NS0006BNQ,tdx.sys,C:\Windows\system32\DRIVERS\
NS0006BNQ,condrv.sys,C:\Windows\System32\drivers\
NS0006BNQ,pci.sys,C:\Windows\System32\drivers\
NS0006BNQ,netkvm.sys,C:\Windows\System32\drivers\
NS0006BNQ,NETIO.SYS,C:\Windows\system32\DRIVERS\
NS0006BNQ,netbt.sys,C:\Windows\System32\DRIVERS\
NS0006BNQ,pcw.sys,C:\Windows\System32\drivers\
NS0006BNQ,bowser.sys,C:\Windows\system32\DRIVERS\
NS0006BNQ,dump_storport.sys,C:\Windows\System32\Drivers\
NS0006BNQ,cdd.dll,C:\Windows\System32\
NS0006BNQ,BasicRender.sys,C:\Windows\System32\drivers\
NS0006BNQ,msisadrv.sys,C:\Windows\System32\drivers\
NS0006BNQ,cng.sys,C:\Windows\System32\drivers\
NS0006BNQ,CompositeBus.sys,C:\Windows\System32\DriverStore\FileRepository\compositebus.inf_amd64_a140581a8f8b58b7\
NS0006BNQ,acpiex.sys,C:\Windows\System32\Drivers\
NS0006BNQ,win32kbase.sys,C:\Windows\System32\
NS0006BNQ,Wdf01000.sys,C:\Windows\system32\drivers\
NS0006BNQ,volmgr.sys,C:\Windows\System32\drivers\
