hostname,modulename,modulepath
WL0006GQA,pvpanic.sys,C:\Windows\System32\drivers\
WL0006GQA,HTTP.sys,C:\Windows\system32\drivers\
WL0006GQA,CEA.sys,C:\Windows\system32\drivers\
WL0006GQA,monitor.sys,C:\Windows\System32\drivers\
WL0006GQA,CI.dll,C:\Windows\system32\
WL0006GQA,wcifs.sys,C:\Windows\system32\drivers\
WL0006GQA,tm.sys,C:\Windows\System32\drivers\
WL0006GQA,tcpip.sys,C:\Windows\System32\drivers\
WL0006GQA,BOOTVID.dll,C:\Windows\system32\
WL0006GQA,TSDDD.dll,C:\Windows\System32\
WL0006GQA,pacer.sys,C:\Windows\System32\drivers\
WL0006GQA,filecrypt.sys,C:\Windows\system32\drivers\
WL0006GQA,volmgr.sys,C:\Windows\System32\drivers\
WL0006GQA,BasicDisplay.sys,C:\Windows\System32\drivers\
WL0006GQA,peauth.sys,C:\Windows\system32\drivers\
WL0006GQA,NETIO.SYS,C:\Windows\system32\DRIVERS\
WL0006GQA,srv.sys,C:\Windows\System32\DRIVERS\
WL0006GQA,spaceport.sys,C:\Windows\System32\drivers\
WL0006GQA,RDPUDD.dll,C:\Windows\System32\
WL0006GQA,ksecpkg.sys,C:\Windows\System32\Drivers\
WL0006GQA,bowser.sys,C:\Windows\system32\DRIVERS\
WL0006GQA,partmgr.sys,C:\Windows\System32\drivers\
WL0006GQA,WppRecorder.sys,C:\Windows\System32\Drivers\
WL0006GQA,netbt.sys,C:\Windows\System32\DRIVERS\
WL0006GQA,WDFLDR.SYS,C:\Windows\system32\drivers\
WL0006GQA,Fs_Rec.sys,C:\Windows\System32\Drivers\
WL0006GQA,NdisVirtualBus.sys,C:\Windows\System32\drivers\
WL0006GQA,kdcom.dll,C:\Windows\system
WL0006GQA,NDIS.SYS,C:\Windows\system32\DRIVERS\
WL0006GQA,rspndr.sys,C:\Windows\system32\drivers\
WL0006GQA,terminpt.sys,C:\Windows\System32\drivers\
WL0006GQA,FLTMGR.SYS,C:\Windows\System32\drivers\
WL0006GQA,storqosflt.sys,C:\Windows\system32\drivers\
WL0006GQA,ks.sys,C:\Windows\System32\drivers\
WL0006GQA,ntoskrnl.exe,C:\Windows\system32\
WL0006GQA,sacdrv.sys,C:\Windows\system32\DRIVERS\
WL0006GQA,afd.sys,C:\Windows\system32\drivers\
WL0006GQA,Npfs.SYS,C:\Windows\System32\Drivers\
WL0006GQA,fwpkclnt.sys,C:\Windows\System32\drivers\
WL0006GQA,gpuenergydrv.sys,C:\Windows\System32\drivers\
WL0006GQA,mrxsmb.sys,C:\Windows\system32\DRIVERS\
WL0006GQA,intelpep.sys,C:\Windows\System32\drivers\
WL0006GQA,condrv.sys,C:\Windows\System32\drivers\
WL0006GQA,mssmbios.sys,C:\Windows\System32\drivers\
WL0006GQA,mrxsmb20.sys,C:\Windows\system32\DRIVERS\
WL0006GQA,mrxsmb10.sys,C:\Windows\system32\DRIVERS\
WL0006GQA,volmgrx.sys,C:\Windows\System32\drivers\
WL0006GQA,wfplwfs.sys,C:\Windows\System32\drivers\
WL0006GQA,mouclass.sys,C:\Windows\System32\drivers\
WL0006GQA,ACPI.sys,C:\Windows\System32\drivers\
WL0006GQA,mountmgr.sys,C:\Windows\System32\drivers\
WL0006GQA,mcupdate.dll,C:\Windows\system32\mcupdate_Genu
WL0006GQA,rdpbus.sys,C:\Windows\System32\drivers\
WL0006GQA,hal.dll,C:\Windows\system32\
WL0006GQA,TDI.SYS,C:\Windows\system32\DRIVERS\
WL0006GQA,volsnap.sys,C:\Windows\System32\drivers\
WL0006GQA,intelppm.sys,C:\Windows\System32\drivers\
WL0006GQA,rdpvideominiport.sys,C:\Windows\System32\drivers\
WL0006GQA,volume.sys,C:\Windows\System32\drivers\
WL0006GQA,crashdmp.sys,C:\Windows\System32\Drivers\
WL0006GQA,netkvm.sys,C:\Windows\System32\drivers\
WL0006GQA,CLFS.SYS,C:\Windows\System32\drivers\
WL0006GQA,kbdclass.sys,C:\Windows\System32\drivers\
WL0006GQA,WMILIB.SYS,C:\Windows\System32\drivers\
WL0006GQA,tcpipreg.sys,C:\Windows\System32\drivers\
WL0006GQA,nsiproxy.sys,C:\Windows\system32\drivers\
WL0006GQA,srvnet.sys,C:\Windows\System32\DRIVERS\
WL0006GQA,WindowsTrustedRTProxy.sys,C:\Windows\System32\drivers\
WL0006GQA,cdd.dll,C:\Windows\System32\
WL0006GQA,Null.SYS,C:\Windows\System32\Drivers\
WL0006GQA,rdpdr.sys,C:\Windows\System32\drivers\
WL0006GQA,kdnic.sys,C:\Windows\System32\drivers\
WL0006GQA,NTFS.sys,C:\Windows\System32\Drivers\
WL0006GQA,mup.sys,C:\Windows\System32\Drivers\
WL0006GQA,WdFilter.sys,C:\Windows\system32\drivers\
WL0006GQA,tunnel.sys,C:\Windows\System32\drivers\
WL0006GQA,ahcache.sys,C:\Windows\system32\DRIVERS\
