hostname,modulename,modulepath
EN0007YUP,mup.sys,C:\Windows\System32\Drivers\
EN0007YUP,CompositeBus.sys,C:\Windows\System32\DriverStore\FileRepository\compositebus.inf_amd64_a140581a8f8b58b7\
EN0007YUP,ACPI.sys,C:\Windows\System32\drivers\
EN0007YUP,volmgr.sys,C:\Windows\System32\drivers\
EN0007YUP,HIDPARSE.SYS,C:\Windows\System32\drivers\
EN0007YUP,ntosext.sys,C:\Windows\System32\drivers\
EN0007YUP,msisadrv.sys,C:\Windows\System32\drivers\
EN0007YUP,mcupdate.dll,C:\Windows\system32\mcupdate_Genu
EN0007YUP,gpuenergydrv.sys,C:\Windows\System32\drivers\
EN0007YUP,spaceport.sys,C:\Windows\System32\drivers\
EN0007YUP,BasicRender.sys,C:\Windows\System32\drivers\
EN0007YUP,mrxsmb20.sys,C:\Windows\system32\DRIVERS\
EN0007YUP,win32kfull.sys,C:\Windows\System32\
EN0007YUP,pci.sys,C:\Windows\System32\drivers\
EN0007YUP,npsvctrig.sys,C:\Windows\System32\drivers\
EN0007YUP,BOOTVID.dll,C:\Windows\system32\
EN0007YUP,cdd.dll,C:\Windows\System32\
EN0007YUP,mouclass.sys,C:\Windows\System32\drivers\
EN0007YUP,condrv.sys,C:\Windows\System32\drivers\
EN0007YUP,dump_storport.sys,C:\Windows\System32\Drivers\
EN0007YUP,rspndr.sys,C:\Windows\system32\drivers\
EN0007YUP,Null.SYS,C:\Windows\System32\Drivers\
EN0007YUP,dxgkrnl.sys,C:\Windows\System32\drivers\
EN0007YUP,srvnet.sys,C:\Windows\System32\DRIVERS\
EN0007YUP,BasicDisplay.sys,C:\Windows\System32\drivers\
EN0007YUP,disk.sys,C:\Windows\System32\drivers\
EN0007YUP,RDPUDD.dll,C:\Windows\System32\
EN0007YUP,acpiex.sys,C:\Windows\System32\Drivers\
EN0007YUP,netbios.sys,C:\Windows\system32\drivers\
EN0007YUP,WdFilter.sys,C:\Windows\system32\drivers\
EN0007YUP,WppRecorder.sys,C:\Windows\System32\Drivers\
EN0007YUP,storqosflt.sys,C:\Windows\system32\drivers\
EN0007YUP,ahcache.sys,C:\Windows\system32\DRIVERS\
EN0007YUP,vioscsi.sys,C:\Windows\System32\drivers\
EN0007YUP,mslldp.sys,C:\Windows\system32\drivers\
EN0007YUP,wfplwfs.sys,C:\Windows\System32\drivers\
EN0007YUP,kdnic.sys,C:\Windows\System32\drivers\
EN0007YUP,watchdog.sys,C:\Windows\System32\drivers\
EN0007YUP,i8042prt.sys,C:\Windows\System32\drivers\
EN0007YUP,PSHED.dll,C:\Windows\system32\
EN0007YUP,sacdrv.sys,C:\Windows\system32\DRIVERS\
EN0007YUP,kdcom.dll,C:\Windows\system
EN0007YUP,vdrvroot.sys,C:\Windows\System32\drivers\
EN0007YUP,volume.sys,C:\Windows\System32\drivers\
EN0007YUP,netkvm.sys,C:\Windows\System32\drivers\
EN0007YUP,fwpkclnt.sys,C:\Windows\System32\drivers\
EN0007YUP,CEA.sys,C:\Windows\system32\drivers\
EN0007YUP,TSDDD.dll,C:\Windows\System32\
EN0007YUP,WMILIB.SYS,C:\Windows\System32\drivers\
EN0007YUP,kbdclass.sys,C:\Windows\System32\drivers\
EN0007YUP,serial.sys,C:\Windows\System32\drivers\
EN0007YUP,dxgmms2.sys,C:\Windows\System32\drivers\
EN0007YUP,rdpvideominiport.sys,C:\Windows\System32\drivers\
EN0007YUP,crashdmp.sys,C:\Windows\System32\Drivers\
EN0007YUP,peauth.sys,C:\Windows\system32\drivers\
EN0007YUP,luafv.sys,C:\Windows\system32\drivers\
EN0007YUP,afd.sys,C:\Windows\system32\drivers\
EN0007YUP,terminpt.sys,C:\Windows\System32\drivers\
EN0007YUP,dump_vioscsi.sys,C:\Windows\System32\Drivers\
EN0007YUP,cmimcext.sys,C:\Windows\System32\drivers\
EN0007YUP,WDFLDR.SYS,C:\Windows\system32\drivers\
EN0007YUP,swenum.sys,C:\Windows\System32\drivers\
EN0007YUP,mssmbios.sys,C:\Windows\System32\drivers\
EN0007YUP,mountmgr.sys,C:\Windows\System32\drivers\
EN0007YUP,CLFS.SYS,C:\Windows\System32\drivers\
EN0007YUP,tbs.sys,C:\Windows\system32\drivers\
EN0007YUP,rdpdr.sys,C:\Windows\System32\drivers\
EN0007YUP,serenum.sys,C:\Windows\System32\drivers\
EN0007YUP,hal.dll,C:\Windows\system32\
EN0007YUP,NDIS.SYS,C:\Windows\system32\DRIVERS\
