hostname,modulename,modulepath
EW0001EOV,pci.sys,C:\Windows\System32\drivers\
EW0001EOV,swenum.sys,C:\Windows\System32\drivers\
EW0001EOV,vioscsi.sys,C:\Windows\System32\drivers\
EW0001EOV,PSHED.dll,C:\Windows\system32\
EW0001EOV,cmimcext.sys,C:\Windows\System32\drivers\
EW0001EOV,NDIS.SYS,C:\Windows\system32\DRIVERS\
EW0001EOV,Wdf01000.sys,C:\Windows\system32\drivers\
EW0001EOV,HIDPARSE.SYS,C:\Windows\System32\drivers\
EW0001EOV,wcifs.sys,C:\Windows\system32\drivers\
EW0001EOV,dxgkrnl.sys,C:\Windows\System32\drivers\
EW0001EOV,crashdmp.sys,C:\Windows\System32\Drivers\
EW0001EOV,Msfs.SYS,C:\Windows\System32\Drivers\
EW0001EOV,gpuenergydrv.sys,C:\Windows\System32\drivers\
EW0001EOV,CI.dll,C:\Windows\system32\
EW0001EOV,mpsdrv.sys,C:\Windows\System32\drivers\
EW0001EOV,mrxsmb10.sys,C:\Windows\system32\DRIVERS\
EW0001EOV,terminpt.sys,C:\Windows\System32\drivers\
EW0001EOV,monitor.sys,C:\Windows\System32\drivers\
EW0001EOV,volmgr.sys,C:\Windows\System32\drivers\
EW0001EOV,pvpanic.sys,C:\Windows\System32\drivers\
EW0001EOV,netbios.sys,C:\Windows\system32\drivers\
EW0001EOV,TSDDD.dll,C:\Windows\System32\
EW0001EOV,peauth.sys,C:\Windows\system32\drivers\
EW0001EOV,srv2.sys,C:\Windows\System32\DRIVERS\
EW0001EOV,afd.sys,C:\Windows\system32\drivers\
EW0001EOV,rdpvideominiport.sys,C:\Windows\System32\drivers\
EW0001EOV,acpiex.sys,C:\Windows\System32\Drivers\
EW0001EOV,tunnel.sys,C:\Windows\System32\drivers\
EW0001EOV,fwpkclnt.sys,C:\Windows\System32\drivers\
EW0001EOV,mup.sys,C:\Windows\System32\Drivers\
EW0001EOV,cdd.dll,C:\Windows\System32\
EW0001EOV,WindowsTrustedRTProxy.sys,C:\Windows\System32\drivers\
EW0001EOV,msrpc.sys,C:\Windows\System32\drivers\
EW0001EOV,dump_storport.sys,C:\Windows\System32\Drivers\
EW0001EOV,win32kfull.sys,C:\Windows\System32\
EW0001EOV,tcpipreg.sys,C:\Windows\System32\drivers\
EW0001EOV,watchdog.sys,C:\Windows\System32\drivers\
EW0001EOV,CEA.sys,C:\Windows\system32\drivers\
EW0001EOV,ksecdd.sys,C:\Windows\System32\drivers\
EW0001EOV,bowser.sys,C:\Windows\system32\DRIVERS\
EW0001EOV,mountmgr.sys,C:\Windows\System32\drivers\
EW0001EOV,condrv.sys,C:\Windows\System32\drivers\
EW0001EOV,msisadrv.sys,C:\Windows\System32\drivers\
EW0001EOV,BasicDisplay.sys,C:\Windows\System32\drivers\
EW0001EOV,partmgr.sys,C:\Windows\System32\drivers\
EW0001EOV,volume.sys,C:\Windows\System32\drivers\
EW0001EOV,Npfs.SYS,C:\Windows\System32\Drivers\
EW0001EOV,filecrypt.sys,C:\Windows\system32\drivers\
EW0001EOV,i8042prt.sys,C:\Windows\System32\drivers\
EW0001EOV,srvnet.sys,C:\Windows\System32\DRIVERS\
EW0001EOV,storport.sys,C:\Windows\System32\drivers\
EW0001EOV,dxgmms2.sys,C:\Windows\System32\drivers\
EW0001EOV,cng.sys,C:\Windows\System32\drivers\
EW0001EOV,storqosflt.sys,C:\Windows\system32\drivers\
EW0001EOV,ahcache.sys,C:\Windows\system32\DRIVERS\
EW0001EOV,kdnic.sys,C:\Windows\System32\drivers\
EW0001EOV,npsvctrig.sys,C:\Windows\System32\drivers\
