hostname,modulename,modulepath
EL0004LKS,sermouse.sys,C:\Windows\System32\drivers\
EL0004LKS,bridge.sys,C:\Windows\System32\drivers\
EL0004LKS,raspppoe.sys,C:\Windows\System32\drivers\
EL0004LKS,atapi.sys,C:\Windows\System32\drivers\
EL0004LKS,ql40xx2i.sys,C:\Windows\System32\drivers\
EL0004LKS,acpitime.sys,C:\Windows\System32\drivers\
EL0004LKS,hidusb.sys,C:\Windows\System32\drivers\
EL0004LKS,tcpipreg.sys,C:\Windows\System32\drivers\
EL0004LKS,lsi_sss.sys,C:\Windows\System32\drivers\
EL0004LKS,HpSAMD.sys,C:\Windows\System32\drivers\
EL0004LKS,pacer.sys,C:\Windows\System32\drivers\
EL0004LKS,mssmbios.sys,C:\Windows\System32\drivers\
EL0004LKS,swenum.sys,C:\Windows\System32\drivers\
EL0004LKS,usbuhci.sys,C:\Windows\System32\drivers\
EL0004LKS,pciide.sys,C:\Windows\System32\drivers\
EL0004LKS,bxois.sys,C:\Windows\System32\drivers\
EL0004LKS,vdrvroot.sys,C:\Windows\System32\drivers\
EL0004LKS,srv2.sys,C:\Windows\System32\drivers\
EL0004LKS,CmBatt.sys,C:\Windows\System32\drivers\
EL0004LKS,condrv.sys,C:\Windows\System32\drivers\
EL0004LKS,winnat.sys,C:\Windows\System32\drivers\
EL0004LKS,msgpioclx.sys,C:\Windows\System32\drivers\
EL0004LKS,vmgencounter.sys,C:\Windows\System32\drivers\
EL0004LKS,acpipagr.sys,C:\Windows\System32\drivers\
EL0004LKS,netvsc63.sys,C:\Windows\System32\drivers\
EL0004LKS,parport.sys,C:\Windows\System32\drivers\
EL0004LKS,stexstor.sys,C:\Windows\System32\drivers\
EL0004LKS,vms3cap.sys,C:\Windows\System32\drivers\
EL0004LKS,monitor.sys,C:\Windows\System32\drivers\
EL0004LKS,kbdhid.sys,C:\Windows\System32\drivers\
EL0004LKS,SpbCx.sys,C:\Windows\System32\drivers\
EL0004LKS,amdppm.sys,C:\Windows\System32\drivers\
EL0004LKS,intelide.sys,C:\Windows\System32\drivers\
EL0004LKS,svchost.exe,C:\Windows\System32\
EL0004LKS,processr.sys,C:\Windows\System32\drivers\
EL0004LKS,msisadrv.sys,C:\Windows\System32\drivers\
EL0004LKS,volmgr.sys,C:\Windows\System32\drivers\
EL0004LKS,umbus.sys,C:\Windows\System32\drivers\
EL0004LKS,TsUsbFlt.sys,C:\Windows\System32\drivers\
EL0004LKS,tpm.sys,C:\Windows\System32\drivers\
EL0004LKS,intelppm.sys,C:\Windows\System32\drivers\
EL0004LKS,stornvme.sys,C:\Windows\System32\drivers\
EL0004LKS,GAGP30KX.SYS,C:\Windows\System32\drivers\
EL0004LKS,hidbatt.sys,C:\Windows\System32\drivers\
EL0004LKS,serial.sys,C:\Windows\System32\drivers\
EL0004LKS,wacompen.sys,C:\Windows\System32\drivers\
EL0004LKS,lltdio.sys,C:\Windows\System32\drivers\
EL0004LKS,mrxsmb.sys,C:\Windows\System32\drivers\
EL0004LKS,qlfcoei.sys,C:\Windows\System32\drivers\
EL0004LKS,pcmcia.sys,C:\Windows\System32\drivers\
EL0004LKS,luafv.sys,C:\Windows\System32\drivers\
EL0004LKS,udfs.sys,C:\Windows\System32\drivers\
EL0004LKS,UCX01000.SYS,C:\Windows\System32\drivers\
EL0004LKS,AGP440.sys,C:\Windows\System32\drivers\
EL0004LKS,ql2300i.sys,C:\Windows\System32\drivers\
EL0004LKS,evbda.sys,C:\Windows\System32\drivers\
EL0004LKS,NdisVirtualBus.sys,C:\Windows\System32\drivers\
EL0004LKS,ndiswan.sys,C:\Windows\System32\drivers\
EL0004LKS,kdnic.sys,C:\Windows\System32\drivers\
EL0004LKS,ndistapi.sys,C:\Windows\System32\drivers\
EL0004LKS,WUDFPf.sys,C:\Windows\System32\drivers\
EL0004LKS,bfadi.sys,C:\Windows\System32\drivers\
EL0004LKS,Vid.sys,C:\Windows\System32\drivers\
EL0004LKS,disk.sys,C:\Windows\System32\drivers\
EL0004LKS,lsi_sas2.sys,C:\Windows\System32\drivers\
EL0004LKS,ksecpkg.sys,C:\Windows\System32\drivers\
EL0004LKS,pcw.sys,C:\Windows\System32\drivers\
EL0004LKS,Wdf01000.sys,C:\Windows\System32\drivers\
EL0004LKS,hwpolicy.sys,C:\Windows\System32\drivers\
EL0004LKS,mvumis.sys,C:\Windows\System32\drivers\
EL0004LKS,vmstorfl.sys,C:\Windows\System32\drivers\
EL0004LKS,i8042prt.sys,C:\Windows\System32\drivers\
EL0004LKS,pdc.sys,C:\Windows\System32\drivers\
EL0004LKS,sisraid2.sys,C:\Windows\System32\drivers\
EL0004LKS,kbdclass.sys,C:\Windows\System32\drivers\
EL0004LKS,nsiproxy.sys,C:\Windows\System32\drivers\
EL0004LKS,cht4vx64.sys,C:\Windows\System32\drivers\
EL0004LKS,flpydisk.sys,C:\Windows\System32\drivers\
EL0004LKS,storvsp.sys,C:\Windows\System32\drivers\
EL0004LKS,clfs.sys,C:\Windows\System32\drivers\
EL0004LKS,volmgrx.sys,C:\Windows\System32\drivers\
EL0004LKS,ndiscap.sys,C:\Windows\System32\drivers\
EL0004LKS,wmiacpi.sys,C:\Windows\System32\drivers\
EL0004LKS,winmad.sys,C:\Windows\System32\drivers\
EL0004LKS,lsi_sas3.sys,C:\Windows\System32\drivers\
EL0004LKS,vpcivsp.sys,C:\Windows\System32\drivers\
