hostname,modulename,modulepath
SC0003YUP,rdpbus.sys,C:\Windows\System32\drivers\
SC0003YUP,dxgkrnl.sys,C:\Windows\System32\drivers\
SC0003YUP,mrxsmb10.sys,C:\Windows\system32\DRIVERS\
SC0003YUP,WindowsTrustedRTProxy.sys,C:\Windows\System32\drivers\
SC0003YUP,tbs.sys,C:\Windows\system32\drivers\
SC0003YUP,storport.sys,C:\Windows\System32\drivers\
SC0003YUP,Null.SYS,C:\Windows\System32\Drivers\
SC0003YUP,mslldp.sys,C:\Windows\system32\drivers\
SC0003YUP,peauth.sys,C:\Windows\system32\drivers\
SC0003YUP,mup.sys,C:\Windows\System32\Drivers\
SC0003YUP,wfplwfs.sys,C:\Windows\System32\drivers\
SC0003YUP,fwpkclnt.sys,C:\Windows\System32\drivers\
SC0003YUP,dfsc.sys,C:\Windows\System32\Drivers\
SC0003YUP,NTFS.sys,C:\Windows\System32\Drivers\
SC0003YUP,mpsdrv.sys,C:\Windows\System32\drivers\
SC0003YUP,pcw.sys,C:\Windows\System32\drivers\
SC0003YUP,tcpip.sys,C:\Windows\System32\drivers\
SC0003YUP,dump_storport.sys,C:\Windows\System32\Drivers\
SC0003YUP,WppRecorder.sys,C:\Windows\System32\Drivers\
SC0003YUP,BasicDisplay.sys,C:\Windows\System32\drivers\
SC0003YUP,netkvm.sys,C:\Windows\System32\drivers\
SC0003YUP,tm.sys,C:\Windows\System32\drivers\
SC0003YUP,ahcache.sys,C:\Windows\system32\DRIVERS\
SC0003YUP,ntosext.sys,C:\Windows\System32\drivers\
SC0003YUP,srvnet.sys,C:\Windows\System32\DRIVERS\
SC0003YUP,msrpc.sys,C:\Windows\System32\drivers\
SC0003YUP,win32kfull.sys,C:\Windows\System32\
SC0003YUP,ks.sys,C:\Windows\System32\drivers\
SC0003YUP,luafv.sys,C:\Windows\system32\drivers\
SC0003YUP,WMILIB.SYS,C:\Windows\System32\drivers\
SC0003YUP,ksecdd.sys,C:\Windows\System32\drivers\
SC0003YUP,msisadrv.sys,C:\Windows\System32\drivers\
SC0003YUP,npsvctrig.sys,C:\Windows\System32\drivers\
SC0003YUP,rdpdr.sys,C:\Windows\System32\drivers\
SC0003YUP,mssmbios.sys,C:\Windows\System32\drivers\
SC0003YUP,volume.sys,C:\Windows\System32\drivers\
SC0003YUP,monitor.sys,C:\Windows\System32\drivers\
SC0003YUP,cdd.dll,C:\Windows\System32\
SC0003YUP,hal.dll,C:\Windows\system32\
SC0003YUP,i8042prt.sys,C:\Windows\System32\drivers\
SC0003YUP,NDIS.SYS,C:\Windows\system32\DRIVERS\
SC0003YUP,Npfs.SYS,C:\Windows\System32\Drivers\
SC0003YUP,netbios.sys,C:\Windows\system32\drivers\
SC0003YUP,rdpvideominiport.sys,C:\Windows\System32\drivers\
SC0003YUP,acpiex.sys,C:\Windows\System32\Drivers\
SC0003YUP,intelppm.sys,C:\Windows\System32\drivers\
SC0003YUP,mountmgr.sys,C:\Windows\System32\drivers\
SC0003YUP,swenum.sys,C:\Windows\System32\drivers\
SC0003YUP,condrv.sys,C:\Windows\System32\drivers\
SC0003YUP,afd.sys,C:\Windows\system32\drivers\
SC0003YUP,intelpep.sys,C:\Windows\System32\drivers\
SC0003YUP,BasicRender.sys,C:\Windows\System32\drivers\
SC0003YUP,EhStorClass.sys,C:\Windows\System32\drivers\
SC0003YUP,volmgrx.sys,C:\Windows\System32\drivers\
SC0003YUP,cmimcext.sys,C:\Windows\System32\drivers\
SC0003YUP,storqosflt.sys,C:\Windows\system32\drivers\
SC0003YUP,BOOTVID.dll,C:\Windows\system32\
SC0003YUP,ntoskrnl.exe,C:\Windows\system32\
SC0003YUP,volmgr.sys,C:\Windows\System32\drivers\
SC0003YUP,werkernel.sys,C:\Windows\System32\drivers\
SC0003YUP,rspndr.sys,C:\Windows\system32\drivers\
SC0003YUP,pacer.sys,C:\Windows\System32\drivers\
SC0003YUP,CLFS.SYS,C:\Windows\System32\drivers\
SC0003YUP,NETIO.SYS,C:\Windows\system32\DRIVERS\
SC0003YUP,gpuenergydrv.sys,C:\Windows\System32\drivers\
SC0003YUP,Fs_Rec.sys,C:\Windows\System32\Drivers\
SC0003YUP,Wof.sys,C:\Windows\System32\Drivers\
SC0003YUP,mrxsmb.sys,C:\Windows\system32\DRIVERS\
SC0003YUP,crashdmp.sys,C:\Windows\System32\Drivers\
SC0003YUP,wcifs.sys,C:\Windows\system32\drivers\
SC0003YUP,lltdio.sys,C:\Windows\system32\drivers\
SC0003YUP,tcpipreg.sys,C:\Windows\System32\drivers\
