hostname,modulename,modulepath
NL0001GQA,ACPI.sys,C:\Windows\system32\drivers\
NL0001GQA,tdtcp.sys,C:\Windows\system32\drivers\
NL0001GQA,volmgr.sys,C:\Windows\system32\drivers\
NL0001GQA,fwpkclnt.sys,C:\Windows\System32\drivers\
NL0001GQA,NDIS.SYS,C:\Windows\system32\DRIVERS\
NL0001GQA,volmgrx.sys,C:\Windows\System32\drivers\
NL0001GQA,nsiproxy.sys,C:\Windows\system32\drivers\
NL0001GQA,i8042prt.sys,C:\Windows\system32\drivers\
NL0001GQA,WDFLDR.SYS,C:\Windows\system32\drivers\
NL0001GQA,raspppoe.sys,C:\Windows\system32\DRIVERS\
NL0001GQA,VIDEOPRT.SYS,C:\Windows\System32\drivers\
NL0001GQA,mountmgr.sys,C:\Windows\System32\drivers\
NL0001GQA,pcw.sys,C:\Windows\System32\drivers\
NL0001GQA,dump_vioscsi.sys,C:\Windows\System32\Drivers\
NL0001GQA,ksecdd.sys,C:\Windows\System32\Drivers\
NL0001GQA,rasl2tp.sys,C:\Windows\system32\DRIVERS\
NL0001GQA,Ntfs.sys,C:\Windows\System32\Drivers\
NL0001GQA,ntoskrnl.exe,C:\Windows\system32\
NL0001GQA,vmstorfl.sys,C:\Windows\system32\drivers\
NL0001GQA,rdpencdd.sys,C:\Windows\system32\drivers\
NL0001GQA,HTTP.sys,C:\Windows\system32\drivers\
NL0001GQA,spldr.sys,C:\Windows\System32\Drivers\
NL0001GQA,rdbss.sys,C:\Windows\system32\DRIVERS\
NL0001GQA,PSHED.dll,C:\Windows\system32\
NL0001GQA,hwpolicy.sys,C:\Windows\System32\drivers\
NL0001GQA,mup.sys,C:\Windows\System32\Drivers\
NL0001GQA,tcpip.sys,C:\Windows\System32\drivers\
NL0001GQA,serial.sys,C:\Windows\system32\drivers\
NL0001GQA,kdcom.dll,C:\Windows\system32\
NL0001GQA,CompositeBus.sys,C:\Windows\system32\drivers\
NL0001GQA,ksecpkg.sys,C:\Windows\System32\Drivers\
NL0001GQA,rassstp.sys,C:\Windows\system32\DRIVERS\
NL0001GQA,rdprefmp.sys,C:\Windows\system32\drivers\
NL0001GQA,cng.sys,C:\Windows\System32\Drivers\
NL0001GQA,ndistapi.sys,C:\Windows\system32\DRIVERS\
NL0001GQA,asyncmac.sys,C:\Windows\system32\DRIVERS\
NL0001GQA,vdrvroot.sys,C:\Windows\system32\drivers\
NL0001GQA,hal.dll,C:\Windows\system32\
NL0001GQA,TDI.SYS,C:\Windows\system32\DRIVERS\
NL0001GQA,dxg.sys,C:\Windows\System32\drivers\
NL0001GQA,amdxata.sys,C:\Windows\system32\drivers\
NL0001GQA,spsys.sys,C:\Windows\system32\drivers\
NL0001GQA,sacdrv.sys,C:\Windows\system32\DRIVERS\
NL0001GQA,rspndr.sys,C:\Windows\system32\DRIVERS\
NL0001GQA,serenum.sys,C:\Windows\system32\drivers\
NL0001GQA,ks.sys,C:\Windows\system32\drivers\
NL0001GQA,blbdrive.sys,C:\Windows\system32\drivers\
NL0001GQA,CI.dll,C:\Windows\system32\
NL0001GQA,pci.sys,C:\Windows\system32\drivers\
NL0001GQA,vioscsi.sys,C:\Windows\system32\drivers\
NL0001GQA,mpsdrv.sys,C:\Windows\System32\drivers\
NL0001GQA,mrxsmb.sys,C:\Windows\system32\DRIVERS\
NL0001GQA,pacer.sys,C:\Windows\system32\DRIVERS\
NL0001GQA,umbus.sys,C:\Windows\system32\drivers\
NL0001GQA,lltdio.sys,C:\Windows\system32\DRIVERS\
NL0001GQA,afd.sys,C:\Windows\system32\drivers\
NL0001GQA,dfsc.sys,C:\Windows\System32\Drivers\
NL0001GQA,tunnel.sys,C:\Windows\system32\DRIVERS\
NL0001GQA,dump_storport.sys,C:\Windows\System32\Drivers\
