hostname,name,descriptivename,description,path,md5,arguments,type,servicedll,pathsignatureexists,pathsignatureverified,pathsignaturedescription,pathcertificatesubject,pathcertificateissuer
WL0002JFY,AppReadiness,App Readiness,Gets apps ready for use the first time a user signs in to this PC and when adding new apps.,C:\Windows\System32\svchost.exe,ac9a2c2236f32ee618adc841e9a3b673,C:\Windows\System32\svchost.exe -k AppReadiness -p,SERVICE_WIN32_OWN_PROCESS SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\AppReadiness.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
WL0002JFY,ADP80XX,ADP80XX,,C:\Windows\System32\drivers\adp80xx.sys,e97a3e249b64484f718ab9b15da8b198,\SystemRoot\System32\drivers\ADP80XX.SYS,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
WL0002JFY,usbprint,Microsoft USB PRINTER Class,,C:\Windows\System32\drivers\usbprint.sys,e5e54b6fefbdbf704a832ee161e31f44,\SystemRoot\System32\drivers\usbprint.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
WL0002JFY,Tcpip,TCP/IP Protocol Driver,TCP/IP Protocol Driver,C:\Windows\System32\drivers\tcpip.sys,b748bb2f8d04eb3b09928efef8a7ce3f,\SystemRoot\System32\drivers\tcpip.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
WL0002JFY,PNPMEM,Microsoft Memory Module Driver,,C:\Windows\System32\drivers\pnpmem.sys,6cc89e1a5d835e0bc015be7d059dd556,\SystemRoot\System32\drivers\pnpmem.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
WL0002JFY,SgrmAgent,System Guard Runtime Monitor Agent,System Guard Runtime Monitor Agent Driver,C:\Windows\System32\drivers\SgrmAgent.sys,228abe1eb3eb19059dd6c8e99ee56a41,\SystemRoot\system32\drivers\SgrmAgent.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
WL0002JFY,SCPolicySvc,Smart Card Removal Policy,Allows the system to be configured to lock the user desktop upon smart card removal.,C:\Windows\System32\svchost.exe,ac9a2c2236f32ee618adc841e9a3b673,C:\Windows\system32\svchost.exe -k netsvcs,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\certprop.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
WL0002JFY,RasAuto,Remote Access Auto Connection Manager,Creates a connection to a remote network whenever a program references a remote DNS or NetBIOS name or address.,C:\Windows\System32\svchost.exe,ac9a2c2236f32ee618adc841e9a3b673,C:\Windows\System32\svchost.exe -k netsvcs -p,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\rasauto.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
WL0002JFY,volmgr,Volume Manager Driver,,C:\Windows\System32\drivers\volmgr.sys,b0eb7c512e070611f496b210c08374f4,\SystemRoot\System32\drivers\volmgr.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
WL0002JFY,DXGKrnl,LDDM Graphics Subsystem,Controls the underlying video driver stacks to provide fully-featured display capabilities.,C:\Windows\System32\drivers\dxgkrnl.sys,744cbb4b7fdc6f2fe4aea1fe93f09acc,\SystemRoot\System32\drivers\dxgkrnl.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
WL0002JFY,megasas2i,megasas2i,,C:\Windows\System32\drivers\MegaSas2i.sys,57ec558e206450fd72da47daa1718b8b,\SystemRoot\System32\drivers\MegaSas2i.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
WL0002JFY,ACPI,Microsoft ACPI Driver,,C:\Windows\System32\drivers\acpi.sys,1ff088791d88d9e92ef3b6ebaa78057f,\SystemRoot\System32\drivers\ACPI.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
WL0002JFY,spaceport,Storage Spaces Driver,,C:\Windows\System32\drivers\spaceport.sys,074109a00137a87b51f7efa4d3cb1e48,\SystemRoot\System32\drivers\spaceport.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
WL0002JFY,ndproxy,NDIS Proxy Driver,NDIS Proxy Driver,C:\Windows\System32\drivers\ndproxy.sys,086ec85273d5e98da19e6972839b21be,System32\DRIVERS\NDProxy.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
WL0002JFY,EhStorClass,Enhanced Storage Filter Driver,Enhanced Storage Filter Driver,C:\Windows\System32\drivers\EhStorClass.sys,83b269aff8e566eb7d69a177185b75d0,\SystemRoot\System32\drivers\EhStorClass.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
