hostname,pid,name,md5sum,signatureexists,signatureverified,description,certificatesubject,certificateissuer
NS373WUG,5408,C:\Windows\System32\en-US\p2psvc.dll.mui,8c8e24ee6f8c7c480173f0fba55cc098,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NS373WUG,4344,C:\Windows\System32\slc.dll,ae4a54ab1b38234f3c468c28603f7878,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NS373WUG,5808,C:\Windows\System32\RpcRtRemote.dll,28a672d64643efccb596e89a294bcabb,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NS373WUG,5620,C:\Windows\Fonts\arialbd.ttf,8071cc92b97128fa3b8b7dfdd73c6de1,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NS373WUG,2472,C:\Windows\System32\user32.dll,21eef01efb6cc170c59f1d30912fed13,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NS373WUG,3144,C:\Windows\System32\drt.dll,b609e155f5fc02dc63e6f670dfeb830d,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NS373WUG,1236,C:\Windows\System32\profapi.dll,fb8ceed91139255b264e55a2656762b3,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NS373WUG,4644,C:\Windows\System32\WlS0WndH.dll,b6baed61e2f38d7af1f43b4ea970a7fc,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NS373WUG,5280,C:\Windows\System32\locale.nls,b14fadb77ee31adb926307a438eb20af,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NS373WUG,116,C:\Windows\System32\locale.nls,b14fadb77ee31adb926307a438eb20af,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NS373WUG,2472,C:\Windows\System32\rpcrt4.dll,2146a7ba6dc3084461b176df1ea7efaf,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NS373WUG,116,C:\Windows\System32\kernel32.dll,1a7952c766afc30220c9ec4459859d35,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
NS373WUG,4129,C:\Users\just.gree\AppData\Local\GoToMeeting\9508\g2mcomm.exe,1977aff7ead7e65df7e1e57b4fc7cf84,false,false,,,
