hostname,pid,name,md5sum,signatureexists,signatureverified,description,certificatesubject,certificateissuer
ET856HAJ,5104,C:\Windows\System32\ws2_32.dll,a2eeb4fd6993ae75941e3caa234df9a9,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
ET856HAJ,792,C:\Windows\System32\oleaut32.dll,881d99a73a439e5b78e728f167a5aa91,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
ET856HAJ,692,C:\Windows\System32\KernelBase.dll,3c2bda173ec2ef5e2ee4a8fefafdf134,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
ET856HAJ,792,C:\Windows\System32\kernel32.dll,5ca31fa073dca62641ce2ad1a36b0f50,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
ET856HAJ,3828,C:\Windows\System32\shell32.dll,9b8f5e757bdb77f0f7798a2fa1bdfb0e,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
ET856HAJ,4976,C:\Windows\System32\secur32.dll,688a2d5dc9dbd5f51254b493ba597dda,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
ET856HAJ,1204,C:\Windows\System32\gdi32.dll,56cab74cc84d97d5f77f92417e59b097,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
ET856HAJ,1204,C:\Windows\System32\lpk.dll,0a7ed57971a8868f5e1c10003aff4164,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
ET856HAJ,1204,C:\Windows\System32\advapi32.dll,77c3e5206b7106efcfe10c65b6d859b0,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
ET856HAJ,1768,C:\Windows\System32\ntdll.dll,4395bbd2bb30c5dcc09c794a58fb4df0,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
ET856HAJ,1448,C:\Windows\System32\advapi32.dll,77c3e5206b7106efcfe10c65b6d859b0,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
ET856HAJ,6056,C:\Windows\System32\esent.dll,69c4c3df2e9956d4b78a556200a7e2a9,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
ET856HAJ,1768,C:\Windows\System32\secur32.dll,688a2d5dc9dbd5f51254b493ba597dda,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
ET856HAJ,2044,C:\Windows\System32\CertPolEng.dll,e261f40549b1542f8178ba6f9800eb84,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
ET856HAJ,2044,C:\Windows\System32\cryptdll.dll,f70fcd65bebea6ba8ab1afc329f98ffc,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
ET856HAJ,4976,C:\Windows\System32\winnsi.dll,7bc1117b4cf3f302abe476a565cab59d,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
ET856HAJ,2044,C:\Windows\System32\secur32.dll,688a2d5dc9dbd5f51254b493ba597dda,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
ET856HAJ,792,C:\Windows\System32\version.dll,e99defc9d4c77a9b2b9c1f6480b42f49,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
ET856HAJ,3828,C:\Windows\System32\gdi32.dll,56cab74cc84d97d5f77f92417e59b097,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
ET856HAJ,2044,C:\Windows\System32\logoncli.dll,02592b9a75904273685b29f1dea05bd5,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
ET856HAJ,2233,C:\Program Files\Common Files\McAfee\Platform\Core\mchost.exe,ffcfea6eb06908215feaff475965dcf9,false,false,,,
ET856HAJ,1448,C:\Windows\System32\oleaut32.dll,881d99a73a439e5b78e728f167a5aa91,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
ET856HAJ,692,C:\Windows\System32\shlwapi.dll,38beed29d107aaf3086b6b8a0a0552c2,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
ET856HAJ,464,C:\Windows\System32\dhcpcsvc6.dll,b653e81565b93fa1fa2a8921fc6e38de,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
ET856HAJ,5104,C:\Windows\System32\en-US\win32spl.dll.mui,e75335c25993be206ca82b8c802bb239,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
ET856HAJ,2044,C:\Windows\System32\advapi32.dll,77c3e5206b7106efcfe10c65b6d859b0,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
ET856HAJ,1204,C:\Windows\System32\en-US\KernelBase.dll.mui,7cce32d0a926ff30cf8a4b706c3078b0,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
ET856HAJ,1204,C:\Windows\System32\p2psvc.dll,7a6cb7b362757b13c64264ba90212c30,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
ET856HAJ,6056,C:\Windows\System32\mswsock.dll,bf3686d8d47f6d5589b2b9bce7356811,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
ET856HAJ,3828,C:\Windows\System32\pnrpsvc.dll,46b28357d171d0aa28647ee5daad9890,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
ET856HAJ,1768,C:\Windows\System32\sspicli.dll,602395cc0244044cac82227e294d0ee3,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
ET856HAJ,1058,C:\ProgramData\McAfee\Direct\McDiReg.exe,469d5d45f8259265e7e2c17af9d1f973,false,false,,,
ET856HAJ,2764,C:\Windows\System32\lpk.dll,0a7ed57971a8868f5e1c10003aff4164,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
ET856HAJ,3052,C:\Windows\System32\sechost.dll,587bc5d99325893025cedf93efd4681f,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
ET856HAJ,2096,C:\Windows\System32\usp10.dll,99af1c79d710efbebc2ea306d24aa376,true,true,The file is signed and the signature was verified.,Microsoft Windows,
