hostname,name,arguments,username,path,pid
WE903FKQ,svchost.exe,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted,NT AUTHORITY\SYSTEM,C:\Windows\System32,2632
WE903FKQ,svchost.exe,C:\Windows\system32\svchost.exe -k NetworkService,NT AUTHORITY\SYSTEM,C:\Windows\system32,6148
WE903FKQ,CCleaner64.exe,"""C:\Program Files\CCleaner\CCleaner.exe"" /uac",vionelso32,C:\Program Files\CCleaner,3981
WE903FKQ,svchost.exe,C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork,NT AUTHORITY\SYSTEM,C:\Windows\system32,1936
WE903FKQ,PEFService.exe,"""C:\Program Files\Common Files\McAfee\PEF\CORE\PEFService.exe""",vionelso32,C:\Program Files\Common Files\McAfee\PEF\CORE,5076
WE903FKQ,svchost.exe,C:\Windows\system32\svchost.exe -k netsvcs,NT AUTHORITY\SYSTEM,C:\Windows\system32,5900
WE903FKQ,LogonUI.exe,"""LogonUI.exe"" /flags:0x0",NT AUTHORITY\SYSTEM,C:\Windows\system32,3968
WE903FKQ,Explorer.EXE,C:\Windows\Explorer.EXE,NT AUTHORITY\SYSTEM,C:\Windows,3216
WE903FKQ,Wireshark.exe,"""C:\Program Files\Wireshark\Wireshark.exe"" ",jad.wilson,C:\Program Files\Wireshark,3594
WE903FKQ,svchost.exe,C:\Windows\system32\svchost.exe -k DcomLaunch,NT AUTHORITY\SYSTEM,C:\Windows\system32,5964
WE903FKQ,OneDrive.exe,"""C:\Users\vionelso32\AppData\Local\Microsoft\OneDrive\OneDrive.exe"" ",vionelso32,C:\Users\vionelso32\AppData\Local\Microsoft\OneDrive,5466
WE903FKQ,msdtc.exe,C:\Windows\System32\msdtc.exe,NT AUTHORITY\SYSTEM,C:\Windows\System32,6380
WE903FKQ,McPvTray.exe,"""C:\Program Files\McAfee\MAT\McPvTray.exe""",vionelso32,C:\Program Files\McAfee\MAT,6433
WE903FKQ,CCleaner64.exe,"""C:\Program Files\CCleaner\CCleaner.exe"" /MONITOR /uac",vionelso32,C:\Program Files\CCleaner,1358
WE903FKQ,McAMTaskAgent.exe,"""C:\Program Files\Common Files\McAfee\TaskScheduler\McAMTaskAgent.exe"" -Embedding",vionelso32,C:\Program Files\Common Files\McAfee\TaskScheduler,5607
WE903FKQ,ModuleCoreService.exe,ModuleCoreService.exe /startUserModeHosting=4_TIME_TO_DIE,vionelso32,c:\program files\common files\mcafee\modulecore,1247
WE903FKQ,wmiprvse.exe,C:\Windows\system32\wbem\wmiprvse.exe,NT AUTHORITY\SYSTEM,C:\Windows\system32\wbem,1384
WE903FKQ,iexplore.exe,"""C:\Program Files\internet explorer\iexplore.exe"" ",vionelso32,C:\Program Files\internet explorer,510
WE903FKQ,svchost.exe,C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted,NT AUTHORITY\SYSTEM,C:\Windows\System32,2332
WE903FKQ,ProtectedModuleHost.exe,"""C:\\Program Files\\Common Files\\McAfee\ModuleCore\\ProtectedModuleHost.exe""",vionelso32,C:\Program Files\Common Files\McAfee\ModuleCore,3318
WE903FKQ,winlogon.exe,winlogon.exe,NT AUTHORITY\SYSTEM,C:\Windows\system32,6208
