hostname,name,arguments,username,path,pid
EN377CQX,svchost.exe,c:\windows\system32\svchost.exe -k netsvcs -p -s SENS,NT AUTHORITY\SYSTEM,c:\windows\system32,476
EN377CQX,taskhostw.exe,taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E},NT AUTHORITY\SYSTEM,c:\windows\system32,228
EN377CQX,svchost.exe,c:\windows\system32\svchost.exe -k netsvcs -p -s UserManager,NT AUTHORITY\SYSTEM,c:\windows\system32,5604
EN377CQX,svchost.exe,c:\windows\system32\svchost.exe -k unistacksvcgroup -s CDPUserSvc,NT AUTHORITY\SYSTEM,c:\windows\system32,1244
EN377CQX,svchost.exe,c:\windows\system32\svchost.exe -k localservicenetworkrestricted -p -s EventLog,NT AUTHORITY\SYSTEM,c:\windows\system32,4260
EN377CQX,mcafee_trial_setup_433.0207.3919_key.exe,"""C:\Users\ada.and16\AppData\Local\Temp\scoped_dir9616_4071\mcafee_trial_setup_433.0207.3919_key.exe"" ",ada.and16,C:\Users\ada.and16\AppData\Local\Temp\scoped_dir9616_4071,2340
EN377CQX,Explorer.EXE,C:\Windows\Explorer.EXE,NT AUTHORITY\SYSTEM,C:\Windows,2452
EN377CQX,svchost.exe,c:\windows\system32\svchost.exe -k networkservice -p -s TapiSrv,NT AUTHORITY\SYSTEM,c:\windows\system32,4416
EN377CQX,vncviewer.exe,"""C:\Program Files\RealVNC\VNC Viewer\vncviewer.exe"" ",lylawrigh,C:\Program Files\RealVNC\VNC Viewer,3933
EN377CQX,svchost.exe,c:\windows\system32\svchost.exe -k localservicenetworkrestricted -p -s wscsvc,NT AUTHORITY\SYSTEM,c:\windows\system32,3060
EN377CQX,svchost.exe,C:\Windows\system32\svchost.exe -k imgsvc,NT AUTHORITY\SYSTEM,C:\Windows\system32,2204
EN377CQX,svchost.exe,c:\windows\system32\svchost.exe -k netsvcs -p -s BITS,NT AUTHORITY\SYSTEM,c:\windows\system32,1740
EN377CQX,SgrmBroker.exe,,NT AUTHORITY\SYSTEM,,364
EN377CQX,tvnserver.exe,"""C:\Program Files\TightVNC\tvnserver.exe"" -service",lylawrigh,C:\Program Files\TightVNC,6037
EN377CQX,modulecoreservice.exe,"""c:\program files\common files\mcafee\modulecore\modulecoreservice.exe""",ada.and16,c:\program files\common files\mcafee\modulecore,3976
EN377CQX,SecurityHealthService.exe,,NT AUTHORITY\SYSTEM,,2776
EN377CQX,svchost.exe,c:\windows\system32\svchost.exe -k localsystemnetworkrestricted -p -s SysMain,NT AUTHORITY\SYSTEM,c:\windows\system32,600
EN377CQX,jusched.exe,"""C:\Program Files (x86)\Common Files\Java\Java Update\jusched.exe"" ",NT AUTHORITY\SYSTEM,C:\Program Files (x86)\Common Files\Java\Java Update,3500
EN377CQX,vncviewer.exe,"""C:\Program Files\RealVNC\VNC Viewer\vncviewer.exe"" ",lylawrigh,C:\Program Files\RealVNC\VNC Viewer,1136
EN377CQX,csrss.exe,,NT AUTHORITY\SYSTEM,,3480
EN377CQX,fontdrvhost.exe,"""fontdrvhost.exe""",NT AUTHORITY\SYSTEM,C:\Windows\system32,2156
EN377CQX,tvnserver.exe,"""C:\Program Files\TightVNC\tvnserver.exe"" -controlservice -slave",lylawrigh,C:\Program Files\TightVNC,3781
EN377CQX,svchost.exe,c:\windows\system32\svchost.exe -k netsvcs -p -s WpnService,NT AUTHORITY\SYSTEM,c:\windows\system32,1208
