hostname,name,arguments,username,path,pid
SE441YJP,svchost.exe,C:\Windows\System32\svchost.exe -k termsvcs,NT AUTHORITY\SYSTEM,C:\Windows\System32,3544
SE441YJP,McPvTray.exe,"""C:\Program Files\McAfee\MAT\McPvTray.exe""",abigailsimmon29,C:\Program Files\McAfee\MAT,1145
SE441YJP,msdtc.exe,C:\Windows\System32\msdtc.exe,NT AUTHORITY\SYSTEM,C:\Windows\System32,3920
SE441YJP,RdrCEF.exe,"""C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroCEF\RdrCEF.exe"" --backgroundcolor=16514043",abigailsimmon29,C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroCEF,5684
SE441YJP,spoolsv.exe,C:\Windows\System32\spoolsv.exe,NT AUTHORITY\SYSTEM,C:\Windows\System32,6484
SE441YJP,conhost.exe,"\??\C:\Windows\system32\conhost.exe ""-29887463320281528418771495882049435123649789771-108284301750553232-1762948263",NT AUTHORITY\SYSTEM,C:\Windows\system32,88
SE441YJP,svchost.exe,C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted,NT AUTHORITY\SYSTEM,C:\Windows\System32,1444
SE441YJP,lsass.exe,C:\Windows\system32\lsass.exe,NT AUTHORITY\SYSTEM,C:\Windows\system32,2268
SE441YJP,McDiReg.exe,"""C:\ProgramData\McAfee\Direct\McDiReg.exe"" ",abigailsimmon29,C:\ProgramData\McAfee\Direct,2385
SE441YJP,MFEAvSvc.exe,"""C:\Program Files\McAfee\MfeAV\MFEAvSvc.exe""",abigailsimmon29,C:\Program Files\McAfee\MfeAV,2891
SE441YJP,armsvc.exe,"""C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\armsvc.exe""",abigailsimmon29,C:\Program Files (x86)\Common Files\Adobe\ARM\1.0,2779
SE441YJP,McCSPServiceHost.exe,"""C:\Program Files\Common Files\McAfee\CSP\3.0.127.0\\McCSPServiceHost.exe""",abigailsimmon29,C:\Program Files\Common Files\McAfee\CSP\3.0.127.0,3997
SE441YJP,modulecoreservice.exe,"""c:\program files\common files\mcafee\modulecore\modulecoreservice.exe""",abigailsimmon29,c:\program files\common files\mcafee\modulecore,3354
SE441YJP,PEFService.exe,"""C:\Program Files\Common Files\McAfee\PEF\CORE\PEFService.exe""",abigailsimmon29,C:\Program Files\Common Files\McAfee\PEF\CORE,4095
SE441YJP,soffice.exe,"""C:\Program Files (x86)\OpenOffice 4\program\soffice.exe"" ",abigailsimmon29,C:\Program Files (x86)\OpenOffice 4\program,2685
SE441YJP,LogonUI.exe,"""LogonUI.exe"" /flags:0x0",NT AUTHORITY\SYSTEM,C:\Windows\system32,4236
SE441YJP,svchost.exe,C:\Windows\system32\svchost.exe -k RPCSS,NT AUTHORITY\SYSTEM,C:\Windows\system32,5928
