hostname,name,arguments,username,path,pid
NS652KNU,smss.exe,,NT AUTHORITY\SYSTEM,,6436
NS652KNU,McDiReg.exe,"""C:\ProgramData\McAfee\Direct\McDiReg.exe"" ",amelia.patterso20,C:\ProgramData\McAfee\Direct,6469
NS652KNU,tvnserver.exe,"""C:\Program Files\TightVNC\tvnserver.exe"" -controlservice -slave",blak.gonza,C:\Program Files\TightVNC,4582
NS652KNU,OneDrive.exe,"""C:\Users\iri.gra\AppData\Local\Microsoft\OneDrive\OneDrive.exe"" ",iri.gra,C:\Users\iri.gra\AppData\Local\Microsoft\OneDrive,3097
NS652KNU,svchost.exe,c:\windows\system32\svchost.exe -k localservicenetworkrestricted -s BTAGService,NT AUTHORITY\SYSTEM,c:\windows\system32,1344
NS652KNU,McDiReg.exe,C:\ProgramData\McAfee\Direct\McDiReg.exe -MONITOR_PI2 9508,amelia.patterso20,C:\ProgramData\McAfee\Direct,1690
NS652KNU,svchost.exe,c:\windows\system32\svchost.exe -k unistacksvcgroup,NT AUTHORITY\SYSTEM,c:\windows\system32,1084
NS652KNU,svchost.exe,c:\windows\system32\svchost.exe -k localservice -p -s SstpSvc,NT AUTHORITY\SYSTEM,c:\windows\system32,1400
NS652KNU,svchost.exe,c:\windows\system32\svchost.exe -k dcomlaunch -p -s LSM,NT AUTHORITY\SYSTEM,c:\windows\system32,3000
NS652KNU,mchost.exe,"""C:\Program Files\Common Files\McAfee\Platform\Core\mchost.exe"" {e05dd3fd-ba47-4235-85a5-3789db83c8e1} /pid=444",amelia.patterso20,C:\Program Files\Common Files\McAfee\Platform\Core,2330
NS652KNU,iexplore.exe,"""C:\Program Files\internet explorer\iexplore.exe"" ",iri.gra,C:\Program Files\internet explorer,470
NS652KNU,svchost.exe,c:\windows\system32\svchost.exe -k localsystemnetworkrestricted -p -s NcbService,NT AUTHORITY\SYSTEM,c:\windows\system32,3324
NS652KNU,svchost.exe,c:\windows\system32\svchost.exe -k netsvcs,NT AUTHORITY\SYSTEM,c:\windows\system32,284
NS652KNU,svchost.exe,c:\windows\system32\svchost.exe -k localservicenetworkrestricted -p -s WinHttpAutoProxySvc,NT AUTHORITY\SYSTEM,c:\windows\system32,1172
NS652KNU,dwm.exe,"""dwm.exe""",NT AUTHORITY\SYSTEM,C:\Windows\System32,2912
NS652KNU,svchost.exe,c:\windows\system32\svchost.exe -k networkservice -p -s Dnscache,NT AUTHORITY\SYSTEM,c:\windows\system32,644
