hostname,name,arguments,username,path,pid
NN210FHQ,MFEAvSvc.exe,"""C:\Program Files\McAfee\MfeAV\MFEAvSvc.exe""",stevenmiller82,C:\Program Files\McAfee\MfeAV,5327
NN210FHQ,iexplore.exe,"""C:\Program Files\internet explorer\iexplore.exe"" ",eviemorri80,C:\Program Files\internet explorer,2351
NN210FHQ,svchost.exe,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted,NT AUTHORITY\SYSTEM,C:\Windows\System32,3860
NN210FHQ,UIHost.exe,"""C:\Program Files\McAfee\WebAdvisor\UIHost.exe"" ",stevenmiller82,C:\Program Files\McAfee\WebAdvisor,1175
NN210FHQ,McDiReg.exe,C:\ProgramData\McAfee\Direct\McDiReg.exe -MONITOR_PI2 9508,stevenmiller82,C:\ProgramData\McAfee\Direct,5674
NN210FHQ,McInstruTrack.exe,C:\ProgramData\McAfee\McInstruTrack\McInstruTrack.exe /SP:0,stevenmiller82,C:\ProgramData\McAfee\McInstruTrack,5090
NN210FHQ,McAMTaskAgent.exe,"""C:\Program Files\Common Files\McAfee\TaskScheduler\McAMTaskAgent.exe"" -Embedding",stevenmiller82,C:\Program Files\Common Files\McAfee\TaskScheduler,842
NN210FHQ,mcuicnt.exe,"""C:\Program Files\Common Files\mcafee\Platform\mcuicnt.exe"" ""C:\Program Files\Common Files\McAfee\ActWiz\mcactwiz.dll"" nosplash:",stevenmiller82,C:\Program Files\Common Files\mcafee\Platform,5492
NN210FHQ,svchost.exe,C:\Windows\system32\svchost.exe -k NetworkServiceNetworkRestricted,NT AUTHORITY\SYSTEM,C:\Windows\system32,352
NN210FHQ,McDiReg.exe,"""C:\ProgramData\McAfee\Direct\McDiReg.exe"" ",stevenmiller82,C:\ProgramData\McAfee\Direct,5225
NN210FHQ,McApExe.exe,"""C:\Program Files\Common Files\McAfee\VSCore_18_6\McApExe.exe""",stevenmiller82,C:\Program Files\Common Files\McAfee\VSCore_18_6,3197
NN210FHQ,LogonUI.exe,"""LogonUI.exe"" /flags:0x0",NT AUTHORITY\SYSTEM,C:\Windows\system32,2480
NN210FHQ,svchost.exe,C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork,NT AUTHORITY\SYSTEM,C:\Windows\system32,1752
NN210FHQ,taskhostex.exe,taskhostex.exe ,NT AUTHORITY\SYSTEM,C:\Windows\system32,5900
NN210FHQ,vncviewer.exe,"""C:\Program Files\RealVNC\VNC Viewer\vncviewer.exe"" ",eviemorri80,C:\Program Files\RealVNC\VNC Viewer,581
NN210FHQ,lsass.exe,C:\Windows\system32\lsass.exe,NT AUTHORITY\SYSTEM,C:\Windows\system32,3088
NN210FHQ,PEFService.exe,"""C:\Program Files\Common Files\McAfee\PEF\CORE\PEFService.exe""",stevenmiller82,C:\Program Files\Common Files\McAfee\PEF\CORE,4018
NN210FHQ,cmd.exe,"C:\WINDOWS\system32\cmd.exe /c """"C:\Ruby24-x64\bin\irb.cmd"" """,stevenmiller82,C:\WINDOWS\system32,496
NN210FHQ,modulecoreservice.exe,"""c:\program files\common files\mcafee\modulecore\modulecoreservice.exe""",stevenmiller82,c:\program files\common files\mcafee\modulecore,5843
NN210FHQ,tvnserver.exe,"""C:\Program Files\TightVNC\tvnserver.exe"" -controlservice -slave",eviemorri80,C:\Program Files\TightVNC,3404
NN210FHQ,svchost.exe,C:\Windows\System32\svchost.exe -k utcsvc,NT AUTHORITY\SYSTEM,C:\Windows\System32,276
NN210FHQ,mchost.exe,"""C:\Program Files\Common Files\McAfee\Platform\Core\mchost.exe"" {e05dd3fd-ba47-4235-85a5-3789db83c8e1} /pid=444",stevenmiller82,C:\Program Files\Common Files\McAfee\Platform\Core,3380
NN210FHQ,svchost.exe,C:\Windows\system32\svchost.exe -k RPCSS,NT AUTHORITY\SYSTEM,C:\Windows\system32,4124
NN210FHQ,ServiceHost.exe,"""C:\Program Files\McAfee\WebAdvisor\ServiceHost.exe""",stevenmiller82,C:\Program Files\McAfee\WebAdvisor,5999
NN210FHQ,ProtectedModuleHost.exe,"""C:\\Program Files\\Common Files\\McAfee\ModuleCore\\ProtectedModuleHost.exe""",stevenmiller82,C:\Program Files\Common Files\McAfee\ModuleCore,4688
NN210FHQ,McPvTray.exe,"""C:\Program Files\McAfee\MAT\McPvTray.exe""",stevenmiller82,C:\Program Files\McAfee\MAT,5660
NN210FHQ,svchost.exe,C:\Windows\system32\svchost.exe -k LocalService,NT AUTHORITY\SYSTEM,C:\Windows\system32,1712
NN210FHQ,msdtc.exe,C:\Windows\System32\msdtc.exe,NT AUTHORITY\SYSTEM,C:\Windows\System32,3656
NN210FHQ,tvnserver.exe,"""C:\Program Files\TightVNC\tvnserver.exe"" -service",eviemorri80,C:\Program Files\TightVNC,425
NN210FHQ,mcshield.exe,"""C:\Program Files\Common Files\McAfee\AMCore\mcshield.exe""",stevenmiller82,C:\Program Files\Common Files\McAfee\AMCore,5549
NN210FHQ,OneDrive.exe,"""C:\Users\eviemorri80\AppData\Local\Microsoft\OneDrive\OneDrive.exe"" ",eviemorri80,C:\Users\eviemorri80\AppData\Local\Microsoft\OneDrive,1002
NN210FHQ,mcafee_trial_setup_433.0207.3919_key.exe,"""C:\Users\stevenmiller82\AppData\Local\Temp\scoped_dir9616_4071\mcafee_trial_setup_433.0207.3919_key.exe"" ",stevenmiller82,C:\Users\stevenmiller82\AppData\Local\Temp\scoped_dir9616_4071,5500
NN210FHQ,svchost.exe,C:\Windows\system32\svchost.exe -k netsvcs,NT AUTHORITY\SYSTEM,C:\Windows\system32,756
NN210FHQ,ModuleCoreService.exe,ModuleCoreService.exe /startUserModeHosting=4_TIME_TO_DIE,stevenmiller82,c:\program files\common files\mcafee\modulecore,4680
NN210FHQ,dwm.exe,"""dwm.exe""",NT AUTHORITY\SYSTEM,C:\Windows\system32,864
NN210FHQ,spoolsv.exe,C:\Windows\System32\spoolsv.exe,NT AUTHORITY\SYSTEM,C:\Windows\System32,1380
NN210FHQ,svchost.exe,C:\Windows\System32\svchost.exe -k termsvcs,NT AUTHORITY\SYSTEM,C:\Windows\System32,2312
NN210FHQ,svchost.exe,C:\Windows\system32\svchost.exe -k NetworkService,NT AUTHORITY\SYSTEM,C:\Windows\system32,3696
NN210FHQ,svchost.exe,C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted,NT AUTHORITY\SYSTEM,C:\Windows\System32,2016
NN210FHQ,Explorer.EXE,C:\Windows\Explorer.EXE,NT AUTHORITY\SYSTEM,C:\Windows,1852
NN210FHQ,dwm.exe,"""dwm.exe""",NT AUTHORITY\SYSTEM,C:\Windows\system32,1036
NN210FHQ,wininit.exe,wininit.exe,NT AUTHORITY\SYSTEM,C:\Windows\system32,3164
NN210FHQ,winlogon.exe,winlogon.exe,NT AUTHORITY\SYSTEM,C:\Windows\system32,3812
NN210FHQ,McCSPServiceHost.exe,"""C:\Program Files\Common Files\McAfee\CSP\3.0.127.0\\McCSPServiceHost.exe""",stevenmiller82,C:\Program Files\Common Files\McAfee\CSP\3.0.127.0,4471
NN210FHQ,svchost.exe,C:\Windows\system32\svchost.exe -k DcomLaunch,NT AUTHORITY\SYSTEM,C:\Windows\system32,4600
NN210FHQ,wmiprvse.exe,C:\Windows\system32\wbem\wmiprvse.exe,NT AUTHORITY\SYSTEM,C:\Windows\system32\wbem,132
NN210FHQ,ruby.exe,"""C:\Ruby24-x64\bin\ruby.exe"" ",stevenmiller82,C:\Ruby24-x64\bin,2062
NN210FHQ,MMSSHOST.EXE,"""C:\Program Files\Common Files\McAfee\MMSSHost\MMSSHOST.EXE"" MMSCOM homenetsvc",stevenmiller82,C:\Program Files\Common Files\McAfee\MMSSHost,451
