hostname,name,arguments,username,path,pid
WL899XGM,McAMTaskAgent.exe,"""C:\Program Files\Common Files\McAfee\TaskScheduler\McAMTaskAgent.exe"" -Embedding",emi.gonzale21,C:\Program Files\Common Files\McAfee\TaskScheduler,3212
WL899XGM,tvnserver.exe,"""C:\Program Files\TightVNC\tvnserver.exe"" -service",emi.gonzale21,C:\Program Files\TightVNC,3188
WL899XGM,McApExe.exe,"""C:\Program Files\Common Files\McAfee\VSCore_18_6\McApExe.exe""",emi.gonzale21,C:\Program Files\Common Files\McAfee\VSCore_18_6,3660
WL899XGM,svchost.exe,C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork,NT AUTHORITY\SYSTEM,C:\Windows\system32,4632
WL899XGM,svchost.exe,C:\Windows\system32\svchost.exe -k DcomLaunch,NT AUTHORITY\SYSTEM,C:\Windows\system32,5508
WL899XGM,Wireshark.exe,"""C:\Program Files\Wireshark\Wireshark.exe"" ",owe.jame91,C:\Program Files\Wireshark,2229
WL899XGM,modulecoreservice.exe,"""c:\program files\common files\mcafee\modulecore\modulecoreservice.exe""",emi.gonzale21,c:\program files\common files\mcafee\modulecore,349
WL899XGM,git-bash.exe,"""C:\Program Files\Git\git-bash.exe"" ""--cd=C:\Users\christi.eva16\Desktop.""",christi.eva16,C:\Program Files\Git,1375
WL899XGM,kitty-0.70.0.6.exe,"""C:\Users\christi.eva16\Documents\kitty-0.70.0.6.exe"" ",christi.eva16,C:\Users\christi.eva16\Documents,3587
WL899XGM,KeePassXC.exe,"""C:\Program Files\KeePassXC\KeePassXC.exe"" ",christi.eva16,C:\Program Files\KeePassXC,2030
WL899XGM,wininit.exe,wininit.exe,NT AUTHORITY\SYSTEM,C:\Windows\system32,5776
WL899XGM,mcuicnt.exe,"""C:\Program Files\Common Files\mcafee\Platform\mcuicnt.exe"" ""C:\Program Files\Common Files\McAfee\ActWiz\mcactwiz.dll"" nosplash:",emi.gonzale21,C:\Program Files\Common Files\mcafee\Platform,3647
WL899XGM,svchost.exe,C:\Windows\system32\svchost.exe -k RPCSS,NT AUTHORITY\SYSTEM,C:\Windows\system32,2580
WL899XGM,McInstruTrack.exe,C:\ProgramData\McAfee\McInstruTrack\McInstruTrack.exe /SP:0,emi.gonzale21,C:\ProgramData\McAfee\McInstruTrack,2503
WL899XGM,msdtc.exe,C:\Windows\System32\msdtc.exe,NT AUTHORITY\SYSTEM,C:\Windows\System32,6112
WL899XGM,svchost.exe,C:\Windows\System32\svchost.exe -k termsvcs,NT AUTHORITY\SYSTEM,C:\Windows\System32,4168
WL899XGM,McCSPServiceHost.exe,"""C:\Program Files\Common Files\McAfee\CSP\3.0.127.0\\McCSPServiceHost.exe""",emi.gonzale21,C:\Program Files\Common Files\McAfee\CSP\3.0.127.0,2994
WL899XGM,taskhost.exe,"""taskhost.exe""",NT AUTHORITY\SYSTEM,C:\Windows\system32,1056
WL899XGM,ModuleCoreService.exe,ModuleCoreService.exe /startUserModeHosting=4_TIME_TO_DIE,emi.gonzale21,c:\program files\common files\mcafee\modulecore,4218
WL899XGM,Dwm.exe,"""C:\Windows\system32\Dwm.exe""",NT AUTHORITY\SYSTEM,C:\Windows\system32,4956
WL899XGM,PEFService.exe,"""C:\Program Files\Common Files\McAfee\PEF\CORE\PEFService.exe""",emi.gonzale21,C:\Program Files\Common Files\McAfee\PEF\CORE,1876
WL899XGM,McPvTray.exe,"""C:\Program Files\McAfee\MAT\McPvTray.exe""",emi.gonzale21,C:\Program Files\McAfee\MAT,4818
