hostname,name,arguments,username,path,pid
NS310INY,wininit.exe,wininit.exe,NT AUTHORITY\SYSTEM,C:\Windows\system32,3896
NS310INY,svchost.exe,C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork,NT AUTHORITY\SYSTEM,C:\Windows\system32,6044
NS310INY,python.exe,"""C:\Users\georgi.howard1\AppData\Local\Programs\Python\Python37\python.exe"" ",georgi.howard1,C:\Users\georgi.howard1\AppData\Local\Programs\Python\Python37,2595
NS310INY,vncviewer.exe,"""C:\Program Files\RealVNC\VNC Viewer\vncviewer.exe"" ",georgi.howard1,C:\Program Files\RealVNC\VNC Viewer,5783
NS310INY,ProtectedModuleHost.exe,"""C:\\Program Files\\Common Files\\McAfee\ModuleCore\\ProtectedModuleHost.exe""",georgi.howard1,C:\Program Files\Common Files\McAfee\ModuleCore,3706
NS310INY,CyberGhost.Service.exe,"""C:\Program Files\CyberGhost 6\CyberGhost.Service.exe""",georgi.howard1,C:\Program Files\CyberGhost 6,2968
NS310INY,mcafee_trial_setup_433.0207.3919_key.exe,"""C:\Users\georgi.howard1\AppData\Local\Temp\scoped_dir9616_4071\mcafee_trial_setup_433.0207.3919_key.exe"" ",georgi.howard1,C:\Users\georgi.howard1\AppData\Local\Temp\scoped_dir9616_4071,1980
NS310INY,McInstruTrack.exe,C:\ProgramData\McAfee\McInstruTrack\McInstruTrack.exe /SP:0,georgi.howard1,C:\ProgramData\McAfee\McInstruTrack,4331
NS310INY,svchost.exe,C:\Windows\system32\svchost.exe -k DcomLaunch,NT AUTHORITY\SYSTEM,C:\Windows\system32,3624
NS310INY,McApExe.exe,"""C:\Program Files\Common Files\McAfee\VSCore_18_6\McApExe.exe""",georgi.howard1,C:\Program Files\Common Files\McAfee\VSCore_18_6,5209
NS310INY,conhost.exe,\??\C:\Windows\system32\conhost.exe,NT AUTHORITY\SYSTEM,C:\Windows\system32,3212
NS310INY,winlogon.exe,winlogon.exe,NT AUTHORITY\SYSTEM,C:\Windows\system32,3724
NS310INY,TrustedInstaller.exe,C:\Windows\servicing\TrustedInstaller.exe,NT AUTHORITY\SYSTEM,C:\Windows\servicing,1264
NS310INY,services.exe,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,C:\Windows\system32,2492
NS310INY,McDiReg.exe,C:\ProgramData\McAfee\Direct\McDiReg.exe -MONITOR_PI2 9508,georgi.howard1,C:\ProgramData\McAfee\Direct,5278
NS310INY,Explorer.EXE,C:\Windows\Explorer.EXE,NT AUTHORITY\SYSTEM,C:\Windows,6364
NS310INY,ServiceHost.exe,"""C:\Program Files\McAfee\WebAdvisor\ServiceHost.exe""",georgi.howard1,C:\Program Files\McAfee\WebAdvisor,823
NS310INY,McDiReg.exe,"""C:\ProgramData\McAfee\Direct\McDiReg.exe"" ",georgi.howard1,C:\ProgramData\McAfee\Direct,1482
NS310INY,mcshield.exe,"""C:\Program Files\Common Files\McAfee\AMCore\mcshield.exe""",georgi.howard1,C:\Program Files\Common Files\McAfee\AMCore,462
NS310INY,lsm.exe,C:\Windows\system32\lsm.exe,NT AUTHORITY\SYSTEM,C:\Windows\system32,2340
NS310INY,McCSPServiceHost.exe,"""C:\Program Files\Common Files\McAfee\CSP\3.0.127.0\\McCSPServiceHost.exe""",georgi.howard1,C:\Program Files\Common Files\McAfee\CSP\3.0.127.0,1865
NS310INY,sppsvc.exe,C:\Windows\system32\sppsvc.exe,NT AUTHORITY\SYSTEM,C:\Windows\system32,3240
NS310INY,svchost.exe,C:\Windows\system32\svchost.exe -k LocalService,NT AUTHORITY\SYSTEM,C:\Windows\system32,2748
NS310INY,UIHost.exe,"""C:\Program Files\McAfee\WebAdvisor\UIHost.exe"" ",georgi.howard1,C:\Program Files\McAfee\WebAdvisor,3556
NS310INY,putty.exe,"""C:\Program Files\PuTTY\putty.exe"" ",georgi.howard1,C:\Program Files\PuTTY,1312
NS310INY,MMSSHOST.EXE,"""C:\Program Files\Common Files\McAfee\MMSSHost\MMSSHOST.EXE"" MMSCOM homenetsvc",georgi.howard1,C:\Program Files\Common Files\McAfee\MMSSHost,4454
NS310INY,svchost.exe,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted,NT AUTHORITY\SYSTEM,C:\Windows\System32,6436
NS310INY,svchost.exe,C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted,NT AUTHORITY\SYSTEM,C:\Windows\System32,4704
NS310INY,KeePassXC.exe,"""C:\Program Files\KeePassXC\KeePassXC.exe"" ",themartin,C:\Program Files\KeePassXC,6194
NS310INY,svchost.exe,C:\Windows\system32\svchost.exe -k netsvcs,NT AUTHORITY\SYSTEM,C:\Windows\system32,1540
NS310INY,ModuleCoreService.exe,ModuleCoreService.exe /startUserModeHosting=4_TIME_TO_DIE,georgi.howard1,c:\program files\common files\mcafee\modulecore,1479
NS310INY,McAMTaskAgent.exe,"""C:\Program Files\Common Files\McAfee\TaskScheduler\McAMTaskAgent.exe"" -Embedding",georgi.howard1,C:\Program Files\Common Files\McAfee\TaskScheduler,6268
NS310INY,VBoxService.exe,C:\Windows\System32\VBoxService.exe,NT AUTHORITY\SYSTEM,C:\Windows\System32,5632
NS310INY,wmpnetwk.exe,"""C:\Program Files\Windows Media Player\wmpnetwk.exe""",NT AUTHORITY\SYSTEM,C:\Program Files\Windows Media Player,2416
NS310INY,svchost.exe,C:\Windows\System32\svchost.exe -k LocalServicePeerNet,NT AUTHORITY\SYSTEM,C:\Windows\System32,1996
NS310INY,tvnserver.exe,"""C:\Program Files\TightVNC\tvnserver.exe"" -service",georgi.howard1,C:\Program Files\TightVNC,2828
NS310INY,wuauclt.exe,"""C:\Windows\system32\wuauclt.exe""",NT AUTHORITY\SYSTEM,C:\Windows\system32,5536
NS310INY,tvnserver.exe,"""C:\Program Files\TightVNC\tvnserver.exe"" -controlservice -slave",georgi.howard1,C:\Program Files\TightVNC,6090
NS310INY,svchost.exe,C:\Windows\system32\svchost.exe -k NetworkService,NT AUTHORITY\SYSTEM,C:\Windows\system32,4328
NS310INY,mcuicnt.exe,"""C:\Program Files\Common Files\mcafee\Platform\mcuicnt.exe"" ""C:\Program Files\Common Files\McAfee\ActWiz\mcactwiz.dll"" nosplash:",georgi.howard1,C:\Program Files\Common Files\mcafee\Platform,4010
NS310INY,spoolsv.exe,C:\Windows\System32\spoolsv.exe,NT AUTHORITY\SYSTEM,C:\Windows\System32,2604
NS310INY,McPvTray.exe,"""C:\Program Files\McAfee\MAT\McPvTray.exe""",georgi.howard1,C:\Program Files\McAfee\MAT,6094
NS310INY,modulecoreservice.exe,"""c:\program files\common files\mcafee\modulecore\modulecoreservice.exe""",georgi.howard1,c:\program files\common files\mcafee\modulecore,6238
NS310INY,OneDrive.exe,"""C:\Users\georgi.howard1\AppData\Local\Microsoft\OneDrive\OneDrive.exe"" ",georgi.howard1,C:\Users\georgi.howard1\AppData\Local\Microsoft\OneDrive,397
