hostname,name,arguments,username,path,pid
ES251DTJ,MMSSHOST.EXE,"""C:\Program Files\Common Files\McAfee\MMSSHost\MMSSHOST.EXE"" MMSCOM homenetsvc",jaydenyoung,C:\Program Files\Common Files\McAfee\MMSSHost,2360
ES251DTJ,modulecoreservice.exe,"""c:\program files\common files\mcafee\modulecore\modulecoreservice.exe""",jaydenyoung,c:\program files\common files\mcafee\modulecore,5967
ES251DTJ,svchost.exe,C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork,NT AUTHORITY\SYSTEM,C:\Windows\system32,5172
ES251DTJ,tvnserver.exe,"""C:\Program Files\TightVNC\tvnserver.exe"" -controlservice -slave",jaydenyoung,C:\Program Files\TightVNC,4806
ES251DTJ,taskhostw.exe,taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E},NT AUTHORITY\SYSTEM,C:\Windows\System32,1064
ES251DTJ,McPvTray.exe,"""C:\Program Files\McAfee\MAT\McPvTray.exe""",jaydenyoung,C:\Program Files\McAfee\MAT,4244
ES251DTJ,svchost.exe,C:\Windows\System32\svchost.exe -k smbsvcs,NT AUTHORITY\SYSTEM,C:\Windows\System32,1312
ES251DTJ,OneDrive.exe,"""C:\Users\brian.lewis25\AppData\Local\Microsoft\OneDrive\OneDrive.exe"" ",brian.lewis25,C:\Users\brian.lewis25\AppData\Local\Microsoft\OneDrive,884
ES251DTJ,SearchUI.exe,"""C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\SearchUI.exe"" -ServerName:CortanaUI.AppXa50dqqa5gqv4a428c9y1jjw7m3btvepj.mca",NT AUTHORITY\SYSTEM,C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy,6056
ES251DTJ,MpCmdRun.exe,"""C:\Program Files\Windows Defender\\MpCmdRun.exe"" SpyNetServiceDss -RestrictPrivileges -AccessKey 5BDCBEBD-E077-6957-0484-82901932C7EC -Reinvoke",NT AUTHORITY\SYSTEM,C:\Program Files\Windows Defender,3000
