hostname,name,arguments,username,path,pid
NB788FJD,MMSSHOST.EXE,"""C:\Program Files\Common Files\McAfee\MMSSHost\MMSSHOST.EXE"" MMSCOM homenetsvc",matild.richards93,C:\Program Files\Common Files\McAfee\MMSSHost,1963
NB788FJD,RdrCEF.exe,"""C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroCEF\RdrCEF.exe"" --backgroundcolor=16514043",rob.col41,C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroCEF,4379
NB788FJD,csrss.exe,%SystemRoot%\system32\csrss.exe ObjectDirectory=\Windows SharedSection=1024 20480 768 Windows=On SubSystemType=Windows ServerDll=basesrv 1 ServerDll=winsrv:UserServerDllInitialization 3 ServerDll=winsrv:ConServerDllInitialization 2 ServerDll=sxssrv 4 ProfileControl=Off MaxRequestThreads=16,NT AUTHORITY\SYSTEM,C:\Windows\system32,3304
NB788FJD,taskhost.exe,"""taskhost.exe""",NT AUTHORITY\SYSTEM,C:\Windows\system32,5508
NB788FJD,Explorer.EXE,C:\Windows\Explorer.EXE,NT AUTHORITY\SYSTEM,C:\Windows,6148
NB788FJD,AcroRd32.exe,"""C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroRd32.exe"" ",rob.col41,C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader,397
NB788FJD,McDiReg.exe,C:\ProgramData\McAfee\Direct\McDiReg.exe -MONITOR_PI2 9508,matild.richards93,C:\ProgramData\McAfee\Direct,1816
NB788FJD,MFEAvSvc.exe,"""C:\Program Files\McAfee\MfeAV\MFEAvSvc.exe""",matild.richards93,C:\Program Files\McAfee\MfeAV,6047
NB788FJD,svchost.exe,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted,NT AUTHORITY\SYSTEM,C:\Windows\System32,1036
NB788FJD,svchost.exe,C:\Windows\system32\svchost.exe -k DcomLaunch,NT AUTHORITY\SYSTEM,C:\Windows\system32,5332
NB788FJD,conhost.exe,\??\C:\Windows\system32\conhost.exe,NT AUTHORITY\SYSTEM,C:\Windows\system32,4716
NB788FJD,TrustedInstaller.exe,C:\Windows\servicing\TrustedInstaller.exe,NT AUTHORITY\SYSTEM,C:\Windows\servicing,1084
NB788FJD,lsass.exe,C:\Windows\system32\lsass.exe,NT AUTHORITY\SYSTEM,C:\Windows\system32,4976
NB788FJD,Dwm.exe,"""C:\Windows\system32\Dwm.exe""",NT AUTHORITY\SYSTEM,C:\Windows\system32,6208
NB788FJD,MicrosoftEdgeCP.exe,"""C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdgeCP.exe"" -ServerName:ContentProcess.AppX6z3cwk4fvgady6zya12j1cw28d228a7k.mca",rob.col41,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe,1136
NB788FJD,svchost.exe,C:\Windows\system32\svchost.exe -k LocalService,NT AUTHORITY\SYSTEM,C:\Windows\system32,6404
NB788FJD,tvnserver.exe,"""C:\Program Files\TightVNC\tvnserver.exe"" -service",rob.col41,C:\Program Files\TightVNC,5957
NB788FJD,wininit.exe,wininit.exe,NT AUTHORITY\SYSTEM,C:\Windows\system32,6420
NB788FJD,svchost.exe,C:\Windows\System32\svchost.exe -k LocalServicePeerNet,NT AUTHORITY\SYSTEM,C:\Windows\System32,6276
NB788FJD,lsm.exe,C:\Windows\system32\lsm.exe,NT AUTHORITY\SYSTEM,C:\Windows\system32,820
NB788FJD,mchost.exe,"""C:\Program Files\Common Files\McAfee\Platform\Core\mchost.exe"" {e05dd3fd-ba47-4235-85a5-3789db83c8e1} /pid=444",matild.richards93,C:\Program Files\Common Files\McAfee\Platform\Core,1437
NB788FJD,VBoxService.exe,C:\Windows\System32\VBoxService.exe,NT AUTHORITY\SYSTEM,C:\Windows\System32,6492
NB788FJD,vncviewer.exe,"""C:\Program Files\RealVNC\VNC Viewer\vncviewer.exe"" ",rob.col41,C:\Program Files\RealVNC\VNC Viewer,625
NB788FJD,svchost.exe,C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation,NT AUTHORITY\SYSTEM,C:\Windows\system32,2232
NB788FJD,smss.exe,\SystemRoot\System32\smss.exe,NT AUTHORITY\SYSTEM,\SystemRoot\System32,5564
NB788FJD,ServiceHost.exe,"""C:\Program Files\McAfee\WebAdvisor\ServiceHost.exe""",matild.richards93,C:\Program Files\McAfee\WebAdvisor,4038
NB788FJD,McInstruTrack.exe,C:\ProgramData\McAfee\McInstruTrack\McInstruTrack.exe /SP:0,matild.richards93,C:\ProgramData\McAfee\McInstruTrack,1860
NB788FJD,TeamViewer.exe,"""C:\Program Files (x86)\TeamViewer\TeamViewer.exe"" ",anna.jacks85,C:\Program Files (x86)\TeamViewer,2599
NB788FJD,svchost.exe,C:\Windows\system32\svchost.exe -k netsvcs,NT AUTHORITY\SYSTEM,C:\Windows\system32,5104
NB788FJD,McPvTray.exe,"""C:\Program Files\McAfee\MAT\McPvTray.exe""",matild.richards93,C:\Program Files\McAfee\MAT,2613
NB788FJD,mcshield.exe,"""C:\Program Files\Common Files\McAfee\AMCore\mcshield.exe""",matild.richards93,C:\Program Files\Common Files\McAfee\AMCore,4649
NB788FJD,svchost.exe,C:\Windows\system32\svchost.exe -k RPCSS,NT AUTHORITY\SYSTEM,C:\Windows\system32,2968
NB788FJD,tvnserver.exe,"""C:\Program Files\TightVNC\tvnserver.exe"" -controlservice -slave",rob.col41,C:\Program Files\TightVNC,219
NB788FJD,McAMTaskAgent.exe,"""C:\Program Files\Common Files\McAfee\TaskScheduler\McAMTaskAgent.exe"" -Embedding",matild.richards93,C:\Program Files\Common Files\McAfee\TaskScheduler,3092
NB788FJD,bash.exe,"""C:\Program Files\Git\usr\bin\bash.exe""",anna.jacks85,C:\Program Files\Git\usr\bin,869
NB788FJD,mintty.exe,"usr\bin\mintty.exe --nodaemon -o AppID=GitForWindows.Bash -o AppLaunchCmd=""C:\Program Files\Git\git-bash.exe"" -o AppName=""Git Bash"" -i ""C:\Program Files\Git\git-bash.exe"" --store-taskbar-properties -- /usr/bin/bash --login -i",anna.jacks85,C:\Program Files\Git\usr\bin,4399
NB788FJD,git-bash.exe,"""C:\Program Files\Git\git-bash.exe"" ""--cd=C:\Users\anna.jacks85\Desktop.""",anna.jacks85,C:\Program Files\Git,6186
NB788FJD,armsvc.exe,"""C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\armsvc.exe""",rob.col41,C:\Program Files (x86)\Common Files\Adobe\ARM\1.0,6444
NB788FJD,modulecoreservice.exe,"""c:\program files\common files\mcafee\modulecore\modulecoreservice.exe""",matild.richards93,c:\program files\common files\mcafee\modulecore,3682
NB788FJD,mcafee_trial_setup_433.0207.3919_key.exe,"""C:\Users\matild.richards93\AppData\Local\Temp\scoped_dir9616_4071\mcafee_trial_setup_433.0207.3919_key.exe"" ",matild.richards93,C:\Users\matild.richards93\AppData\Local\Temp\scoped_dir9616_4071,2837
NB788FJD,tv_w32.exe,"""C:\Program Files (x86)\TeamViewer\tv_w32.exe"" --action hooks  --log C:\Program Files (x86)\TeamViewer\TeamViewer13_Logfile.log  ",anna.jacks85,C:\Program Files (x86)\TeamViewer,3950
NB788FJD,chrome.exe,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1556 1270622256617353588 15561965010207222735 131072 --service-pipe-token=1352282089870284743 --lang=en-US --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=3 --enable-main-frame-before-activation --service-request-channel-token=1352282089870284743 --renderer-client-id=45 --mojo-platform-channel-handle=7884 /prefetch:1",anna.jacks85,C:\Program Files (x86)\Google\Chrome\Application,4174
NB788FJD,mcuicnt.exe,"""C:\Program Files\Common Files\mcafee\Platform\mcuicnt.exe"" ""C:\Program Files\Common Files\McAfee\ActWiz\mcactwiz.dll"" nosplash:",matild.richards93,C:\Program Files\Common Files\mcafee\Platform,1407
NB788FJD,svchost.exe,C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted,NT AUTHORITY\SYSTEM,C:\Windows\System32,4528
NB788FJD,spoolsv.exe,C:\Windows\System32\spoolsv.exe,NT AUTHORITY\SYSTEM,C:\Windows\System32,1184
NB788FJD,McDiReg.exe,"""C:\ProgramData\McAfee\Direct\McDiReg.exe"" ",matild.richards93,C:\ProgramData\McAfee\Direct,5679
NB788FJD,ProtectedModuleHost.exe,"""C:\\Program Files\\Common Files\\McAfee\ModuleCore\\ProtectedModuleHost.exe""",matild.richards93,C:\Program Files\Common Files\McAfee\ModuleCore,509
NB788FJD,UIHost.exe,"""C:\Program Files\McAfee\WebAdvisor\UIHost.exe"" ",matild.richards93,C:\Program Files\McAfee\WebAdvisor,2731
NB788FJD,wuauclt.exe,"""C:\Windows\system32\wuauclt.exe""",NT AUTHORITY\SYSTEM,C:\Windows\system32,1660
NB788FJD,sppsvc.exe,C:\Windows\system32\sppsvc.exe,NT AUTHORITY\SYSTEM,C:\Windows\system32,3668
NB788FJD,svchost.exe,C:\Windows\system32\svchost.exe -k NetworkService,NT AUTHORITY\SYSTEM,C:\Windows\system32,3924
NB788FJD,winlogon.exe,winlogon.exe,NT AUTHORITY\SYSTEM,C:\Windows\system32,3356
NB788FJD,TeamViewer_Service.exe,"""C:\Program Files (x86)\TeamViewer\TeamViewer_Service.exe""",anna.jacks85,C:\Program Files (x86)\TeamViewer,545
NB788FJD,ModuleCoreService.exe,ModuleCoreService.exe /startUserModeHosting=4_TIME_TO_DIE,matild.richards93,c:\program files\common files\mcafee\modulecore,6013
NB788FJD,wmpnetwk.exe,"""C:\Program Files\Windows Media Player\wmpnetwk.exe""",NT AUTHORITY\SYSTEM,C:\Program Files\Windows Media Player,1268
NB788FJD,McCSPServiceHost.exe,"""C:\Program Files\Common Files\McAfee\CSP\3.0.127.0\\McCSPServiceHost.exe""",matild.richards93,C:\Program Files\Common Files\McAfee\CSP\3.0.127.0,6454
NB788FJD,McApExe.exe,"""C:\Program Files\Common Files\McAfee\VSCore_18_6\McApExe.exe""",matild.richards93,C:\Program Files\Common Files\McAfee\VSCore_18_6,5799
NB788FJD,SearchProtocolHost.exe,"""C:\Windows\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe15_ Global\UsGthrCtrlFltPipeMssGthrPipe15 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon"" ",NT AUTHORITY\SYSTEM,C:\Windows\system32,1788
NB788FJD,AcroRd32.exe,"""C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroRd32.exe"" --type=renderer /prefetch:1",rob.col41,C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader,5880
