hostname,name,arguments,username,path,pid
EL290KLP,ProtectedModuleHost.exe,"""C:\\Program Files\\Common Files\\McAfee\ModuleCore\\ProtectedModuleHost.exe""",carree42,C:\Program Files\Common Files\McAfee\ModuleCore,677
EL290KLP,spoolsv.exe,C:\Windows\System32\spoolsv.exe,NT AUTHORITY\SYSTEM,C:\Windows\System32,3424
EL290KLP,csrss.exe,%SystemRoot%\system32\csrss.exe ObjectDirectory=\Windows SharedSection=1024 20480 768 Windows=On SubSystemType=Windows ServerDll=basesrv 1 ServerDll=winsrv:UserServerDllInitialization 3 ServerDll=winsrv:ConServerDllInitialization 2 ServerDll=sxssrv 4 ProfileControl=Off MaxRequestThreads=16,NT AUTHORITY\SYSTEM,C:\Windows\system32,716
EL290KLP,McDiReg.exe,"""C:\ProgramData\McAfee\Direct\McDiReg.exe"" ",carree42,C:\ProgramData\McAfee\Direct,303
EL290KLP,dllhost.exe,C:\Windows\system32\dllhost.exe /Processid:{3EAE8C5E-B51F-4CBD-9DCE-FA6AA0BDF8B8},NT AUTHORITY\SYSTEM,C:\Windows\system32,2828
EL290KLP,ServiceHost.exe,"""C:\Program Files\McAfee\WebAdvisor\ServiceHost.exe""",carree42,C:\Program Files\McAfee\WebAdvisor,6440
EL290KLP,lsass.exe,C:\Windows\system32\lsass.exe,NT AUTHORITY\SYSTEM,C:\Windows\system32,4844
EL290KLP,svchost.exe,C:\Windows\System32\svchost.exe -k termsvcs,NT AUTHORITY\SYSTEM,C:\Windows\System32,116
EL290KLP,wininit.exe,wininit.exe,NT AUTHORITY\SYSTEM,C:\Windows\system32,5572
EL290KLP,winlogon.exe,winlogon.exe,NT AUTHORITY\SYSTEM,C:\Windows\system32,4288
EL290KLP,mcshield.exe,"""C:\Program Files\Common Files\McAfee\AMCore\mcshield.exe""",carree42,C:\Program Files\Common Files\McAfee\AMCore,1592
EL290KLP,vncviewer.exe,"""C:\Program Files\RealVNC\VNC Viewer\vncviewer.exe"" ",carree42,C:\Program Files\RealVNC\VNC Viewer,538
EL290KLP,PEFService.exe,"""C:\Program Files\Common Files\McAfee\PEF\CORE\PEFService.exe""",carree42,C:\Program Files\Common Files\McAfee\PEF\CORE,3850
EL290KLP,OneDrive.exe,"""C:\Users\zar.gar\AppData\Local\Microsoft\OneDrive\OneDrive.exe"" ",zar.gar,C:\Users\zar.gar\AppData\Local\Microsoft\OneDrive,5830
EL290KLP,tvnserver.exe,"""C:\Program Files\TightVNC\tvnserver.exe"" -controlservice -slave",carree42,C:\Program Files\TightVNC,205
EL290KLP,tvnserver.exe,"""C:\Program Files\TightVNC\tvnserver.exe"" -service",carree42,C:\Program Files\TightVNC,5582
EL290KLP,LogonUI.exe,"""LogonUI.exe"" /flags:0x0",NT AUTHORITY\SYSTEM,C:\Windows\system32,5164
EL290KLP,powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",carree42,C:\Windows\System32\WindowsPowerShell\v1.0,5324
EL290KLP,Dwm.exe,"""C:\Windows\system32\Dwm.exe""",NT AUTHORITY\SYSTEM,C:\Windows\system32,3476
EL290KLP,kitty-0.70.0.6.exe,"""C:\Users\zar.gar\Documents\kitty-0.70.0.6.exe"" ",zar.gar,C:\Users\zar.gar\Documents,4482
EL290KLP,MFEAvSvc.exe,"""C:\Program Files\McAfee\MfeAV\MFEAvSvc.exe""",carree42,C:\Program Files\McAfee\MfeAV,5916
EL290KLP,mchost.exe,"""C:\Program Files\Common Files\McAfee\Platform\Core\mchost.exe"" {e05dd3fd-ba47-4235-85a5-3789db83c8e1} /pid=444",carree42,C:\Program Files\Common Files\McAfee\Platform\Core,787
EL290KLP,svchost.exe,C:\Windows\system32\svchost.exe -k regsvc,NT AUTHORITY\SYSTEM,C:\Windows\system32,5772
EL290KLP,svchost.exe,C:\Windows\system32\svchost.exe -k LocalService,NT AUTHORITY\SYSTEM,C:\Windows\system32,4624
