hostname,modulename,modulepath
WW0000FVL,qlfcoei.sys,C:\Windows\System32\drivers\
WW0000FVL,usbehci.sys,C:\Windows\System32\drivers\
WW0000FVL,HyperVideo.sys,C:\Windows\System32\drivers\
WW0000FVL,ibbus.sys,C:\Windows\System32\drivers\
WW0000FVL,3ware.sys,C:\Windows\System32\drivers\
WW0000FVL,volmgr.sys,C:\Windows\System32\drivers\
WW0000FVL,processr.sys,C:\Windows\System32\drivers\
WW0000FVL,tcpip.sys,C:\Windows\System32\drivers\
WW0000FVL,usbuhci.sys,C:\Windows\System32\drivers\
WW0000FVL,smbdirect.sys,C:\Windows\System32\drivers\
WW0000FVL,volsnap.sys,C:\Windows\System32\drivers\
WW0000FVL,scfilter.sys,C:\Windows\System32\drivers\
WW0000FVL,rassstp.sys,C:\Windows\System32\drivers\
WW0000FVL,condrv.sys,C:\Windows\System32\drivers\
WW0000FVL,umpass.sys,C:\Windows\System32\drivers\
WW0000FVL,WUDFPf.sys,C:\Windows\System32\drivers\
WW0000FVL,xeniface.sys,C:\Windows\System32\drivers\
WW0000FVL,ndiscap.sys,C:\Windows\System32\drivers\
WW0000FVL,nvraid.sys,C:\Windows\System32\drivers\
WW0000FVL,VMBusHID.sys,C:\Windows\System32\drivers\
WW0000FVL,terminpt.sys,C:\Windows\System32\drivers\
WW0000FVL,usbprint.sys,C:\Windows\System32\drivers\
WW0000FVL,tdx.sys,C:\Windows\System32\drivers\
WW0000FVL,winverbs.sys,C:\Windows\System32\drivers\
WW0000FVL,arcsas.sys,C:\Windows\System32\drivers\
WW0000FVL,elxfcoe.sys,C:\Windows\System32\drivers\
WW0000FVL,mshidumdf.sys,C:\Windows\System32\drivers\
WW0000FVL,tpm.sys,C:\Windows\System32\drivers\
WW0000FVL,rdpdr.sys,C:\Windows\System32\drivers\
WW0000FVL,ndiswan.sys,C:\Windows\System32\drivers\
WW0000FVL,uaspstor.sys,C:\Windows\System32\drivers\
WW0000FVL,PEAuth.sys,C:\Windows\System32\drivers\
WW0000FVL,mshidkmdf.sys,C:\Windows\System32\drivers\
WW0000FVL,bfadi.sys,C:\Windows\System32\drivers\
WW0000FVL,acpiex.sys,C:\Windows\System32\drivers\
WW0000FVL,vmbusr.sys,C:\Windows\System32\drivers\
WW0000FVL,mpsdrv.sys,C:\Windows\System32\drivers\
WW0000FVL,SerCx2.sys,C:\Windows\System32\drivers\
WW0000FVL,amdk8.sys,C:\Windows\System32\drivers\
WW0000FVL,msgpioclx.sys,C:\Windows\System32\drivers\
WW0000FVL,rasl2tp.sys,C:\Windows\System32\drivers\
WW0000FVL,SpbCx.sys,C:\Windows\System32\drivers\
WW0000FVL,rasacd.sys,C:\Windows\System32\drivers\
