hostname,modulename,modulepath
NT0005NKS,usbohci.sys,C:\Windows\System32\drivers\
NT0005NKS,bthenum.sys,C:\Windows\System32\drivers\
NT0005NKS,mvumis.sys,C:\Windows\System32\drivers\
NT0005NKS,NdisVirtualBus.sys,C:\Windows\System32\drivers\
NT0005NKS,esif_lf.sys,C:\Windows\System32\drivers\
NT0005NKS,wimmount.sys,C:\Windows\System32\drivers\
NT0005NKS,WindowsTrustedRTProxy.sys,C:\Windows\System32\drivers\
NT0005NKS,intelppm.sys,C:\Windows\System32\drivers\
NT0005NKS,megasas.sys,C:\Windows\System32\drivers\
NT0005NKS,iaLPSS2i_GPIO2_BXT_P.sys,C:\Windows\System32\drivers\
NT0005NKS,usbser.sys,C:\Windows\System32\drivers\
NT0005NKS,NetAdapterCx.sys,C:\Windows\System32\drivers\
NT0005NKS,rhproxy.sys,C:\Windows\System32\drivers\
NT0005NKS,mausbip.sys,C:\Windows\System32\drivers\
NT0005NKS,terminpt.sys,C:\Windows\System32\drivers\
NT0005NKS,lsi_sss.sys,C:\Windows\System32\drivers\
NT0005NKS,VMBusHID.sys,C:\Windows\System32\drivers\
NT0005NKS,iaLPSSi_GPIO.sys,C:\Windows\System32\drivers\
NT0005NKS,vdrvroot.sys,C:\Windows\System32\drivers\
NT0005NKS,mshwnclx.sys,C:\Windows\System32\drivers\
NT0005NKS,SpatialGraphFilter.sys,C:\Windows\System32\drivers\
NT0005NKS,HyperVideo.sys,C:\Windows\System32\drivers\
NT0005NKS,PEAuth.sys,C:\Windows\System32\drivers\
NT0005NKS,pacer.sys,C:\Windows\System32\drivers\
NT0005NKS,genericusbfn.sys,C:\Windows\System32\drivers\
NT0005NKS,netbios.sys,C:\Windows\System32\drivers\
NT0005NKS,winnat.sys,C:\Windows\System32\drivers\
NT0005NKS,irda.sys,C:\Windows\System32\drivers\
NT0005NKS,http.sys,C:\Windows\System32\drivers\
NT0005NKS,scfilter.sys,C:\Windows\System32\drivers\
NT0005NKS,ramdisk.sys,C:\Windows\System32\drivers\
NT0005NKS,sdbus.sys,C:\Windows\System32\drivers\
NT0005NKS,msgpiowin32.sys,C:\Windows\System32\drivers\
NT0005NKS,mslldp.sys,C:\Windows\System32\drivers\
NT0005NKS,urschipidea.sys,C:\Windows\System32\drivers\
NT0005NKS,megasr.sys,C:\Windows\System32\drivers\
NT0005NKS,ksecdd.sys,C:\Windows\System32\drivers\
NT0005NKS,ipnat.sys,C:\Windows\System32\drivers\
NT0005NKS,msisadrv.sys,C:\Windows\System32\drivers\
NT0005NKS,stexstor.sys,C:\Windows\System32\drivers\
NT0005NKS,rassstp.sys,C:\Windows\System32\drivers\
NT0005NKS,adp80xx.sys,C:\Windows\System32\drivers\
NT0005NKS,nsiproxy.sys,C:\Windows\System32\drivers\
NT0005NKS,sfloppy.sys,C:\Windows\System32\drivers\
NT0005NKS,bcmfn2.sys,C:\Windows\System32\drivers\
NT0005NKS,hidusb.sys,C:\Windows\System32\drivers\
NT0005NKS,iai2c.sys,C:\Windows\System32\drivers\
NT0005NKS,mshidkmdf.sys,C:\Windows\System32\drivers\
NT0005NKS,vmbus.sys,C:\Windows\System32\drivers\
NT0005NKS,hvcrash.sys,C:\Windows\System32\drivers\
NT0005NKS,HdAudio.sys,C:\Windows\System32\drivers\
NT0005NKS,iaLPSS2i_I2C.sys,C:\Windows\System32\drivers\
NT0005NKS,vmgid.sys,C:\Windows\System32\drivers\
NT0005NKS,bindflt.sys,C:\Windows\System32\drivers\
NT0005NKS,storahci.sys,C:\Windows\System32\drivers\
NT0005NKS,NdisImPlatform.sys,C:\Windows\System32\drivers\
NT0005NKS,circlass.sys,C:\Windows\System32\drivers\
NT0005NKS,ItSas35i.sys,C:\Windows\System32\drivers\
NT0005NKS,serial.sys,C:\Windows\System32\drivers\
NT0005NKS,mskssrv.sys,C:\Windows\System32\drivers\
NT0005NKS,cldflt.sys,C:\Windows\System32\drivers\
NT0005NKS,usbuhci.sys,C:\Windows\System32\drivers\
NT0005NKS,volsnap.sys,C:\Windows\System32\drivers\
NT0005NKS,drmkaud.sys,C:\Windows\System32\drivers\
NT0005NKS,winmad.sys,C:\Windows\System32\drivers\
NT0005NKS,storvsc.sys,C:\Windows\System32\drivers\
NT0005NKS,sermouse.sys,C:\Windows\System32\drivers\
NT0005NKS,mssmbios.sys,C:\Windows\System32\drivers\
NT0005NKS,Ndu.sys,C:\Windows\System32\drivers\
NT0005NKS,mouhid.sys,C:\Windows\System32\drivers\
NT0005NKS,CmBatt.sys,C:\Windows\System32\drivers\
NT0005NKS,partmgr.sys,C:\Windows\System32\drivers\
NT0005NKS,AcpiDev.sys,C:\Windows\System32\drivers\
NT0005NKS,ahcache.sys,C:\Windows\System32\drivers\
NT0005NKS,storqosflt.sys,C:\Windows\System32\drivers\
NT0005NKS,acpipmi.sys,C:\Windows\System32\drivers\
NT0005NKS,hidbatt.sys,C:\Windows\System32\drivers\
NT0005NKS,pciide.sys,C:\Windows\System32\drivers\
NT0005NKS,EhStorTcgDrv.sys,C:\Windows\System32\drivers\
NT0005NKS,nwifi.sys,C:\Windows\System32\drivers\
NT0005NKS,WdiWiFi.sys,C:\Windows\System32\drivers\
NT0005NKS,npsvctrig.sys,C:\Windows\System32\drivers\
NT0005NKS,intelide.sys,C:\Windows\System32\drivers\
NT0005NKS,tcpip.sys,C:\Windows\System32\drivers\
NT0005NKS,vmswitch.sys,C:\Windows\System32\drivers\
NT0005NKS,wfplwfs.sys,C:\Windows\System32\drivers\
NT0005NKS,dmvsc.sys,C:\Windows\System32\drivers\
NT0005NKS,1394ohci.sys,C:\Windows\System32\drivers\
NT0005NKS,umbus.sys,C:\Windows\System32\drivers\
NT0005NKS,BTHUSB.SYS,C:\Windows\System32\drivers\
NT0005NKS,svchost.exe,C:\Windows\System32\
NT0005NKS,netvsc.sys,C:\Windows\System32\drivers\
NT0005NKS,lsi_sas3i.sys,C:\Windows\System32\drivers\
NT0005NKS,mshidumdf.sys,C:\Windows\System32\drivers\
NT0005NKS,SgrmAgent.sys,C:\Windows\System32\drivers\
NT0005NKS,rasl2tp.sys,C:\Windows\System32\drivers\
NT0005NKS,Synth3dVsc.sys,C:\Windows\System32\drivers\
NT0005NKS,acpiex.sys,C:\Windows\System32\drivers\
NT0005NKS,SerCx2.sys,C:\Windows\System32\drivers\
NT0005NKS,sbp2port.sys,C:\Windows\System32\drivers\
NT0005NKS,bttflt.sys,C:\Windows\System32\drivers\
NT0005NKS,SpbCx.sys,C:\Windows\System32\drivers\
NT0005NKS,BasicDisplay.sys,C:\Windows\System32\drivers\
NT0005NKS,urssynopsys.sys,C:\Windows\System32\drivers\
NT0005NKS,filetrace.sys,C:\Windows\System32\drivers\
NT0005NKS,intelpep.sys,C:\Windows\System32\drivers\
NT0005NKS,processr.sys,C:\Windows\System32\drivers\
NT0005NKS,sisraid2.sys,C:\Windows\System32\drivers\
NT0005NKS,ibbus.sys,C:\Windows\System32\drivers\
NT0005NKS,igdkmd64.sys,C:\Windows\System32\DriverStore\FileRepository\igdlh64.inf_amd64_12cbd645391cbdcb\
NT0005NKS,umpass.sys,C:\Windows\System32\drivers\
NT0005NKS,spaceport.sys,C:\Windows\System32\drivers\
NT0005NKS,ETDSMBus.sys,C:\Windows\System32\drivers\
NT0005NKS,VmsProxy.sys,C:\Windows\System32\drivers\
NT0005NKS,rdpbus.sys,C:\Windows\System32\drivers\
NT0005NKS,ws2ifsl.sys,C:\Windows\System32\drivers\
NT0005NKS,WindowsTrustedRT.sys,C:\Windows\System32\drivers\
NT0005NKS,kbdhid.sys,C:\Windows\System32\drivers\
NT0005NKS,dfsc.sys,C:\Windows\System32\drivers\
NT0005NKS,dxgkrnl.sys,C:\Windows\System32\drivers\
NT0005NKS,fileinfo.sys,C:\Windows\System32\drivers\
NT0005NKS,nvdimm.sys,C:\Windows\System32\drivers\
