hostname,modulename,modulepath
SB0006SCJ,cnghwassist.sys,C:\Windows\System32\drivers\
SB0006SCJ,vmgid.sys,C:\Windows\System32\drivers\
SB0006SCJ,clfs.sys,C:\Windows\System32\drivers\
SB0006SCJ,vwifibus.sys,C:\Windows\System32\drivers\
SB0006SCJ,npsvctrig.sys,C:\Windows\System32\drivers\
SB0006SCJ,i8042prt.sys,C:\Windows\System32\drivers\
SB0006SCJ,VerifierExt.sys,C:\Windows\System32\drivers\
SB0006SCJ,BTHUSB.SYS,C:\Windows\System32\drivers\
SB0006SCJ,mssmbios.sys,C:\Windows\System32\drivers\
SB0006SCJ,bxvbda.sys,C:\Windows\System32\drivers\
SB0006SCJ,mausbhost.sys,C:\Windows\System32\drivers\
SB0006SCJ,SgrmAgent.sys,C:\Windows\System32\drivers\
SB0006SCJ,winnat.sys,C:\Windows\System32\drivers\
SB0006SCJ,ndiswan.sys,C:\Windows\System32\drivers\
SB0006SCJ,svchost.exe,C:\Windows\System32\
SB0006SCJ,HpSAMD.sys,C:\Windows\System32\drivers\
SB0006SCJ,ndproxy.sys,C:\Windows\System32\drivers\
SB0006SCJ,Ucx01000.sys,C:\Windows\System32\drivers\
SB0006SCJ,wcnfs.sys,C:\Windows\System32\drivers\
SB0006SCJ,bcmfn2.sys,C:\Windows\System32\drivers\
SB0006SCJ,cldflt.sys,C:\Windows\System32\drivers\
SB0006SCJ,bthmodem.sys,C:\Windows\System32\drivers\
SB0006SCJ,winverbs.sys,C:\Windows\System32\drivers\
SB0006SCJ,iaLPSS2i_GPIO2.sys,C:\Windows\System32\drivers\
SB0006SCJ,nvraid.sys,C:\Windows\System32\drivers\
SB0006SCJ,ipfltdrv.sys,C:\Windows\System32\drivers\
SB0006SCJ,amdk8.sys,C:\Windows\System32\drivers\
SB0006SCJ,disk.sys,C:\Windows\System32\drivers\
SB0006SCJ,msgpiowin32.sys,C:\Windows\System32\drivers\
SB0006SCJ,volmgr.sys,C:\Windows\System32\drivers\
SB0006SCJ,tcpipreg.sys,C:\Windows\System32\drivers\
SB0006SCJ,flpydisk.sys,C:\Windows\System32\drivers\
SB0006SCJ,BasicDisplay.sys,C:\Windows\System32\drivers\
SB0006SCJ,usbuhci.sys,C:\Windows\System32\drivers\
SB0006SCJ,rasacd.sys,C:\Windows\System32\drivers\
SB0006SCJ,ETD.sys,C:\Windows\System32\drivers\
SB0006SCJ,nvdimm.sys,C:\Windows\System32\drivers\
SB0006SCJ,lltdio.sys,C:\Windows\System32\drivers\
SB0006SCJ,asyncmac.sys,C:\Windows\System32\drivers\
SB0006SCJ,VSTXRAID.SYS,C:\Windows\System32\drivers\
SB0006SCJ,HyperVideo.sys,C:\Windows\System32\drivers\
SB0006SCJ,Ndu.sys,C:\Windows\System32\drivers\
SB0006SCJ,agilevpn.sys,C:\Windows\System32\drivers\
SB0006SCJ,rasl2tp.sys,C:\Windows\System32\drivers\
SB0006SCJ,pnpmem.sys,C:\Windows\System32\drivers\
SB0006SCJ,stornvme.sys,C:\Windows\System32\drivers\
SB0006SCJ,raspptp.sys,C:\Windows\System32\drivers\
SB0006SCJ,swenum.sys,C:\Windows\System32\DriverStore\FileRepository\swenum.inf_amd64_ea7b19c04e7a8136\
SB0006SCJ,nvstor.sys,C:\Windows\System32\drivers\
SB0006SCJ,mountmgr.sys,C:\Windows\System32\drivers\
SB0006SCJ,xboxgip.sys,C:\Windows\System32\drivers\
SB0006SCJ,WpdUpFltr.sys,C:\Windows\System32\drivers\
SB0006SCJ,ndiscap.sys,C:\Windows\System32\drivers\
SB0006SCJ,umpass.sys,C:\Windows\System32\drivers\
