hostname,modulename,modulepath
NT627JYR,rdbss.sys,C:\Windows\system32\DRIVERS\
NT627JYR,rdpbus.sys,C:\Windows\System32\drivers\
NT627JYR,terminpt.sys,C:\Windows\System32\drivers\
NT627JYR,registry.sys,C:\Windows\System32\drivers\
NT627JYR,rspndr.sys,C:\Windows\system32\drivers\
NT627JYR,partmgr.sys,C:\Windows\System32\drivers\
NT627JYR,volmgr.sys,C:\Windows\System32\drivers\
NT627JYR,volmgrx.sys,C:\Windows\System32\drivers\
NT627JYR,vioscsi.sys,C:\Windows\System32\drivers\
NT627JYR,acpiex.sys,C:\Windows\System32\Drivers\
NT627JYR,msrpc.sys,C:\Windows\System32\drivers\
NT627JYR,monitor.sys,C:\Windows\System32\drivers\
NT627JYR,FLTMGR.SYS,C:\Windows\System32\drivers\
NT627JYR,HTTP.sys,C:\Windows\system32\drivers\
NT627JYR,spaceport.sys,C:\Windows\System32\drivers\
NT627JYR,dfsc.sys,C:\Windows\System32\Drivers\
NT627JYR,volsnap.sys,C:\Windows\System32\drivers\
NT627JYR,swenum.sys,C:\Windows\System32\drivers\
NT627JYR,storqosflt.sys,C:\Windows\system32\drivers\
NT627JYR,ahcache.sys,C:\Windows\system32\DRIVERS\
NT627JYR,WDFLDR.SYS,C:\Windows\system32\drivers\
NT627JYR,mpsdrv.sys,C:\Windows\System32\drivers\
NT627JYR,Fs_Rec.sys,C:\Windows\System32\Drivers\
NT627JYR,PSHED.dll,C:\Windows\system32\
NT627JYR,condrv.sys,C:\Windows\System32\drivers\
NT627JYR,storport.sys,C:\Windows\System32\drivers\
NT627JYR,peauth.sys,C:\Windows\system32\drivers\
NT627JYR,Null.SYS,C:\Windows\System32\Drivers\
NT627JYR,bowser.sys,C:\Windows\system32\DRIVERS\
NT627JYR,umbus.sys,C:\Windows\System32\drivers\
NT627JYR,BasicDisplay.sys,C:\Windows\System32\drivers\
NT627JYR,mcupdate.dll,C:\Windows\system32\mcupdate_Genu
NT627JYR,volume.sys,C:\Windows\System32\drivers\
NT627JYR,i8042prt.sys,C:\Windows\System32\drivers\
NT627JYR,cmimcext.sys,C:\Windows\System32\drivers\
NT627JYR,dump_storport.sys,C:\Windows\System32\Drivers\
NT627JYR,WMILIB.SYS,C:\Windows\System32\drivers\
NT627JYR,pdc.sys,C:\Windows\system32\drivers\
NT627JYR,srv2.sys,C:\Windows\System32\DRIVERS\
NT627JYR,srvnet.sys,C:\Windows\System32\DRIVERS\
NT627JYR,pci.sys,C:\Windows\System32\drivers\
NT627JYR,clipsp.sys,C:\Windows\System32\drivers\
NT627JYR,netbios.sys,C:\Windows\system32\drivers\
NT627JYR,tunnel.sys,C:\Windows\System32\drivers\
NT627JYR,srv.sys,C:\Windows\System32\DRIVERS\
NT627JYR,CompositeBus.sys,C:\Windows\System32\DriverStore\FileRepository\compositebus.inf_amd64_a140581a8f8b58b7\
NT627JYR,werkernel.sys,C:\Windows\System32\drivers\
NT627JYR,TDI.SYS,C:\Windows\system32\DRIVERS\
NT627JYR,mslldp.sys,C:\Windows\system32\drivers\
NT627JYR,rdpdr.sys,C:\Windows\System32\drivers\
NT627JYR,netkvm.sys,C:\Windows\System32\drivers\
NT627JYR,mrxsmb20.sys,C:\Windows\system32\DRIVERS\
NT627JYR,NTFS.sys,C:\Windows\System32\Drivers\
NT627JYR,tbs.sys,C:\Windows\system32\drivers\
NT627JYR,ks.sys,C:\Windows\System32\drivers\
NT627JYR,NdisVirtualBus.sys,C:\Windows\System32\drivers\
NT627JYR,intelpep.sys,C:\Windows\System32\drivers\
NT627JYR,mrxsmb10.sys,C:\Windows\system32\DRIVERS\
NT627JYR,mrxsmb.sys,C:\Windows\system32\DRIVERS\
NT627JYR,WppRecorder.sys,C:\Windows\System32\Drivers\
NT627JYR,RDPUDD.dll,C:\Windows\System32\
NT627JYR,kdcom.dll,C:\Windows\system
NT627JYR,dxgkrnl.sys,C:\Windows\System32\drivers\
NT627JYR,CLASSPNP.SYS,C:\Windows\System32\drivers\
NT627JYR,CI.dll,C:\Windows\system32\
NT627JYR,sacdrv.sys,C:\Windows\system32\DRIVERS\
NT627JYR,NDIS.SYS,C:\Windows\system32\DRIVERS\
NT627JYR,BasicRender.sys,C:\Windows\System32\drivers\
NT627JYR,luafv.sys,C:\Windows\system32\drivers\
NT627JYR,ntoskrnl.exe,C:\Windows\system32\
NT627JYR,crashdmp.sys,C:\Windows\System32\Drivers\
NT627JYR,intelppm.sys,C:\Windows\System32\drivers\
NT627JYR,cng.sys,C:\Windows\System32\drivers\
NT627JYR,watchdog.sys,C:\Windows\System32\drivers\
NT627JYR,pacer.sys,C:\Windows\System32\drivers\
NT627JYR,mssmbios.sys,C:\Windows\System32\drivers\
NT627JYR,npsvctrig.sys,C:\Windows\System32\drivers\
NT627JYR,EhStorClass.sys,C:\Windows\System32\drivers\
NT627JYR,ksecpkg.sys,C:\Windows\System32\Drivers\
NT627JYR,pcw.sys,C:\Windows\System32\drivers\
NT627JYR,afd.sys,C:\Windows\system32\drivers\
NT627JYR,HIDPARSE.SYS,C:\Windows\System32\drivers\
NT627JYR,kdnic.sys,C:\Windows\System32\drivers\
NT627JYR,tdx.sys,C:\Windows\system32\DRIVERS\
NT627JYR,win32kfull.sys,C:\Windows\System32\
NT627JYR,serial.sys,C:\Windows\System32\drivers\
NT627JYR,tcpipreg.sys,C:\Windows\System32\drivers\
NT627JYR,ksecdd.sys,C:\Windows\System32\drivers\
NT627JYR,lltdio.sys,C:\Windows\system32\drivers\
NT627JYR,rdpvideominiport.sys,C:\Windows\System32\drivers\
NT627JYR,netbt.sys,C:\Windows\System32\DRIVERS\
NT627JYR,Wdf01000.sys,C:\Windows\system32\drivers\
NT627JYR,fwpkclnt.sys,C:\Windows\System32\drivers\
NT627JYR,WdFilter.sys,C:\Windows\system32\drivers\
NT627JYR,filecrypt.sys,C:\Windows\system32\drivers\
NT627JYR,gpuenergydrv.sys,C:\Windows\System32\drivers\
NT627JYR,CLFS.SYS,C:\Windows\System32\drivers\
NT627JYR,disk.sys,C:\Windows\System32\drivers\
NT627JYR,tcpip.sys,C:\Windows\System32\drivers\
NT627JYR,msisadrv.sys,C:\Windows\System32\drivers\
NT627JYR,ACPI.sys,C:\Windows\System32\drivers\
NT627JYR,mup.sys,C:\Windows\System32\Drivers\
NT627JYR,nsiproxy.sys,C:\Windows\system32\drivers\
NT627JYR,cdd.dll,C:\Windows\System32\
NT627JYR,Msfs.SYS,C:\Windows\System32\Drivers\
NT627JYR,hal.dll,C:\Windows\system32\
NT627JYR,win32kbase.sys,C:\Windows\System32\
NT627JYR,vdrvroot.sys,C:\Windows\System32\drivers\
NT627JYR,win32k.sys,C:\Windows\System32\
NT627JYR,serenum.sys,C:\Windows\System32\drivers\
NT627JYR,wfplwfs.sys,C:\Windows\System32\drivers\
NT627JYR,wcifs.sys,C:\Windows\system32\drivers\
NT627JYR,CEA.sys,C:\Windows\system32\drivers\
NT627JYR,WindowsTrustedRT.sys,C:\Windows\system32\drivers\
NT627JYR,WindowsTrustedRTProxy.sys,C:\Windows\System32\drivers\
NT627JYR,kbdclass.sys,C:\Windows\System32\drivers\
NT627JYR,TSDDD.dll,C:\Windows\System32\
NT627JYR,Wof.sys,C:\Windows\System32\Drivers\
NT627JYR,mountmgr.sys,C:\Windows\System32\drivers\
NT627JYR,mouclass.sys,C:\Windows\System32\drivers\
NT627JYR,dump_vioscsi.sys,C:\Windows\System32\Drivers\
NT627JYR,BOOTVID.dll,C:\Windows\system32\
NT627JYR,NETIO.SYS,C:\Windows\system32\DRIVERS\
NT627JYR,mmcss.sys,C:\Windows\system32\drivers\
NT627JYR,tm.sys,C:\Windows\System32\drivers\
NT627JYR,ntosext.sys,C:\Windows\System32\drivers\
NT627JYR,dxgmms2.sys,C:\Windows\System32\drivers\
NT627JYR,pvpanic.sys,C:\Windows\System32\drivers\
NT627JYR,Npfs.SYS,C:\Windows\System32\Drivers\
