hostname,modulename,modulepath
NS209INY,cdrom.sys,C:\Windows\System32\drivers\
NS209INY,MTConfig.sys,C:\Windows\System32\drivers\
NS209INY,swenum.sys,C:\Windows\System32\drivers\
NS209INY,cng.sys,C:\Windows\System32\drivers\
NS209INY,raspptp.sys,C:\Windows\System32\drivers\
NS209INY,raspppoe.sys,C:\Windows\System32\drivers\
NS209INY,3ware.sys,C:\Windows\System32\drivers\
NS209INY,acpi.sys,C:\Windows\System32\drivers\
NS209INY,PEAuth.sys,C:\Windows\System32\drivers\
NS209INY,hdaudbus.sys,C:\Windows\System32\drivers\
NS209INY,elxfcoe.sys,C:\Windows\System32\drivers\
NS209INY,wtlmdrv.sys,C:\Windows\System32\drivers\
NS209INY,MsLbfoProvider.sys,C:\Windows\System32\drivers\
NS209INY,isapnp.sys,C:\Windows\System32\drivers\
NS209INY,uaspstor.sys,C:\Windows\System32\drivers\
NS209INY,uefi.sys,C:\Windows\System32\drivers\
NS209INY,rassstp.sys,C:\Windows\System32\drivers\
NS209INY,mpsdrv.sys,C:\Windows\System32\drivers\
NS209INY,WUDFPf.sys,C:\Windows\System32\drivers\
NS209INY,amdsata.sys,C:\Windows\System32\drivers\
NS209INY,srv.sys,C:\Windows\System32\drivers\
NS209INY,EC2WinUtilDriver.sys,C:\Windows\System32\drivers\
NS209INY,mup.sys,C:\Windows\System32\drivers\
NS209INY,SpbCx.sys,C:\Windows\System32\drivers\
NS209INY,VSTXRAID.SYS,C:\Windows\System32\drivers\
NS209INY,ws2ifsl.sys,C:\Windows\System32\drivers\
NS209INY,CmBatt.sys,C:\Windows\System32\drivers\
NS209INY,ndis.sys,C:\Windows\System32\drivers\
NS209INY,xenfilt.sys,C:\Windows\System32\drivers\
NS209INY,ndfltr.sys,C:\Windows\System32\drivers\
NS209INY,lsass.exe,C:\Windows\System32\
NS209INY,volsnap.sys,C:\Windows\System32\drivers\
NS209INY,sermouse.sys,C:\Windows\System32\drivers\
NS209INY,acpiex.sys,C:\Windows\System32\drivers\
NS209INY,dfsc.sys,C:\Windows\System32\drivers\
NS209INY,rasl2tp.sys,C:\Windows\System32\drivers\
NS209INY,BasicDisplay.sys,C:\Windows\System32\drivers\
NS209INY,amdk8.sys,C:\Windows\System32\drivers\
NS209INY,sdstor.sys,C:\Windows\System32\drivers\
NS209INY,TsUsbFlt.sys,C:\Windows\System32\drivers\
NS209INY,viaide.sys,C:\Windows\System32\drivers\
NS209INY,mvumis.sys,C:\Windows\System32\drivers\
NS209INY,processr.sys,C:\Windows\System32\drivers\
NS209INY,mrxsmb.sys,C:\Windows\System32\drivers\
NS209INY,lsi_sss.sys,C:\Windows\System32\drivers\
NS209INY,i8042prt.sys,C:\Windows\System32\drivers\
NS209INY,bxvbda.sys,C:\Windows\System32\drivers\
NS209INY,appid.sys,C:\Windows\System32\drivers\
NS209INY,udfs.sys,C:\Windows\System32\drivers\
NS209INY,mouclass.sys,C:\Windows\System32\drivers\
NS209INY,disk.sys,C:\Windows\System32\drivers\
NS209INY,winverbs.sys,C:\Windows\System32\drivers\
NS209INY,VMBusHID.sys,C:\Windows\System32\drivers\
NS209INY,amdsbs.sys,C:\Windows\System32\drivers\
NS209INY,stexstor.sys,C:\Windows\System32\drivers\
NS209INY,pacer.sys,C:\Windows\System32\drivers\
NS209INY,hyperkbd.sys,C:\Windows\System32\drivers\
NS209INY,ndiscap.sys,C:\Windows\System32\drivers\
