hostname,modulename,modulepath
SL457VRJ,kdnic.sys,C:\Windows\System32\drivers\
SL457VRJ,NETIO.SYS,C:\Windows\system32\DRIVERS\
SL457VRJ,HIDPARSE.SYS,C:\Windows\System32\drivers\
SL457VRJ,lltdio.sys,C:\Windows\system32\drivers\
SL457VRJ,hal.dll,C:\Windows\system32\
SL457VRJ,Npfs.SYS,C:\Windows\System32\Drivers\
SL457VRJ,msrpc.sys,C:\Windows\System32\drivers\
SL457VRJ,NdisVirtualBus.sys,C:\Windows\System32\drivers\
SL457VRJ,PSHED.dll,C:\Windows\system32\
SL457VRJ,dxgmms2.sys,C:\Windows\System32\drivers\
SL457VRJ,msisadrv.sys,C:\Windows\System32\drivers\
SL457VRJ,ks.sys,C:\Windows\System32\drivers\
SL457VRJ,kdcom.dll,C:\Windows\system
SL457VRJ,dfsc.sys,C:\Windows\System32\Drivers\
SL457VRJ,BOOTVID.dll,C:\Windows\system32\
SL457VRJ,rdbss.sys,C:\Windows\system32\DRIVERS\
SL457VRJ,BasicDisplay.sys,C:\Windows\System32\drivers\
SL457VRJ,pci.sys,C:\Windows\System32\drivers\
SL457VRJ,CompositeBus.sys,C:\Windows\System32\DriverStore\FileRepository\compositebus.inf_amd64_a140581a8f8b58b7\
SL457VRJ,volmgr.sys,C:\Windows\System32\drivers\
SL457VRJ,netbt.sys,C:\Windows\System32\DRIVERS\
SL457VRJ,mmcss.sys,C:\Windows\system32\drivers\
SL457VRJ,volmgrx.sys,C:\Windows\System32\drivers\
SL457VRJ,win32kbase.sys,C:\Windows\System32\
SL457VRJ,RDPUDD.dll,C:\Windows\System32\
SL457VRJ,WindowsTrustedRTProxy.sys,C:\Windows\System32\drivers\
SL457VRJ,netkvm.sys,C:\Windows\System32\drivers\
SL457VRJ,luafv.sys,C:\Windows\system32\drivers\
SL457VRJ,mup.sys,C:\Windows\System32\Drivers\
SL457VRJ,FLTMGR.SYS,C:\Windows\System32\drivers\
SL457VRJ,npsvctrig.sys,C:\Windows\System32\drivers\
SL457VRJ,afd.sys,C:\Windows\system32\drivers\
SL457VRJ,serenum.sys,C:\Windows\System32\drivers\
SL457VRJ,mountmgr.sys,C:\Windows\System32\drivers\
SL457VRJ,acpiex.sys,C:\Windows\System32\Drivers\
SL457VRJ,Wdf01000.sys,C:\Windows\system32\drivers\
SL457VRJ,dump_storport.sys,C:\Windows\System32\Drivers\
SL457VRJ,ksecpkg.sys,C:\Windows\System32\Drivers\
SL457VRJ,tdx.sys,C:\Windows\system32\DRIVERS\
SL457VRJ,mslldp.sys,C:\Windows\system32\drivers\
SL457VRJ,tbs.sys,C:\Windows\system32\drivers\
SL457VRJ,ACPI.sys,C:\Windows\System32\drivers\
SL457VRJ,disk.sys,C:\Windows\System32\drivers\
SL457VRJ,mrxsmb.sys,C:\Windows\system32\DRIVERS\
SL457VRJ,wfplwfs.sys,C:\Windows\System32\drivers\
SL457VRJ,nsiproxy.sys,C:\Windows\system32\drivers\
SL457VRJ,win32kfull.sys,C:\Windows\System32\
SL457VRJ,rspndr.sys,C:\Windows\system32\drivers\
SL457VRJ,ntoskrnl.exe,C:\Windows\system32\
SL457VRJ,Fs_Rec.sys,C:\Windows\System32\Drivers\
SL457VRJ,TDI.SYS,C:\Windows\system32\DRIVERS\
SL457VRJ,mpsdrv.sys,C:\Windows\System32\drivers\
SL457VRJ,tunnel.sys,C:\Windows\System32\drivers\
SL457VRJ,volume.sys,C:\Windows\System32\drivers\
SL457VRJ,sacdrv.sys,C:\Windows\system32\DRIVERS\
SL457VRJ,WDFLDR.SYS,C:\Windows\system32\drivers\
SL457VRJ,mrxsmb10.sys,C:\Windows\system32\DRIVERS\
SL457VRJ,storqosflt.sys,C:\Windows\system32\drivers\
SL457VRJ,crashdmp.sys,C:\Windows\System32\Drivers\
SL457VRJ,mrxsmb20.sys,C:\Windows\system32\DRIVERS\
SL457VRJ,CLFS.SYS,C:\Windows\System32\drivers\
SL457VRJ,i8042prt.sys,C:\Windows\System32\drivers\
SL457VRJ,peauth.sys,C:\Windows\system32\drivers\
SL457VRJ,intelpep.sys,C:\Windows\System32\drivers\
SL457VRJ,CLASSPNP.SYS,C:\Windows\System32\drivers\
SL457VRJ,vioscsi.sys,C:\Windows\System32\drivers\
SL457VRJ,clipsp.sys,C:\Windows\System32\drivers\
SL457VRJ,CI.dll,C:\Windows\system32\
SL457VRJ,tm.sys,C:\Windows\System32\drivers\
SL457VRJ,ksecdd.sys,C:\Windows\System32\drivers\
SL457VRJ,mcupdate.dll,C:\Windows\system32\mcupdate_Genu
SL457VRJ,wcifs.sys,C:\Windows\system32\drivers\
SL457VRJ,cng.sys,C:\Windows\System32\drivers\
SL457VRJ,WindowsTrustedRT.sys,C:\Windows\system32\drivers\
SL457VRJ,werkernel.sys,C:\Windows\System32\drivers\
SL457VRJ,terminpt.sys,C:\Windows\System32\drivers\
SL457VRJ,volsnap.sys,C:\Windows\System32\drivers\
SL457VRJ,CEA.sys,C:\Windows\system32\drivers\
SL457VRJ,NDIS.SYS,C:\Windows\system32\DRIVERS\
SL457VRJ,umbus.sys,C:\Windows\System32\drivers\
SL457VRJ,srvnet.sys,C:\Windows\System32\DRIVERS\
SL457VRJ,win32k.sys,C:\Windows\System32\
SL457VRJ,fwpkclnt.sys,C:\Windows\System32\drivers\
SL457VRJ,partmgr.sys,C:\Windows\System32\drivers\
SL457VRJ,BasicRender.sys,C:\Windows\System32\drivers\
SL457VRJ,pcw.sys,C:\Windows\System32\drivers\
SL457VRJ,cmimcext.sys,C:\Windows\System32\drivers\
SL457VRJ,tcpipreg.sys,C:\Windows\System32\drivers\
SL457VRJ,tcpip.sys,C:\Windows\System32\drivers\
SL457VRJ,ahcache.sys,C:\Windows\system32\DRIVERS\
SL457VRJ,netbios.sys,C:\Windows\system32\drivers\
SL457VRJ,Null.SYS,C:\Windows\System32\Drivers\
SL457VRJ,vdrvroot.sys,C:\Windows\System32\drivers\
SL457VRJ,Wof.sys,C:\Windows\System32\Drivers\
SL457VRJ,dxgkrnl.sys,C:\Windows\System32\drivers\
SL457VRJ,ntosext.sys,C:\Windows\System32\drivers\
SL457VRJ,NTFS.sys,C:\Windows\System32\Drivers\
SL457VRJ,bowser.sys,C:\Windows\system32\DRIVERS\
SL457VRJ,TSDDD.dll,C:\Windows\System32\
SL457VRJ,cdd.dll,C:\Windows\System32\
SL457VRJ,rdpdr.sys,C:\Windows\System32\drivers\
SL457VRJ,serial.sys,C:\Windows\System32\drivers\
SL457VRJ,spaceport.sys,C:\Windows\System32\drivers\
SL457VRJ,WppRecorder.sys,C:\Windows\System32\Drivers\
SL457VRJ,WdFilter.sys,C:\Windows\system32\drivers\
SL457VRJ,kbdclass.sys,C:\Windows\System32\drivers\
SL457VRJ,WMILIB.SYS,C:\Windows\System32\drivers\
SL457VRJ,rdpbus.sys,C:\Windows\System32\drivers\
