hostname,modulename,modulepath
NN357VRJ,rdpdr.sys,C:\Windows\System32\drivers\
NN357VRJ,mup.sys,C:\Windows\System32\Drivers\
NN357VRJ,BOOTVID.dll,C:\Windows\system32\
NN357VRJ,mmcss.sys,C:\Windows\system32\drivers\
NN357VRJ,win32kfull.sys,C:\Windows\System32\
NN357VRJ,terminpt.sys,C:\Windows\System32\drivers\
NN357VRJ,cmimcext.sys,C:\Windows\System32\drivers\
NN357VRJ,vdrvroot.sys,C:\Windows\System32\drivers\
NN357VRJ,ksecpkg.sys,C:\Windows\System32\Drivers\
NN357VRJ,rdpbus.sys,C:\Windows\System32\drivers\
NN357VRJ,Null.SYS,C:\Windows\System32\Drivers\
NN357VRJ,kbdclass.sys,C:\Windows\System32\drivers\
NN357VRJ,pcw.sys,C:\Windows\System32\drivers\
NN357VRJ,ntosext.sys,C:\Windows\System32\drivers\
NN357VRJ,Fs_Rec.sys,C:\Windows\System32\Drivers\
NN357VRJ,CLFS.SYS,C:\Windows\System32\drivers\
NN357VRJ,volsnap.sys,C:\Windows\System32\drivers\
NN357VRJ,watchdog.sys,C:\Windows\System32\drivers\
NN357VRJ,BasicRender.sys,C:\Windows\System32\drivers\
NN357VRJ,Msfs.SYS,C:\Windows\System32\Drivers\
NN357VRJ,dxgmms2.sys,C:\Windows\System32\drivers\
NN357VRJ,sacdrv.sys,C:\Windows\system32\DRIVERS\
NN357VRJ,WDFLDR.SYS,C:\Windows\system32\drivers\
NN357VRJ,rdbss.sys,C:\Windows\system32\DRIVERS\
NN357VRJ,lltdio.sys,C:\Windows\system32\drivers\
NN357VRJ,netkvm.sys,C:\Windows\System32\drivers\
NN357VRJ,pvpanic.sys,C:\Windows\System32\drivers\
NN357VRJ,pci.sys,C:\Windows\System32\drivers\
NN357VRJ,intelpep.sys,C:\Windows\System32\drivers\
NN357VRJ,partmgr.sys,C:\Windows\System32\drivers\
NN357VRJ,mpsdrv.sys,C:\Windows\System32\drivers\
NN357VRJ,ksecdd.sys,C:\Windows\System32\drivers\
NN357VRJ,pacer.sys,C:\Windows\System32\drivers\
NN357VRJ,storqosflt.sys,C:\Windows\system32\drivers\
NN357VRJ,Npfs.SYS,C:\Windows\System32\Drivers\
NN357VRJ,mrxsmb.sys,C:\Windows\system32\DRIVERS\
NN357VRJ,filecrypt.sys,C:\Windows\system32\drivers\
NN357VRJ,srv2.sys,C:\Windows\System32\DRIVERS\
NN357VRJ,dfsc.sys,C:\Windows\System32\Drivers\
NN357VRJ,dump_vioscsi.sys,C:\Windows\System32\Drivers\
NN357VRJ,hal.dll,C:\Windows\system32\
NN357VRJ,WppRecorder.sys,C:\Windows\System32\Drivers\
NN357VRJ,nsiproxy.sys,C:\Windows\system32\drivers\
NN357VRJ,swenum.sys,C:\Windows\System32\drivers\
NN357VRJ,ahcache.sys,C:\Windows\system32\DRIVERS\
NN357VRJ,cdd.dll,C:\Windows\System32\
NN357VRJ,WdFilter.sys,C:\Windows\system32\drivers\
NN357VRJ,umbus.sys,C:\Windows\System32\drivers\
NN357VRJ,rspndr.sys,C:\Windows\system32\drivers\
NN357VRJ,wcifs.sys,C:\Windows\system32\drivers\
NN357VRJ,win32k.sys,C:\Windows\System32\
NN357VRJ,EhStorClass.sys,C:\Windows\System32\drivers\
NN357VRJ,volume.sys,C:\Windows\System32\drivers\
NN357VRJ,msisadrv.sys,C:\Windows\System32\drivers\
NN357VRJ,fwpkclnt.sys,C:\Windows\System32\drivers\
NN357VRJ,WindowsTrustedRT.sys,C:\Windows\system32\drivers\
NN357VRJ,kdnic.sys,C:\Windows\System32\drivers\
NN357VRJ,CompositeBus.sys,C:\Windows\System32\DriverStore\FileRepository\compositebus.inf_amd64_a140581a8f8b58b7\
NN357VRJ,netbios.sys,C:\Windows\system32\drivers\
NN357VRJ,werkernel.sys,C:\Windows\System32\drivers\
NN357VRJ,pdc.sys,C:\Windows\system32\drivers\
NN357VRJ,BasicDisplay.sys,C:\Windows\System32\drivers\
NN357VRJ,bowser.sys,C:\Windows\system32\DRIVERS\
NN357VRJ,ACPI.sys,C:\Windows\System32\drivers\
NN357VRJ,CI.dll,C:\Windows\system32\
NN357VRJ,peauth.sys,C:\Windows\system32\drivers\
NN357VRJ,NETIO.SYS,C:\Windows\system32\DRIVERS\
NN357VRJ,netbt.sys,C:\Windows\System32\DRIVERS\
NN357VRJ,disk.sys,C:\Windows\System32\drivers\
NN357VRJ,mountmgr.sys,C:\Windows\System32\drivers\
NN357VRJ,dump_storport.sys,C:\Windows\System32\Drivers\
NN357VRJ,NDIS.SYS,C:\Windows\system32\DRIVERS\
NN357VRJ,volmgr.sys,C:\Windows\System32\drivers\
NN357VRJ,NdisVirtualBus.sys,C:\Windows\System32\drivers\
NN357VRJ,cng.sys,C:\Windows\System32\drivers\
NN357VRJ,tcpipreg.sys,C:\Windows\System32\drivers\
NN357VRJ,PSHED.dll,C:\Windows\system32\
NN357VRJ,WindowsTrustedRTProxy.sys,C:\Windows\System32\drivers\
NN357VRJ,msrpc.sys,C:\Windows\System32\drivers\
NN357VRJ,srvnet.sys,C:\Windows\System32\DRIVERS\
NN357VRJ,tbs.sys,C:\Windows\system32\drivers\
NN357VRJ,rdpvideominiport.sys,C:\Windows\System32\drivers\
NN357VRJ,serial.sys,C:\Windows\System32\drivers\
NN357VRJ,i8042prt.sys,C:\Windows\System32\drivers\
NN357VRJ,npsvctrig.sys,C:\Windows\System32\drivers\
NN357VRJ,mslldp.sys,C:\Windows\system32\drivers\
NN357VRJ,TDI.SYS,C:\Windows\system32\DRIVERS\
NN357VRJ,tunnel.sys,C:\Windows\System32\drivers\
NN357VRJ,volmgrx.sys,C:\Windows\System32\drivers\
NN357VRJ,CLASSPNP.SYS,C:\Windows\System32\drivers\
NN357VRJ,tcpip.sys,C:\Windows\System32\drivers\
NN357VRJ,mrxsmb10.sys,C:\Windows\system32\DRIVERS\
NN357VRJ,tm.sys,C:\Windows\System32\drivers\
NN357VRJ,clipsp.sys,C:\Windows\System32\drivers\
NN357VRJ,crashdmp.sys,C:\Windows\System32\Drivers\
NN357VRJ,CEA.sys,C:\Windows\system32\drivers\
NN357VRJ,condrv.sys,C:\Windows\System32\drivers\
NN357VRJ,TSDDD.dll,C:\Windows\System32\
NN357VRJ,RDPUDD.dll,C:\Windows\System32\
NN357VRJ,storport.sys,C:\Windows\System32\drivers\
NN357VRJ,vioscsi.sys,C:\Windows\System32\drivers\
NN357VRJ,FLTMGR.SYS,C:\Windows\System32\drivers\
NN357VRJ,intelppm.sys,C:\Windows\System32\drivers\
NN357VRJ,WMILIB.SYS,C:\Windows\System32\drivers\
NN357VRJ,wfplwfs.sys,C:\Windows\System32\drivers\
NN357VRJ,ntoskrnl.exe,C:\Windows\system32\
NN357VRJ,ks.sys,C:\Windows\System32\drivers\
NN357VRJ,NTFS.sys,C:\Windows\System32\Drivers\
NN357VRJ,luafv.sys,C:\Windows\system32\drivers\
NN357VRJ,Wof.sys,C:\Windows\System32\Drivers\
NN357VRJ,registry.sys,C:\Windows\System32\drivers\
