hostname,modulename,modulepath
SN282SJC,tunnel.sys,C:\Windows\system32\DRIVERS\
SN282SJC,nsiproxy.sys,C:\Windows\system32\drivers\
SN282SJC,netbt.sys,C:\Windows\System32\DRIVERS\
SN282SJC,fltmgr.sys,C:\Windows\system32\drivers\
SN282SJC,ataport.SYS,C:\Windows\system32\drivers\
SN282SJC,mcupdate.dll,C:\Windows\system32\mcupdate_Genu
SN282SJC,ndistapi.sys,C:\Windows\system32\DRIVERS\
SN282SJC,discache.sys,C:\Windows\System32\drivers\
SN282SJC,CLASSPNP.SYS,C:\Windows\system32\drivers\
SN282SJC,ndiswan.sys,C:\Windows\system32\DRIVERS\
SN282SJC,usbhub.sys,C:\Windows\system32\DRIVERS\
SN282SJC,fwpkclnt.sys,C:\Windows\System32\drivers\
SN282SJC,portcls.sys,C:\Windows\system32\drivers\
SN282SJC,monitor.sys,C:\Windows\system32\DRIVERS\
SN282SJC,drmk.sys,C:\Windows\system32\drivers\
SN282SJC,pci.sys,C:\Windows\system32\drivers\
SN282SJC,AgileVpn.sys,C:\Windows\system32\DRIVERS\
SN282SJC,ksecpkg.sys,C:\Windows\System32\Drivers\
SN282SJC,volsnap.sys,C:\Windows\system32\drivers\
SN282SJC,raspppoe.sys,C:\Windows\system32\DRIVERS\
SN282SJC,WMILIB.SYS,C:\Windows\system32\drivers\
SN282SJC,umbus.sys,C:\Windows\system32\DRIVERS\
SN282SJC,rdyboost.sys,C:\Windows\System32\drivers\
SN282SJC,dump_msahci.sys,C:\Windows\System32\Drivers\
SN282SJC,CompositeBus.sys,C:\Windows\system32\DRIVERS\
SN282SJC,mssmbios.sys,C:\Windows\system32\DRIVERS\
SN282SJC,NDProxy.SYS,C:\Windows\System32\Drivers\
SN282SJC,WDFLDR.SYS,C:\Windows\system32\drivers\
SN282SJC,wanarp.sys,C:\Windows\system32\DRIVERS\
SN282SJC,ndis.sys,C:\Windows\system32\drivers\
SN282SJC,kdcom.dll,C:\Windows\system32\
SN282SJC,VBoxMouse.sys,C:\Windows\system32\DRIVERS\
SN282SJC,volmgr.sys,C:\Windows\system32\drivers\
SN282SJC,HdAudio.sys,C:\Windows\system32\drivers\
SN282SJC,usbohci.sys,C:\Windows\system32\DRIVERS\
SN282SJC,msrpc.sys,C:\Windows\System32\Drivers\
SN282SJC,secdrv.SYS,C:\Windows\System32\Drivers\
SN282SJC,vmstorfl.sys,C:\Windows\system32\drivers\
SN282SJC,RDPCDD.sys,C:\Windows\System32\DRIVERS\
SN282SJC,mpsdrv.sys,C:\Windows\System32\drivers\
SN282SJC,Msfs.SYS,C:\Windows\System32\Drivers\
SN282SJC,rspndr.sys,C:\Windows\system32\DRIVERS\
SN282SJC,HIDPARSE.SYS,C:\Windows\system32\DRIVERS\
SN282SJC,swenum.sys,C:\Windows\system32\DRIVERS\
SN282SJC,peauth.sys,C:\Windows\system32\drivers\
SN282SJC,cdrom.sys,C:\Windows\system32\DRIVERS\
SN282SJC,ksecdd.sys,C:\Windows\System32\Drivers\
SN282SJC,mouclass.sys,C:\Windows\system32\DRIVERS\
SN282SJC,cdfs.sys,C:\Windows\system32\DRIVERS\
SN282SJC,amdxata.sys,C:\Windows\system32\drivers\
SN282SJC,afd.sys,C:\Windows\system32\drivers\
SN282SJC,termdd.sys,C:\Windows\system32\DRIVERS\
SN282SJC,HIDCLASS.SYS,C:\Windows\system32\DRIVERS\
SN282SJC,dxg.sys,C:\Windows\System32\drivers\
